position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,1,"Loeb, Sebastien",Citroen DS3 WRC,FR,A0,"3h 45m 40,9s",NA,NA,NA
2,3,"Hirvonen, Mikko",Ford Fiesta RS WRC,FI,A0,"+11,2s",NA,NA,NA
3,11,"Solberg, Petter",Citroen DS3 WRC,NO,A0,"+23,8s",NA,NA,NA
4,2,"Ogier, Sebastien",Citroen DS3 WRC,FR,A0,"+1m 31,5s",NA,NA,NA
5,6,"Ostberg, Mads",Ford Fiesta RS WRC,NO,A0,"+2m 42,6s",NA,NA,NA
6,37,"Sordo Castillo, Daniel",Mini John Cooper Works,ES,A0,"+3m 27,6s",NA,NA,NA
7,22,"Tanak, Ott",Ford Fiesta S2000,EE,A2,"+7m 10,9s",NA,NA,NA
8,25,"Hanninen, Juho",Skoda Fabia Super 2000,FI,A2,"+7m 37,6s",NA,NA,NA
9,5,"Wilson, Matthew",Ford Fiesta RS WRC,GB,A0,"+8m 00,4s",NA,NA,NA
10,21,"Prokop, Martin",Ford Fiesta S2000,CZ,A2,"+11m 28,2s",0:40,NA,NA
11,23,"al-Attiyah, Nasser",Ford Fiesta S2000,QA,A2,"+12m 33,8s",NA,NA,NA
12,17,"Araujo, Armindo",Mini John Cooper Works,PT,A0,"+13m 09,7s",NA,NA,NA
13,10,"al-Qassimi, Khalid",Ford Fiesta RS WRC,AE,A0,"+13m 41,9s",NA,NA,NA
14,18,"Novikov, Evgeny",Ford Fiesta RS WRC,RU,A0,"+14m 12,2s",NA,NA,NA
15,16,"Andersson, Per-Gunnar",Ford Fiesta RS WRC,SE,A0,"+18m 46,0s",NA,NA,NA
16,27,"Gassner jr, Hermann",Skoda Fabia Super 2000,DE,A2,"+20m 42,5s",NA,NA,NA
17,7,"Villagra, Federico",Ford Fiesta RS WRC,AR,A0,"+28m 19,6s",NA,NA,NA
18,4,"Latvala, Jari-Matti",Ford Fiesta RS WRC,FI,A0,"+33m 46,9s",NA,NA,NA
19,51,"Flodin, Patrik",Mini John Cooper Works,SE,A0,"+35m 17,7s",NA,NA,NA
20,59,"Kondrakhin, Nikita",Mitsubishi Lancer Evo IX,RU,A3,"+36m 15,4s",NA,NA,NA
21,26,"Kruuda, Karl",Skoda Fabia Super 2000,EE,A2,"+37m 04,7s",NA,NA,NA
22,57,"Linari, Gianluca",Subaru Impreza,IT,A3,"+39m 53,7s",NA,NA,NA
23,60,"Marrone, Francesco",Mitsubishi Lancer Evo IX,IT,A3,"+45m 50,6s",0:10,NA,NA
24,29,"Turan, Frigyes",Ford Fiesta S2000,HU,A2,"+49m 28,9s",NA,NA,NA
25,19,"Kuipers, Rene",Ford Fiesta S2000,NL,A2,"+50m 15,6s",NA,NA,NA
26,65,"Bertelli, Lorenzo",Mitsubishi Lancer Evo IX,IT,A3,"+57m 22,9s",2:00,NA,NA
27,66,"Catania, Davide",Citroen DS3,IT,A5,"+1h 02m 17,2s",NA,NA,NA
28,63,"Erdi Jr., Tibor",Mitsubishi Lancer Evo IX,HU,A3,"+1h 13m 10,3s",0:10,NA,NA
29,12,"Oliveira, Daniel Rolim",Mini John Cooper Works,BR,A0,"+1h 13m 23,1s",0:10,NA,NA
30,55,"Salo, Juha",Mitsubishi Lancer Evo X,FI,A3,"+1h 18m 45,8s",NA,NA,NA
31,64,"Barbero, Rudy",Mitsubishi Lancer Evo IX,IT,A3,"+1h 35m 03,6s",NA,NA,NA
32,67,"Donadio, Raffaele",Citroen C2,IT,A6,"+1h 53m 15,2s",NA,NA,NA
NA,9,"Kuipers, Dennis",Ford Fiesta RS WRC,NL,A0,NA,NA,TC17,mechanical
NA,14,"van Merksteijn jr, Peter",Citroen DS3 WRC,NL,A0,NA,NA,TC11A,mechanical
NA,15,"Solberg, Henning",Ford Fiesta RS WRC,NO,A0,NA,NA,TC8D,unknown
NA,20,"van Merksteijn, Peter",Citroen DS3 WRC,NL,A0,NA,NA,TC8D,unknown
NA,24,"Sousa, Bernardo",Ford Fiesta S2000,PT,A2,NA,NA,TC17,mechanical
NA,28,"Brynildsen, Eyvind",Skoda Fabia Super 2000,NO,A2,NA,NA,NA,TC8D
NA,30,"Llovera, Albert",Fiat Grande Punto Abarth S2000,AD,A2,NA,NA,TC8D,unknown
NA,52,"Meeke, Kris",Mini John Cooper Works,GB,A0,NA,NA,TC14D,mechanical
NA,53,"Rantanen, Matti",Mitsubishi Lancer Evo X,FI,A2,NA,NA,TC8D,unknown
NA,54,"al-Rajhi, Yazeed",Peugeot 207 S2000,SA,A2,NA,NA,SS17,mechanical
NA,56,"Ketomaa, Jari",Mitsubishi Lancer Evo X,FI,A3,NA,NA,TC0,unknown
NA,58,"Frisiero, Fabio",Mitsubishi Lancer Evo IX,IT,A3,NA,NA,TC16,mechanical
NA,62,"Covi, Carlo",Subaru Impreza WRX,IT,A3,NA,NA,TC8D,unknown
NA,100,"Ward, Calle",Ford Fiesta,SE,A6,NA,NA,TC8D,unknown
NA,101,"Fisher, Alastair",Ford Fiesta,GB,A6,NA,NA,TC8D,unknown
NA,102,"Suarez Miranda, Jose Antonio",Ford Fiesta,ES,A6,NA,NA,TC8D,unknown
NA,103,"Crugnola, Andrea",Ford Fiesta,IT,A6,NA,NA,end of Day 2,WRC Academy
NA,104,"Cerny, Jan",Ford Fiesta,CZ,A6,NA,NA,end of Day 2,WRC Academy
NA,105,"Niinemae, Miko-Ove",Ford Fiesta,EE,A6,NA,NA,end of Day 2,WRC Academy
NA,106,"Reeves, Brendan",Ford Fiesta,AU,A6,NA,NA,end of Day 2,WRC Academy
NA,108,"Kaur, Egon",Ford Fiesta,EE,A6,NA,NA,end of Day 2,WRC Academy
NA,109,"Breen, Craig",Ford Fiesta,IE,A6,NA,NA,end of Day 2,WRC Academy
NA,110,"Lemes Macias, Yeray",Ford Fiesta,ES,A6,NA,NA,TC8D,unknown
NA,111,"Henriksson, Victor",Ford Fiesta,SE,A6,NA,NA,TC8D,unknown
NA,112,"Karyakin, Sergey",Ford Fiesta,RU,A6,NA,NA,SS10,mechanical
NA,113,"Baldoni, Miguel-Angel",Ford Fiesta,AR,A6,NA,NA,end of Day 2,WRC Academy
NA,114,"Ahlin, Fredrik",Ford Fiesta,SE,A6,NA,NA,end of Day 2,WRC Academy
NA,115,"Taylor, Molly",Ford Fiesta,AU,A6,NA,NA,SS10,mechanical
NA,116,"Riedemann, Christian",Ford Fiesta,DE,A6,NA,NA,SS9,mechanical
NA,118,"van der Marel, Jan Timo",Ford Fiesta,NL,A6,NA,NA,TC8D,unknown
NA,119,"Brunello, Matteo",Ford Fiesta,IT,A6,NA,NA,SS10,mechanical
