track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
sebring,1971-03-20,46,Ford Mustang - Ford 5000 cc N/A,NA,T+2.5,"Sebring Racing, Inc. (USA)",-,Front-engined,Bob Gray (USA)/Terry Keller (USA)/Len Magnor (USA),NA,orange,NA,NA,NA,Ford,Mustang,NA,NA,Result: did not finish (Brakes)Grid: 38th (3:22.2800),did not finish (Brakes)Grid: 38th (3:22.2800),not_finished,38,3:22.2800,NA,Brakes,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Mustang.html,NA,NA
sebring,1971-03-20,52,MG B - BMC B series L4 2v OHV 1892 cc N/A,NA,GT2.5,Waldron Motors Racing Team (USA),-,Front-engined,Ben Scott (USA)/Lowell Lanier (USA)/Dave Houser (USA),NA,green,NA,NA,NA,MG,B,NA,NA,Result: did not finish (Con rod)Grid: 55th (3:31.3500),did not finish (Con rod)Grid: 55th (3:31.3500),not_finished,55,3:31.3500,NA,Con rod,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/MG.html,https://www.racingsportscars.com/type/photo/MG/B.html,NA,NA
sebring,1971-03-20,20,Ferrari 512 M #1014 - Ferrari 512 V12/60° 4v 4994 cc N/A,NA,S,Young American Racing Team (USA),Closed bodywork,Mid-engined,Masten Gregory (USA)/Gregg Young (USA),VALVOLINE/Shell,red (+gold),Goodyear,08/08/2010,Greg Boyd and George Boron,Ferrari,512 M,NA,#1014,Result: did not finish (Accident)Grid: 8th (2:37.4000),did not finish (Accident)Grid: 8th (2:37.4000),not_finished,8,2:37.4000,NA,Accident,https://www.racingsportscars.com/tn/photo/1971/TN_Sebring-1971-03-20-020.jpg,https://www.racingsportscars.com/photo/1971/Sebring-1971-03-20-020.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/512%20M.html,NA,https://www.racingsportscars.com/chassis/photo/1014%20%5b512S%5d.html
sebring,1971-03-20,34,Alfa Romeo T33/3 - Alfa Romeo 300 V8 4v DOHC 2993 cc N/A,NA,P3.0,Autodelta S.p.a. (I),Open bodywork,Mid-engined,Nino Vaccarella (I)/Toine Hezemans (NL),Firestone/BOSCH/Shell,red (+white),Firestone,14/05/2014,"Louis Galanos, Dave Kutz, George Boron and Chuck Wilberger",Alfa Romeo,T33/3,NA,NA,Result: did not finish (Fuel system)Grid: 10th (2:39.8500),did not finish (Fuel system)Grid: 10th (2:39.8500),not_finished,10,2:39.8500,NA,Fuel system,https://www.racingsportscars.com/tn/photo/1971/TN_Sebring-1971-03-20-034.jpg,https://www.racingsportscars.com/photo/1971/Sebring-1971-03-20-034.jpg,https://www.racingsportscars.com/make/photo/Alfa%20Romeo.html,https://www.racingsportscars.com/type/photo/Alfa%20Romeo/T33__3.html,NA,NA
sebring,1971-03-20,51,MG B - BMC B series L4 2v OHV 1892 cc N/A,NA,GT2.5,Waldron Motors Racing Team (USA),Closed bodywork,Front-engined,Jim Gammon (USA)/Dean Donley (USA)DNS: Carlos Garza (USA),NA,dark green (+yellow),NA,31/10/2010,Richard Reventlow,MG,B,NA,NA,Result: did not finish (Head gasket)Grid: 53rd (3:30.1100),did not finish (Head gasket)Grid: 53rd (3:30.1100),not_finished,53,3:30.1100,NA,Head gasket,https://www.racingsportscars.com/tn/photo/1971/TN_Sebring-1971-03-20-051.jpg,https://www.racingsportscars.com/photo/1971/Sebring-1971-03-20-051.jpg,https://www.racingsportscars.com/make/photo/MG.html,https://www.racingsportscars.com/type/photo/MG/B.html,NA,NA
sebring,1971-03-20,15,Porsche 911 S # - Porsche F6 2v SOHC 1991 cc N/A,NA,GT2.5,Toad Hall Racing (USA),Closed bodywork,Rear-engined,Michael Keyser (USA)/Bruce Jennings (USA),Gulf,yellow,NA,NA,NA,Porsche,911,S,#,Result: did not finish (Con rod)Grid: 36th (3:20.5800),did not finish (Con rod)Grid: 36th (3:20.5800),not_finished,36,3:20.5800,NA,Con rod,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911.html,https://www.racingsportscars.com/suffix/photo/Porsche/911/S.html,https://www.racingsportscars.com/chassis/photo/911-ToadHall-01%23.html
sebring,1971-03-20,26,Ferrari 512 S #1028 - Ferrari 512 V12/60° 4v 4994 cc N/A,NA,S,North American Racing Team (USA),Open bodywork,Mid-engined,Chuck Parsons (USA)/David Weir (USA),Shell/SILICONES,red,Goodyear,10/07/2012,Maranello-Literature.com,Ferrari,512 S,NA,#1028,Result: did not finish (Radiator)Grid: 12th (2:43.8000),did not finish (Radiator)Grid: 12th (2:43.8000),not_finished,12,2:43.8000,NA,Radiator,https://www.racingsportscars.com/tn/photo/1971/TN_Sebring-1971-03-20-026.jpg,https://www.racingsportscars.com/photo/1971/Sebring-1971-03-20-026.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/512%20S.html,NA,https://www.racingsportscars.com/chassis/photo/1028%20%5b512S%5d.html
sebring,1971-03-20,92,Chevrolet Camaro #92 - Chevrolet V8/90° 2v OHV 5000 cc N/A,NA,T+2.5,B. F. Goodrich Tire Co. (USA),Closed bodywork,Front-engined,John Cordts (CDN)/Don Pike (USA),NA,blue,BF Goodrich,NA,NA,Chevrolet,Camaro,NA,#92,Result: did not finish (Differential)Grid: 32nd (3:16.6900),did not finish (Differential)Grid: 32nd (3:16.6900),not_finished,32,3:16.6900,NA,Differential,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Camaro.html,NA,https://www.racingsportscars.com/chassis/photo/Firebird%2092.html
sebring,1971-03-20,18,Chevron B16 # - Ford Cosworth FVC L4 4v DOHC 1990 cc N/A,NA,P2.0,Ring-Free Oil Racing Team (USA),Closed bodywork,Mid-engined,"Janet Guthrie (USA)/Rosemary Smith (IRL)DNS: Jennifer Birrell (GB); listed, never drove: Jean-Pierre Hanrioud (F), Judy Kondratiff (USA)",NA,orange,NA,NA,NA,Chevron,B16,NA,#,Result: did not finish (Head gasket)Grid: 35th (3:20.4800),did not finish (Head gasket)Grid: 35th (3:20.4800),not_finished,35,3:20.4800,NA,Head gasket,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Chevron.html,https://www.racingsportscars.com/type/photo/Chevron/B16.html,NA,https://www.racingsportscars.com/chassis/photo/B16-DBE21.html
sebring,1971-03-20,NA,Porsche 917 K #016 - Porsche 912 F12 2v DOHC N/A,NA,S,J. W. Automotive Engineering Ltd. (GB),Closed bodywork,Mid-engined,Jo Siffert (CH),NA,NA,NA,NA,NA,Porsche,917,K,#016,Result: car not used (Spare car),car not used (Spare car),other,NA,NA,NA,Spare car,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/917.html,https://www.racingsportscars.com/suffix/photo/Porsche/917/K.html,https://www.racingsportscars.com/chassis/photo/917-016.html
