year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
1978,2,Alpine A442 B #4423 - Renault Gordini V6/90° 1996 cc Turbo,1,S+2.0,Equipe Renault Elf Sport (F),Closed hardtop bodywork,Mid-engined,"Didier Pironi (F)/Jean-Pierre Jaussaud (F)listed, never drove: Patrick Depailler (F)",Renault elf,yellow/black/white,Michelin,27/09/2008,Arnaud Sigg and Paul Kooyman,Alpine,A442,B,#4423,Result: winner - (210.189 kph) - margin: 5 lapsGrid: 5th (3:35.7000),winner - (210.189 kph) - margin: 5 lapsGrid: 5th (3:35.7000),finished,5,3:35.7000,210.189 kph,NA,https://www.racingsportscars.com/tn/photo/1978/TN_Le_Mans-1978-06-11-002.jpg,https://www.racingsportscars.com/photo/1978/Le_Mans-1978-06-11-002.jpg,https://www.racingsportscars.com/make/photo/Alpine.html,https://www.racingsportscars.com/type/photo/Alpine/A442.html,https://www.racingsportscars.com/suffix/photo/Alpine/A442/B.html,https://www.racingsportscars.com/chassis/photo/4423.html
1978,6,Porsche 936/78 #001 - Porsche 935/73 F6 4v DOHC 2140 cc Twin-Turbo,2,S+2.0,Martini Racing Porsche System (D),Open bodywork,Mid-engined,"Jacky Ickx (B)Bob Wollek (F)/Jürgen Barth (D)DNS: Reinhold Jöst (D); listed, never drove: Jochen Mass (D), Henri Pescarolo (F)",MARTINI PORSCHE/Shell,white (+blue/red),Dunlop,27/09/2008,Arnaud Sigg and Paul Kooyman,Porsche,936,/78,#001,Result: 2nd (5 laps behind the winner)Grid: 4th (3:35.2000),2nd (5 laps behind the winner)Grid: 4th (3:35.2000),finished,4,3:35.2000,5 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1978/TN_Le_Mans-1978-06-11-006.jpg,https://www.racingsportscars.com/photo/1978/Le_Mans-1978-06-11-006.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/936.html,https://www.racingsportscars.com/suffix/photo/Porsche/936/__78.html,https://www.racingsportscars.com/chassis/photo/936-001.html
1978,7,Porsche 936/77 #002 - Porsche 911/78 F6 2v SOHC 2142 cc 2xKKK,3,S+2.0,Martini Racing Porsche System (D),Open bodywork,Mid-engined,Hurley Haywood (USA)/Peter Gregg (USA)/Reinhold Jöst (D)DNS: Jochen Mass (D),MARTINI PORSCHE/Shell,white (+blue/red),Dunlop,28/04/2019,"Alain Jourdainne Photos 24H Le Mans, Paul Kooyman and Cedric Laurent",Porsche,936,/77,#002,Result: 3rd (7 laps behind the winner)Grid: 6th (3:37.3000),3rd (7 laps behind the winner)Grid: 6th (3:37.3000),finished,6,3:37.3000,7 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1978/TN_Le_Mans-1978-06-11-007.jpg,https://www.racingsportscars.com/photo/1978/Le_Mans-1978-06-11-007.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/936.html,https://www.racingsportscars.com/suffix/photo/Porsche/936/__77.html,https://www.racingsportscars.com/chassis/photo/936-002.html
1978,4,Alpine A442 A #4424 - Renault Gordini V6/90° 1996 cc Turbo,4,S+2.0,Equipe Renault Elf Sport Calberson (F),Open bodywork,Mid-engined,"Jean Ragnotti (F)/Guy Fréquelin (F)/José Dolhem (F)/Jean-Pierre Jabouille (F)listed, never drove: Jean-Pierre Jaussaud (F)",Renault elf/calberson,yellow/black/red (+white),Michelin,28/04/2019,"Arnaud Sigg, Paul Kooyman and Cedric Laurent",Alpine,A442,A,#4424,Result: 4th (11 laps behind the winner)Grid: 8th (3:42.7000),4th (11 laps behind the winner)Grid: 8th (3:42.7000),finished,8,3:42.7000,11 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1978/TN_Le_Mans-1978-06-11-004.jpg,https://www.racingsportscars.com/photo/1978/Le_Mans-1978-06-11-004.jpg,https://www.racingsportscars.com/make/photo/Alpine.html,https://www.racingsportscars.com/type/photo/Alpine/A442.html,https://www.racingsportscars.com/suffix/photo/Alpine/A442/A.html,https://www.racingsportscars.com/chassis/photo/4424.html
1978,90,Porsche 935/77A #930 890 0024 - Porsche 930/78; no:698 0035 F6 2v SOHC 2992 cc Turbo,5,IMSA+2.5,Dick Barbour Racing (USA),Closed bodywork,Rear-engined,"Brian Redman (GB)/John Paul (USA)/Dick Barbour (USA)listed, never drove: Bob Bondurant (USA), Michael Keyser (USA)",HAWAIIAN Tropic/BP,red,Goodyear,24/09/2008,Alain Jourdainne Photos 24H Le Mans and Paul Kooyman,Porsche,935,/77A,#930 890 0024,Result: 5th 1st in IMSA+2.5 (32 laps behind the winner)Grid: 16th (3:52.6000),5th 1st in IMSA+2.5 (32 laps behind the winner)Grid: 16th (3:52.6000),finished,16,3:52.6000,32 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1978/TN_Le_Mans-1978-06-11-090.jpg,https://www.racingsportscars.com/photo/1978/Le_Mans-1978-06-11-090.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/935.html,https://www.racingsportscars.com/suffix/photo/Porsche/935/__77A.html,https://www.racingsportscars.com/chassis/photo/930%20890%200024.html
1978,44,Porsche 935/77A #930 890 0012 - Porsche 930/72; no:698 0025 F6 2v SOHC 2992 cc Turbo,6,Gr.5+2.0,Porsche Kremer Racing (D),Closed bodywork,Rear-engined,Jim Busby (USA)/Rick Knoop (USA)/Chris Cord (USA),amdahl,white (+blue),Goodyear,24/09/2008,Paul Kooyman,Porsche,935,/77A,#930 890 0012,Result: 6th 1st in Gr.5+2.0 (33 laps behind the winner)Grid: 14th (3:50.7000),6th 1st in Gr.5+2.0 (33 laps behind the winner)Grid: 14th (3:50.7000),finished,14,3:50.7000,33 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1978/TN_Le_Mans-1978-06-11-044.jpg,https://www.racingsportscars.com/photo/1978/Le_Mans-1978-06-11-044.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/935.html,https://www.racingsportscars.com/suffix/photo/Porsche/935/__77A.html,https://www.racingsportscars.com/chassis/photo/930%20890%200012.html
1978,41,Porsche 935 #930 770 0912 - Porsche F6 2v SOHC 2992 cc Single-Turbo,7,Gr.5+2.0,A.S.A. Cachia-Team Pace (F),Closed bodywork,Rear-engined,"Paulo Gomes (BR)/Marinho Amaral (BR)/Alfredo Guaraná Menezes (BR)DNS: Henri Cachia (F), Claude Ballot-Léna (F); listed, never drove: Jean-Louis Lafosse (F)",MONDELO/TOTAL/CENTER FABRIL/GLEDSON,yellow/red (+white),Goodyear,27/09/2008,Arnaud Sigg and Jacques Vigné,Porsche,935,NA,#930 770 0912,Result: 7th (40 laps behind the winner)Grid: 23rd (3:59.5000),7th (40 laps behind the winner)Grid: 23rd (3:59.5000),finished,23,3:59.5000,40 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1978/TN_Le_Mans-1978-06-11-041.jpg,https://www.racingsportscars.com/photo/1978/Le_Mans-1978-06-11-041.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/935.html,NA,https://www.racingsportscars.com/chassis/photo/930%20770%200912.html
1978,43,Porsche 935/78 #006 - Porsche 935/79 F6 4v DOHC 3211 cc 2xKKK,8,Gr.5+2.0,Martini Racing Porsche System (D),Closed bodywork,Rear-engined,"Manfred Schurti (FL)/Rolf Stommelen (D)listed, never drove: Jacky Ickx (B), Reinhold Jöst (D), Jochen Mass (D)",MARTINI PORSCHE/Shell,white (+red/blue),Dunlop,27/09/2008,Arnaud Sigg and Paul Kooyman,Porsche,935,/78,#006,Result: 8th (43 laps behind the winner)Grid: 3rd (3:30.9000),8th (43 laps behind the winner)Grid: 3rd (3:30.9000),finished,3,3:30.9000,43 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1978/TN_Le_Mans-1978-06-11-043.jpg,https://www.racingsportscars.com/photo/1978/Le_Mans-1978-06-11-043.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/935.html,https://www.racingsportscars.com/suffix/photo/Porsche/935/__78.html,https://www.racingsportscars.com/chassis/photo/935-006%20R20.html
1978,72,Rondeau M378 #001 - Ford Cosworth DFV V8/90° 4v DOHC 2993 cc N/A,9,GTP3.0,Jean Rondeau,Closed bodywork,Mid-engined,Jean Rondeau (F)/Bernard Darniche (F)/Jacky Haran (F),SKF/CHARDONNET/FACOM,white/blue (+red),Goodyear,27/09/2008,"Arnaud Sigg, Alain Jourdainne Photos 24H Le Mans and Paul Kooyman",Rondeau,M378,NA,#001,Result: 9th 1st in GTP3.0 (75 laps behind the winner)Grid: 40th (4:09.4000),9th 1st in GTP3.0 (75 laps behind the winner)Grid: 40th (4:09.4000),finished,40,4:09.4000,75 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1978/TN_Le_Mans-1978-06-11-072.jpg,https://www.racingsportscars.com/photo/1978/Le_Mans-1978-06-11-072.jpg,https://www.racingsportscars.com/make/photo/Rondeau.html,https://www.racingsportscars.com/type/photo/Rondeau/M378.html,NA,https://www.racingsportscars.com/chassis/photo/M378-001.html
1978,10,Mirage M9 #802 - Renault Gordini V6 1996 cc Turbo,10,S+2.0,Grand Touring Cars Inc. (USA),Open bodywork,Mid-engined,"Vern Schuppan (AUS)/Jacques Laffite (F)/Sam Posey (USA)listed, never drove: Michel Leclère (F), Clay Regazzoni (CH)",GITANES/Renault/elf/calberson,blue (+white/yellow),Goodyear,28/04/2019,"Arnaud Sigg, Paul Kooyman and Cedric Laurent",Mirage,M9,NA,#802,Result: 10th (76 laps behind the winner)Grid: 9th (3:45.8000),10th (76 laps behind the winner)Grid: 9th (3:45.8000),finished,9,3:45.8000,76 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1978/TN_Le_Mans-1978-06-11-010.jpg,https://www.racingsportscars.com/photo/1978/Le_Mans-1978-06-11-010.jpg,https://www.racingsportscars.com/make/photo/Mirage.html,https://www.racingsportscars.com/type/photo/Mirage/M9.html,NA,https://www.racingsportscars.com/chassis/photo/GR8__802.html
