track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,chassis,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,chassis_url,suffix_url
daytona,1999-01-31,20,Riley & Scott Mk III #002 - Ford V8/90° 2v OHV N/A,1,CA,"Dyson Racing Team, Inc. (USA)",Open bodywork,Mid-engined,"Butch Leitzinger (USA)/Andy Wallace (GB)/Elliot Forbes-Robinson (USA)DNS: Rob Dyson (USA); preliminary session only: Stu Hayner (USA); listed, never drove: James Weaver (GB), Dorsey Schroeder (USA)",GOODYEAR,blue/white/red,Goodyear,27/02/2015,Henri Greuter and Timothy Crete,Riley & Scott,Mk III,#002,NA,Result: winner - (168.912 kph) - margin: 2 lapsGrid: 5th (1:42.5570),winner - (168.912 kph) - margin: 2 lapsGrid: 5th (1:42.5570),finished,5,1:42.5570,168.912 kph,NA,https://www.racingsportscars.com/tn/photo/1999/TN_Daytona-1999-01-31-020.jpg,https://www.racingsportscars.com/photo/1999/Daytona-1999-01-31-020.jpg,https://www.racingsportscars.com/make/photo/Riley%20---%20Scott.html,https://www.racingsportscars.com/type/photo/Riley%20---%20Scott/Mk%20III.html,https://www.racingsportscars.com/chassis/photo/002%20%5bMk%20III%5d.html,NA
daytona,1999-01-31,7,Ferrari 333 SP #018 (Michelotto) - Ferrari F310E V12/65° 5v 3997 cc N/A,2,CA,Doyle-Risi Racing (USA),Open bodywork,Mid-engined,Allan McNish (GB)/Didier de Radigues (B)/Max Angelelli (I)/Wayne Taylor (ZA)preliminary session only: Justin Bell (GB),TOSHIBA/DANKA/Olive Garden,red/green/white,Pirelli,27/02/2015,Henri Greuter and Timothy Crete,Ferrari,333 SP,#018,NA,Result: 2nd (2 laps behind the winner)Grid: 3rd (1:42.4780),2nd (2 laps behind the winner)Grid: 3rd (1:42.4780),finished,3,1:42.4780,2 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1999/TN_Daytona-1999-01-31-007.jpg,https://www.racingsportscars.com/photo/1999/Daytona-1999-01-31-007.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/333%20SP.html,https://www.racingsportscars.com/chassis/photo/F130E-018.html,NA
daytona,1999-01-31,36,Ferrari 333 SP #026 (Michelotto) - Ferrari F310E V12/65° 5v 3997 cc N/A,3,CA,Matthews Racing (USA),Open bodywork,Mid-engined,Max Papis (I)/Stefan Johansson (S)/Jim Vasser (USA)/Jim Matthews (USA),momo/CAROLINA,red (+blue/yellow/black),Michelin,27/02/2015,Timothy Crete and Henri Greuter,Ferrari,333 SP,#026,NA,Result: 3rd (14 laps behind the winner)Grid: 4th (1:42.4930),3rd (14 laps behind the winner)Grid: 4th (1:42.4930),finished,4,1:42.4930,14 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1999/TN_Daytona-1999-01-31-036.jpg,https://www.racingsportscars.com/photo/1999/Daytona-1999-01-31-036.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/333%20SP.html,https://www.racingsportscars.com/chassis/photo/F130E-026.html,NA
daytona,1999-01-31,0,Ferrari 333 SP #020 (Michelotto) - Ferrari F310E V12/65° 5v 3997 cc N/A,4,CA,Autosport Racing (CH),Open bodywork,Mid-engined,"Enzo Calderari (CH)/Angelo Zadra (I)/Lilian Bryner (CH)/Carl Rosenblad (S)listed, never drove: Christophe Bouchut (F)",Plastic Zeta/Pirelli/Robb Report,yellow,Pirelli,27/02/2015,Timothy Crete and Henri Greuter,Ferrari,333 SP,#020,NA,Result: 4th (29 laps behind the winner)Grid: 12th (1:46.8900),4th (29 laps behind the winner)Grid: 12th (1:46.8900),finished,12,1:46.8900,29 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1999/TN_Daytona-1999-01-31-0000.jpg,https://www.racingsportscars.com/photo/1999/Daytona-1999-01-31-0000.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/333%20SP.html,https://www.racingsportscars.com/chassis/photo/F130E-020.html,NA
daytona,1999-01-31,8,Riley & Scott Mk III #009 - Ford V8/90° 2v OHV N/A,5,CA,Transatlantic Racing (USA),Open bodywork,Mid-engined,Eliseo Salazar (RCH)/Duncan Dayton (USA)/Henry Camferdam (USA)/Scott Schubot (USA),SUPPORTNET,yellow/violet/blue/black,Goodyear,02/05/2016,Jim Burroughs,Riley & Scott,Mk III,#009,NA,Result: 5th (65 laps behind the winner)Grid: 9th (1:45.1740),5th (65 laps behind the winner)Grid: 9th (1:45.1740),finished,9,1:45.1740,65 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1999/TN_Daytona-1999-01-31-008.jpg,https://www.racingsportscars.com/photo/1999/Daytona-1999-01-31-008.jpg,https://www.racingsportscars.com/make/photo/Riley%20---%20Scott.html,https://www.racingsportscars.com/type/photo/Riley%20---%20Scott/Mk%20III.html,https://www.racingsportscars.com/chassis/photo/009%20%5bMk%20III%5d.html,NA
daytona,1999-01-31,23,Porsche 993 Carrera RSR #WP0ZZZ96ZPS496067 - Porsche F6 2v SOHC N/A,6,GT3,Alex Job Racing (USA),Closed bodywork,Rear-engined,Kelly Collins (USA)/Cort Wagner (USA)/Anthony Lazzaro (USA)/Darryl Havens (USA),AEROFAB,white (+blue/red),Yokohama,27/02/2015,Henri Greuter and Timothy Crete,Porsche,993 Carrera,#WP0ZZZ96ZPS496067,RSR,Result: 6th 1st in GT3 (69 laps behind the winner)Grid: 36th (1:56.5160),6th 1st in GT3 (69 laps behind the winner)Grid: 36th (1:56.5160),finished,36,1:56.5160,69 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1999/TN_Daytona-1999-01-31-023.jpg,https://www.racingsportscars.com/photo/1999/Daytona-1999-01-31-023.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/993%20Carrera.html,https://www.racingsportscars.com/chassis/photo/WP0ZZZ96ZPS496067.html,https://www.racingsportscars.com/suffix/photo/Porsche/993%20Carrera/RSR.html
daytona,1999-01-31,83,Porsche 993 GT2 #98 RST 530 003 - Porsche Typ M64/83 F6 2v DOHC 3600 cc 2xKKK K24,7,GT2,Roock Racing (D),Closed bodywork,Rear-engined,André Ahrlé (D)/Raffaele Sangiuolo (I)/David Warnock (GB)/Hubert Haupt (D),auto motor und sport/NAVISION/ROOCK PORSCHE,silver (+blue),Yokohama,27/02/2015,Timothy Crete,Porsche,993 GT2,#98 RST 530 003,NA,Result: 7th 1st in GT2 (74 laps behind the winner)Grid: 28th (1:52.7320),7th 1st in GT2 (74 laps behind the winner)Grid: 28th (1:52.7320),finished,28,1:52.7320,74 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1999/TN_Daytona-1999-01-31-083.jpg,https://www.racingsportscars.com/photo/1999/Daytona-1999-01-31-083.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/993%20GT2.html,https://www.racingsportscars.com/chassis/photo/98%20RST%20530%20003.html,NA
daytona,1999-01-31,72,Ferrari 333 SP #025 (Michelotto) - Ferrari F310E V12/65° 5v 3997 cc N/A,8,CA,Doran Racing (USA),Open bodywork,Mid-engined,Didier Theys (B)/Fredy Lienhard (CH)/Arie Luyendyk (NL)/Mauro Baldi (I),LISTA/momo,red (+blue),Michelin,27/02/2015,Timothy Crete and Henri Greuter,Ferrari,333 SP,#025,NA,Result: 8th (76 laps behind the winner)Grid: 2nd (1:42.0700),8th (76 laps behind the winner)Grid: 2nd (1:42.0700),finished,2,1:42.0700,76 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1999/TN_Daytona-1999-01-31-072.jpg,https://www.racingsportscars.com/photo/1999/Daytona-1999-01-31-072.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/333%20SP.html,https://www.racingsportscars.com/chassis/photo/F130E-025.html,NA
daytona,1999-01-31,2,Porsche 993 Carrera RSR #WP0ZZZ99ZWS398017 - Porsche F6 2v SOHC N/A,9,GT3,Reiser/Callas Rennsport,Closed bodywork,Rear-engined,David Murry (USA)/Johnny Mowlem (GB)/Joel Reiser (CDN)/Grady Willingham (USA),Reiser Callas/METAMOR/VULCAN/Leroy's,white (+red/blue),NA,27/02/2015,Timothy Crete,Porsche,993 Carrera,#WP0ZZZ99ZWS398017,RSR,Result: 9th (76 laps behind the winner)Grid: 42nd (1:58.0060),9th (76 laps behind the winner)Grid: 42nd (1:58.0060),finished,42,1:58.0060,76 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1999/TN_Daytona-1999-01-31-0002.jpg,https://www.racingsportscars.com/photo/1999/Daytona-1999-01-31-0002.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/993%20Carrera.html,https://www.racingsportscars.com/chassis/photo/WP0ZZZ99ZWS398017.html,https://www.racingsportscars.com/suffix/photo/Porsche/993%20Carrera/RSR.html
daytona,1999-01-31,99,Porsche 993 GT2 #WP0ZZZ99ZTS393104 - Porsche F6 2v DOHC Turbo,10,GT2,Schumacher Racing (USA),Closed bodywork,Rear-engined,/Martin Snow (USA)/Dirk Müller (D)/John O'Steen (USA)/Larry Schumacher (USA),PORSCHE/MICHELIN,white (+violet),Michelin,27/02/2015,Timothy Crete,Porsche,993 GT2,#WP0ZZZ99ZTS393104,NA,Result: 10th (82 laps behind the winner)Grid: 25th (1:52.7230),10th (82 laps behind the winner)Grid: 25th (1:52.7230),finished,25,1:52.7230,82 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1999/TN_Daytona-1999-01-31-099.jpg,https://www.racingsportscars.com/photo/1999/Daytona-1999-01-31-099.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/993%20GT2.html,https://www.racingsportscars.com/chassis/photo/WP0ZZZ99ZTS393104.html,NA
