track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,chassis,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,chassis_url,suffix_url
daytona,2023-01-29,60,Acura ARX-06 #2 (Oreca) - Acura AR24e V6/90° 4v DOHC 2400 cc Twin-Turbo Hybrid,1,GTP,Meyer Shank Racing w/ Curb Agajanian (USA),Closed bodywork,Mid-engined,Tom Blomqvist (GB)/Simon Pagenaud (F)/Helio Castroneves (USA)/Colin Braun (USA),NA,NA,Michelin,16/12/2023,Michael O. Crews,Acura,ARX-06,#2,NA,Result: winner - (186.539 kph) - margin: 4s190Grid: 1st (1:34.0310),winner - (186.539 kph) - margin: 4s190Grid: 1st (1:34.0310),finished,1,1:34.0310,186.539 kph,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Daytona-2023-01-29-060.jpg,https://www.racingsportscars.com/photo/2023/Daytona-2023-01-29-060.jpg,https://www.racingsportscars.com/make/photo/Acura.html,https://www.racingsportscars.com/type/photo/Acura/ARX-06.html,https://www.racingsportscars.com/chassis/photo/ARX-06__02.html,NA
daytona,2023-01-29,10,Acura ARX-06 #1 (Oreca) - Acura AR24e V6/90° 4v DOHC 2400 cc Twin-Turbo Hybrid,2,GTP,Konica Minolta Acura ARX-06 (USA),Closed bodywork,Mid-engined,Ricky Taylor (USA)/Filipe Albuquerque (P)/Louis Deletraz (CH)/Brendon Hartley (NZ),NA,NA,Michelin,16/12/2023,Michael O. Crews,Acura,ARX-06,#1,NA,Result: 2nd (4s190 behind the winner)Grid: 3rd (1:34.1980),2nd (4s190 behind the winner)Grid: 3rd (1:34.1980),finished,3,1:34.1980,4s190 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Daytona-2023-01-29-010.jpg,https://www.racingsportscars.com/photo/2023/Daytona-2023-01-29-010.jpg,https://www.racingsportscars.com/make/photo/Acura.html,https://www.racingsportscars.com/type/photo/Acura/ARX-06.html,https://www.racingsportscars.com/chassis/photo/ARX-06__01.html,NA
daytona,2023-01-29,1,Cadillac V-Series.R # (Dallara) - Cadillac LMC55R V8/90° 4v DOHC 5500 cc Hybrid,3,GTP,Cadillac Racing (USA),Closed bodywork,Mid-engined,Sébastien Bourdais (F)/Renger van der Zande (NL)/Scott Dixon (NZ),CADILLAC,yellow/black (+red),Michelin,16/12/2023,Michael O. Crews,Cadillac,V-Series.R,#,NA,Result: 3rd (9s630 behind the winner)Grid: 4th (1:34.2620),3rd (9s630 behind the winner)Grid: 4th (1:34.2620),finished,4,1:34.2620,9s630 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Daytona-2023-01-29-0001.jpg,https://www.racingsportscars.com/photo/2023/Daytona-2023-01-29-0001.jpg,https://www.racingsportscars.com/make/photo/Cadillac.html,https://www.racingsportscars.com/type/photo/Cadillac/V-Series.R.html,https://www.racingsportscars.com/chassis/photo/P222%20002.html,NA
daytona,2023-01-29,2,Cadillac V-Series.R #P222 006 (Dallara) - Cadillac LMC55R V8/90° 4v DOHC 5500 cc Hybrid,4,GTP,Cadillac Racing (USA),Closed bodywork,Mid-engined,Alex Lynn (GB)/Earl Bamber (NZ)/Richard Westbrook (GB),CADILLAC,blue/black (+red/yellow),Michelin,16/12/2023,Michael O. Crews,Cadillac,V-Series.R,#P222 006,NA,Result: 4th (11s176 behind the winner)Grid: 5th (1:34.3890),4th (11s176 behind the winner)Grid: 5th (1:34.3890),finished,5,1:34.3890,11s176 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Daytona-2023-01-29-0002.jpg,https://www.racingsportscars.com/photo/2023/Daytona-2023-01-29-0002.jpg,https://www.racingsportscars.com/make/photo/Cadillac.html,https://www.racingsportscars.com/type/photo/Cadillac/V-Series.R.html,https://www.racingsportscars.com/chassis/photo/P222%20006.html,NA
daytona,2023-01-29,31,Cadillac V-Series.R #P222 005 (Dallara) - Cadillac LMC55R V8/90° 4v DOHC 5500 cc Hybrid,5,GTP,Whelen Engineering Racing Cadillac V-LMDh (USA),Closed bodywork,Mid-engined,Pipo Derani (BR)/Jack Aitken (GB)/Alexander Sims (GB),WHELEN/CADILLAC,red/black (+white/yellow),Michelin,16/12/2023,Michael O. Crews,Cadillac,V-Series.R,#P222 005,NA,Result: 5th (12 laps behind the winner)Grid: 6th (1:34.6080),5th (12 laps behind the winner)Grid: 6th (1:34.6080),finished,6,1:34.6080,12 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Daytona-2023-01-29-031.jpg,https://www.racingsportscars.com/photo/2023/Daytona-2023-01-29-031.jpg,https://www.racingsportscars.com/make/photo/Cadillac.html,https://www.racingsportscars.com/type/photo/Cadillac/V-Series.R.html,https://www.racingsportscars.com/chassis/photo/P222%20005.html,NA
daytona,2023-01-29,24,BMW M Hybrid V8 # (Dallara) - BMW P66/3 V8/90° 4v DOHC 3999 cc Twin-Turbo Hybrid,6,GTP,BMW M Team RLL (USA),Closed bodywork,Mid-engined,Augusto Farfus (BR)/Marco Wittmann (D)/Philipp Eng (A)/Colton Herta (USA),NA,NA,Michelin,16/12/2023,Michael O. Crews,BMW,M Hybrid V8,#,NA,Result: 6th (15 laps behind the winner)Grid: 7th (1:34.7230),6th (15 laps behind the winner)Grid: 7th (1:34.7230),finished,7,1:34.7230,15 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Daytona-2023-01-29-024.jpg,https://www.racingsportscars.com/photo/2023/Daytona-2023-01-29-024.jpg,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M%20Hybrid%20V8.html,https://www.racingsportscars.com/chassis/photo/P22B%20002%23.html,NA
daytona,2023-01-29,55,Oreca 07 #23? - Gibson GK428/Gibson Technology V8/90° 4v DOHC 4200 cc N/A,7,LMP2,Proton Competition (D),Closed bodywork,Mid-engined,Fred Poordad (USA)/James Allen (AUS)/Francesco Pizzi/Gianmaria Bruni (I),NA,NA,Michelin,16/12/2023,Michael O. Crews,Oreca,07,#23?,NA,Result: 7th 1st in LMP2 (22 laps behind the winner)Grid: 19th (1:50.9690) - 60th fastest qualifier,7th 1st in LMP2 (22 laps behind the winner)Grid: 19th (1:50.9690) - 60th fastest qualifier,finished,19,1:50.9690,22 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Daytona-2023-01-29-055.jpg,https://www.racingsportscars.com/photo/2023/Daytona-2023-01-29-055.jpg,https://www.racingsportscars.com/make/photo/Oreca.html,https://www.racingsportscars.com/type/photo/Oreca/07.html,https://www.racingsportscars.com/chassis/photo/07-LMP2-23.html,NA
daytona,2023-01-29,4,Oreca 07 # - Gibson GK428/Gibson Technology V8/90° 4v DOHC 4200 cc N/A,8,LMP2,Crowdstrike Racing by APR (P),Closed bodywork,Mid-engined,George Kurtz (USA)/Ben Hanley (GB)/Esteban Gutierrez (MEX)/Matthew McMurry (USA),NA,NA,Michelin,16/12/2023,Michael O. Crews,Oreca,07,#,NA,Result: 8th (22 laps behind the winner)Grid: 14th (1:41.9510) - 13th fastest qualifier,8th (22 laps behind the winner)Grid: 14th (1:41.9510) - 13th fastest qualifier,finished,14,1:41.9510,22 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Daytona-2023-01-29-0004.jpg,https://www.racingsportscars.com/photo/2023/Daytona-2023-01-29-0004.jpg,https://www.racingsportscars.com/make/photo/Oreca.html,https://www.racingsportscars.com/type/photo/Oreca/07.html,https://www.racingsportscars.com/chassis/photo/07-LMP2-APR%23.html,NA
daytona,2023-01-29,88,Oreca 07 - Gibson GK428/Gibson Technology V8/90° 4v DOHC 4200 cc N/A,9,LMP2,AF Corse,Closed bodywork,Mid-engined,François Perrodo (F)/Nicklas Nielsen (DK)/Matthieu Vaxiviere (F)/Julien Canal (F),NA,NA,Michelin,16/12/2023,Michael O. Crews,Oreca,07,NA,NA,Result: 9th (22 laps behind the winner)Grid: 13th (1:41.9420) - 12th fastest qualifier,9th (22 laps behind the winner)Grid: 13th (1:41.9420) - 12th fastest qualifier,finished,13,1:41.9420,22 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Daytona-2023-01-29-088.jpg,https://www.racingsportscars.com/photo/2023/Daytona-2023-01-29-088.jpg,https://www.racingsportscars.com/make/photo/Oreca.html,https://www.racingsportscars.com/type/photo/Oreca/07.html,NA,NA
daytona,2023-01-29,35,Oreca 07 - Gibson GK428/Gibson Technology V8/90° 4v DOHC 4200 cc N/A,10,LMP2,TDS Racing,Closed bodywork,Mid-engined,François Hériau (F)/Job van Uitert (NL)/Josh Pierson (USA)/Giedo van der Garde (NL),NA,NA,Michelin,16/12/2023,Michael O. Crews,Oreca,07,NA,NA,Result: 10th (22 laps behind the winner)Grid: 11th (1:41.7510) - 10th fastest qualifier,10th (22 laps behind the winner)Grid: 11th (1:41.7510) - 10th fastest qualifier,finished,11,1:41.7510,22 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Daytona-2023-01-29-035.jpg,https://www.racingsportscars.com/photo/2023/Daytona-2023-01-29-035.jpg,https://www.racingsportscars.com/make/photo/Oreca.html,https://www.racingsportscars.com/type/photo/Oreca/07.html,NA,NA
