track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,chassis,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,chassis_url,suffix_url
daytona,1997-02-02,20,Riley & Scott Mk III #001 - Ford V8/90° 2v OHV 5000 cc N/A,1,WSC,Dyson Racing (USA),Open bodywork,Mid-engined,"Elliot Forbes-Robinson (USA)/John Schneider (USA)/Rob Dyson (USA)/John Paul, Jr. (USA)/Butch Leitzinger (USA)/Andy Wallace (GB)/James Weaver (GB)",rain-X/DYSON Racing,white/dark blue (+yellow/red),Goodyear,04/03/2009,AMP MAG Philippe Clet,Riley & Scott,Mk III,#001,NA,Result: winner - (164.623 kph) - margin: 1 lapGrid: 5th (1:43.7950),winner - (164.623 kph) - margin: 1 lapGrid: 5th (1:43.7950),finished,5,1:43.7950,164.623 kph,NA,https://www.racingsportscars.com/tn/photo/1997/TN_Daytona-1997-02-02-020.jpg,https://www.racingsportscars.com/photo/1997/Daytona-1997-02-02-020.jpg,https://www.racingsportscars.com/make/photo/Riley%20---%20Scott.html,https://www.racingsportscars.com/type/photo/Riley%20---%20Scott/Mk%20III.html,https://www.racingsportscars.com/chassis/photo/001%20%5bMk%20III%5d.html,NA
daytona,1997-02-02,3,Ferrari 333 SP #003 - Ferrari F310E V12/65° 5v 3997 cc N/A,2,WSC,Team Scandia (USA),Open bodywork,Mid-engined,"Fermin Velez (E)/Andy Evans (USA)/Charles Morgan (USA)/Rob Morgan (USA)listed, never drove: Eliseo Salazar (RCH)",ACXIOM/ALTA,red,Goodyear,04/03/2009,AMP MAG Patrick Durand and Olivier Jarrossay,Ferrari,333 SP,#003,NA,Result: 2nd (1 lap behind the winner)Grid: 1st (1:40.4560),2nd (1 lap behind the winner)Grid: 1st (1:40.4560),finished,1,1:40.4560,1 lap behind the winner,NA,https://www.racingsportscars.com/tn/photo/1997/TN_Daytona-1997-02-02-003.jpg,https://www.racingsportscars.com/photo/1997/Daytona-1997-02-02-003.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/333%20SP.html,https://www.racingsportscars.com/chassis/photo/F130E-003.html,NA
daytona,1997-02-02,4,Riley & Scott Mk III #006 - Oldsmobile Aurora V8 4000 cc N/A,3,WSC,Dibos Racing (PE),Open bodywork,Mid-engined,Eduardo Dibos (PE)/Jim Pace (USA)/Barry Waddell (USA)DNS: Wayne Taylor (ZA),FAUCETT/ATFAB,red/white/blue (+yellow),Pirelli,04/03/2009,Olivier Jarrossay and AMP MAG Patrick Durand,Riley & Scott,Mk III,#006,NA,Result: 3rd (18 laps behind the winner)Grid: 10th (1:45.4530),3rd (18 laps behind the winner)Grid: 10th (1:45.4530),finished,10,1:45.4530,18 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1997/TN_Daytona-1997-02-02-004.jpg,https://www.racingsportscars.com/photo/1997/Daytona-1997-02-02-004.jpg,https://www.racingsportscars.com/make/photo/Riley%20---%20Scott.html,https://www.racingsportscars.com/type/photo/Riley%20---%20Scott/Mk%20III.html,https://www.racingsportscars.com/chassis/photo/006%20%5bMk%20III%5d.html,NA
daytona,1997-02-02,99,Porsche 993 GT2 #WP0ZZZ99ZTS383055 - Porsche F6 2v DOHC,4,GTS-2,Roock Racing (D),Closed bodywork,Rear-engined,Ralf Kelleners (D)/Claudia Hürtgen (D)/Patrice Goueslard (F)/André Ahrlé (D),H&R/TEN/MICHELIN,red,Michelin,04/03/2009,AMP MAG Philippe Clet and Olivier Jarrossay,Porsche,993 GT2,#WP0ZZZ99ZTS383055,NA,Result: 4th 1st in GTS-2 (25 laps behind the winner)Grid: 20th (1:52.4170),4th 1st in GTS-2 (25 laps behind the winner)Grid: 20th (1:52.4170),finished,20,1:52.4170,25 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1997/TN_Daytona-1997-02-02-099.jpg,https://www.racingsportscars.com/photo/1997/Daytona-1997-02-02-099.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/993%20GT2.html,https://www.racingsportscars.com/chassis/photo/WP0ZZZ99ZTS383055.html,NA
daytona,1997-02-02,1,Porsche 993 GT2 R #WP0ZZZ99ZTS393079 - Porsche Typ M64/81 F6 2v DOHC 3600 cc Twin-Turbo,5,GTS-1,Rohr Corp. (USA),Closed bodywork,Rear-engined,Jochen Rohr (USA)/Andy Pilgrim (USA)/Harald Grohs (D)/Arnd Meier (D),ROHR/hasseröder,white (+yellow/blue),Pirelli,04/03/2009,AMP MAG Patrick Durand and Olivier Jarrossay,Porsche,993 GT2,#WP0ZZZ99ZTS393079,R,Result: 5th 1st in GTS-1 (27 laps behind the winner)Grid: 18th (1:51.7260),5th 1st in GTS-1 (27 laps behind the winner)Grid: 18th (1:51.7260),finished,18,1:51.7260,27 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1997/TN_Daytona-1997-02-02-0001.jpg,https://www.racingsportscars.com/photo/1997/Daytona-1997-02-02-0001.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/993%20GT2.html,https://www.racingsportscars.com/chassis/photo/WP0ZZZ99ZTS393079.html,https://www.racingsportscars.com/suffix/photo/Porsche/993%20GT2/R.html
daytona,1997-02-02,74,Porsche 993 GT2 Evo #WP0ZZZ99ZTS393062 - Porsche Typ M64/83 F6 2v SOHC 3600 cc 2xKKK,6,GTS-1,Champion Porsche (USA),Closed bodywork,Rear-engined,Hans-Joachim Stuck (D)/Bill Adam (CDN)/Thierry Boutsen (B),STP/Champion/H.H. BROWN,white (+red/blue/green/yellow),Pirelli,04/03/2009,AMP MAG Patrick Durand,Porsche,993 GT2,#WP0ZZZ99ZTS393062,Evo,Result: 6th (29 laps behind the winner)Grid: 17th (1:51.7000),6th (29 laps behind the winner)Grid: 17th (1:51.7000),finished,17,1:51.7000,29 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1997/TN_Daytona-1997-02-02-074.jpg,https://www.racingsportscars.com/photo/1997/Daytona-1997-02-02-074.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/993%20GT2.html,https://www.racingsportscars.com/chassis/photo/WP0ZZZ99ZTS393062.html,https://www.racingsportscars.com/suffix/photo/Porsche/993%20GT2/Evo.html
daytona,1997-02-02,30,Ferrari 333 SP #011 (Dallara) - Ferrari F310E V12/65° 5v 3997 cc N/A,7,WSC,Moretti Racing (I),Open bodywork,Mid-engined,Gianpiero Moretti (I)/Antônio Hermann (BR)/Derek Bell (GB)/Didier Theys (B),momo/Playpiso/MOKART,red (+yellow),Yokohama,15/02/2023,AMP MAG Patrick Durand and Damon Cassisi,Ferrari,333 SP,#011,NA,Result: 7th (30 laps behind the winner)Grid: 2nd (1:41.0170),7th (30 laps behind the winner)Grid: 2nd (1:41.0170),finished,2,1:41.0170,30 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1997/TN_Daytona-1997-02-02-030.jpg,https://www.racingsportscars.com/photo/1997/Daytona-1997-02-02-030.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/333%20SP.html,https://www.racingsportscars.com/chassis/photo/F130E-011.html,NA
daytona,1997-02-02,3,Porsche 993 GT2 #WP0ZZZ99ZTS393104 - Porsche F6 2v DOHC Turbo,8,GTS-2,Roock Racing (D),Closed bodywork,Rear-engined,Philippe de Craene (B)/Zak Brown (USA)/Dirk Layer (USA)/Michel Ligonnet (F),dectel,black,Pirelli,04/03/2009,AMP MAG Patrick Durand,Porsche,993 GT2,#WP0ZZZ99ZTS393104,NA,Result: 8th (39 laps behind the winner)Grid: 30th (1:55.8830),8th (39 laps behind the winner)Grid: 30th (1:55.8830),finished,30,1:55.8830,39 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1997/TN_Daytona-1997-02-02-0003.jpg,https://www.racingsportscars.com/photo/1997/Daytona-1997-02-02-0003.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/993%20GT2.html,https://www.racingsportscars.com/chassis/photo/WP0ZZZ99ZTS393104.html,NA
daytona,1997-02-02,10,BMW M3 E36 # - BMW N/A,9,GTS-3,Prototype Technology Group (USA),Closed bodywork,Front-engined,"Javier Quiros (CR)/Derek Hill (USA)/Boris Said (USA)/Bill Auberlen (USA)/Tom Hessert (USA)preliminary session only: Marc Duez (B), Dieter Quester (A); listed, never drove: Markus Oestreich (D)",FIRST UNION/Valvoline,green/white,Yokohama,04/03/2009,AMP MAG Patrick Durand,BMW,M3,#,E36,Result: 9th 1st in GTS-3 (50 laps behind the winner)Grid: 35th (1:56.2830),9th 1st in GTS-3 (50 laps behind the winner)Grid: 35th (1:56.2830),finished,35,1:56.2830,50 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1997/TN_Daytona-1997-02-02-010.jpg,https://www.racingsportscars.com/photo/1997/Daytona-1997-02-02-010.jpg,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,https://www.racingsportscars.com/chassis/photo/E36-M3-PTG-10%23.html,https://www.racingsportscars.com/suffix/photo/BMW/M3/E36.html
daytona,1997-02-02,39,Porsche 993 #WP0ZZZ99ZVS398067 - Porsche F6,10,GTS-3,Jim Mathews Racing,Closed bodywork,Rear-engined,Jim Matthews (USA)/Hurley Haywood (USA)/David Murry (USA)/Doc Bundy (USA),CAROLINA,white (+green/red/yellow/blue),Pirelli,04/03/2009,AMP MAG Patrick Durand and Olivier Jarrossay,Porsche,993,#WP0ZZZ99ZVS398067,NA,Result: 10th (52 laps behind the winner)Grid: 49th (1:58.7840),10th (52 laps behind the winner)Grid: 49th (1:58.7840),finished,49,1:58.7840,52 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1997/TN_Daytona-1997-02-02-039.jpg,https://www.racingsportscars.com/photo/1997/Daytona-1997-02-02-039.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/993.html,https://www.racingsportscars.com/chassis/photo/WP0ZZZ99ZVS398067.html,NA
