position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,4,"Sainz, Carlos",Toyota Celica Turbo 4WD (ST185),ES,A8,6h 21m 13s,NA,NA,NA
2,5,"Kankkunen, Juha",Lancia Delta HF Integrale,FI,A8,+36s,NA,NA,NA
3,7,"Aghini, Andrea",Lancia Delta HF Integrale,IT,A8,+1m 32s,NA,NA,NA
4,6,"Fiorio, Alessandro",Lancia Delta HF Integrale 16v,IT,A8,+6m 26s,NA,NA,NA
5,1,"Schwarz, Armin",Toyota Celica Turbo 4WD (ST185),DE,A8,+8m 30s,NA,NA,NA
6,18,"Puras, Jesus",Lancia Delta HF Integrale,ES,A8,+8m 30s,NA,NA,NA
7,8,"Trelles, Gustavo",Lancia Delta HF Integrale,UY,A8,+10m 17s,NA,NA,NA
8,17,"Diego, Pedro",Lancia Delta HF Integrale,ES,A8,+22m 17s,NA,NA,NA
9,16,"bin Sulayem, Mohammed",Ford Sierra Cosworth 4x4,AE,N4,+41m 00s,NA,NA,NA
10,3,"Auriol, Didier",Lancia Delta HF Integrale,FR,A8,+50m 59s,15:00,NA,NA
11,19,"Climent, Luis",Opel Corsa GSi,ES,A6,+55m 25s,NA,NA,NA
12,21,"Lilly, Inigo",Opel Corsa GSi,ES,A6,+58m 34s,NA,NA,NA
13,15,"Berger, Vladimir",Skoda Favorit 136L,CZ,A5,+1h 05m 07s,NA,NA,NA
14,37,"Guixeras, David",Peugeot 309 GTI,ES,N3,+1h 07m 24s,NA,NA,NA
15,23,"Jurvanen, Eija",Ford Sierra Cosworth 4x4,FI,A8,+1h 07m 38s,12:30,NA,NA
16,22,"Driano, Christine",Citroen AX,FR,A5,+1h 07m 40s,NA,NA,NA
17,9,"Capdevila, Fernando",Ford Sierra Cosworth 4x4,ES,N4,+1h 14m 16s,4:00,NA,NA
18,29,"Turiani, Auguste",Ford Sierra RS Cosworth,MC,N4,+1h 19m 08s,NA,NA,NA
19,54,"Serracanta, J.",Peugeot 309 GTI,ES,N3,+1h 19m 19s,NA,NA,NA
20,40,"Azcona, Jaime",Peugeot 205 Rallye,ES,N1,+1h 19m 30s,1:00,NA,NA
21,35,"Gomez Marco, Oriol",Peugeot 309 GTI,ES,N3,+1h 24m 34s,7:00,NA,NA
22,45,"Abadia, A.",Peugeot 309 GTI,ES,N3,+1h 25m 56s,NA,NA,NA
23,38,"Vallejo, Sergio",Peugeot 309 GTI,ES,N3,+1h 47m 25s,NA,NA,NA
24,66,"Carreras, A.",Peugeot 205 Rallye,ES,N1,+1h 49m 29s,NA,NA,NA
25,52,"Batalle, R.",Peugeot 205 Rallye,ES,A5,+1h 53m 06s,NA,NA,NA
26,51,"Vazquez, Ll.",Peugeot 205 Rallye,ES,A5,+2h 10m 54s,NA,NA,NA
27,67,"Valdiviejas, D.",Peugeot 205 Rallye,ES,N1,+2h 12m 50s,7:00,NA,NA
28,61,"Herve, Jacques",Peugeot 309 GTI,FR,N3,+2h 18m 48s,16:00,NA,NA
29,70,"Tapia, Ramon",Peugeot 205 Rallye,ES,N1,+2h 30m 40s,5:00,NA,NA
30,79,"Abad, J.",Seat Marbella GL,ES,A5,+2h 35m 48s,NA,NA,NA
31,78,"Chamorro, J.F.",Seat Marbella GL,ES,A5,+2h 59m 37s,NA,NA,NA
NA,2,"Delecour, Francois",Ford Sierra Cosworth 4x4,FR,A8,NA,NA,SS10,accident
NA,10,"Bardolet, Jose Maria",Ford Sierra Cosworth 4x4,ES,A8,NA,NA,SS24,propshaft
NA,11,"Ponce, Jose-Maria",BMW M3,ES,A8,NA,NA,NA,unknown
NA,12,"Menem Jr., Carlos",Lancia Delta HF Integrale,AR,N4,NA,NA,SS1,accident
NA,14,"Sibera, Pavel",Skoda Favorit 136L,CZ,A5,NA,NA,NA,wheel
NA,20,"Saiz, Capi",Peugeot 309 GTI,ES,A7,NA,NA,NA,unknown
