position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,1,"Loeb, Sebastien",Citroen DS3 WRC,FR,A0,"4h 14m 29,1s",NA,NA,NA
2,3,"Latvala, Jari-Matti",Ford Fiesta RS WRC,FI,A0,"+7,0s",NA,NA,NA
3,2,"Hirvonen, Mikko",Citroen DS3 WRC,FI,A0,"+1m 46,8s",NA,NA,NA
4,10,"Ostberg, Mads",Ford Fiesta RS WRC,NO,A0,"+1m 56,4s",NA,NA,NA
5,23,"Nikara, Jarkko",Mini John Cooper Works,FI,A0,"+16m 07,9s",0:40,NA,NA
6,32,"Breen, Craig",Ford Fiesta S2000,IE,A2,"+18m 10,4s",NA,NA,NA
7,12,"Atkinson, Christopher",Mini John Cooper Works,AU,A0,"+19m 14,7s",NA,NA,NA
8,33,"Andersson, Per-Gunnar",Proton Satria,SE,A2,"+20m 16,1s",NA,NA,NA
9,37,"Sordo Castillo, Daniel",Mini John Cooper Works,ES,A0,"+25m 40,6s",4:40,NA,NA
10,22,"Novikov, Evgeny",Ford Fiesta RS WRC,RU,A0,"+25m 46,6s",10:00,NA,NA
11,4,"Solberg, Petter",Ford Fiesta RS WRC,NO,A0,"+26m 05,6s",NA,NA,NA
12,8,"Neuville, Thierry",Citroen DS3 WRC,BE,A0,"+26m 23,7s",NA,NA,NA
13,21,"Prokop, Martin",Ford Fiesta RS WRC,CZ,A0,"+26m 49,4s",NA,NA,NA
14,24,"al-Kuwari, Abdulaziz",Mini John Cooper Works,QA,A0,"+30m 36,8s",1:10,NA,NA
15,36,"al-Rajhi, Yazeed",Ford Fiesta S2000,SA,A2,"+30m 44,5s",NA,NA,NA
16,9,"Oliveira, Daniel Rolim",Ford Fiesta RS WRC,BR,A0,"+31m 22,2s",NA,NA,NA
17,34,"Fisher, Alastair",Proton Satria,GB,A2,"+31m 39,7s",NA,NA,NA
18,138,"Guerra Latapi, Benito",Mitsubishi Lancer Evo X,MX,A3,"+33m 25,4s",0:10,NA,NA
19,63,"Garcia-Ojeda, Enrique",Citroen DS3,ES,A5,"+35m 24,7s",NA,NA,NA
20,31,"Paddon, Hayden",Skoda Fabia Super 2000,NZ,A2,"+36m 37,5s",NA,NA,NA
21,26,"Mikkelsen, Andreas",Skoda Fabia Super 2000,NO,A2,"+38m 56,2s",NA,NA,NA
22,133,"Ligato, Marcos",Subaru Impreza WRX,AR,A3,"+39m 01,7s",NA,NA,NA
23,51,"Kruuda, Karl",Ford Fiesta S2000,EE,A2,"+39m 17,6s",NA,NA,NA
24,66,"Dubert, Vincent",Citroen DS3,FR,A5,"+40m 03,8s",NA,NA,NA
25,145,"Aksa, Subhan",Mitsubishi Lancer Evo X,ID,A3,"+42m 41,1s",NA,NA,NA
26,61,"Melicharek, Jaroslav",Mitsubishi Lancer Evo IX,SK,A3,"+43m 36,7s",1:40,NA,NA
27,139,"Gorban, Valeriy",Mitsubishi Lancer Evo IX,UA,A3,"+44m 11,3s",NA,NA,NA
28,55,"Protasov, Yuriy",Subaru Impreza,UA,A3,"+44m 28,2s",NA,NA,NA
29,134,"Bertelli, Lorenzo",Subaru Impreza,IT,A3,"+45m 35,6s",NA,NA,NA
30,14,"Nobre, Paulo",Mini John Cooper Works,BR,A0,"+50m 27,6s",1:50,NA,NA
31,131,"Kosciuszko, Michal",Mitsubishi Lancer Evo X,PL,A3,"+51m 31,8s",NA,NA,NA
32,52,"Boland, Eamonn",Subaru Impreza,IE,A2,"+53m 37,0s",0:30,NA,NA
33,149,"Lemes Macias, Yeray",Mitsubishi Lancer Evo X,ES,A3,"+53m 59,8s",NA,NA,NA
34,54,"Llinas, Carles",Mitsubishi Lancer Evo X,ES,A3,"+54m 12,7s",NA,NA,NA
