year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,chassis,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,chassis_url,suffix_url
2025,83,Ferrari 499P #12 32P (Dallara) - Ferrari Tipo F163CG V6/120° 4v DOHC 2992 cc 2xGarrett Hybrid,1,Hypercar,AF Corse (I),Closed bodywork,Mid-engined,Yifei Ye (CHN)/Robert Kubica (PL)/Phil Hanson (GB),RICHARD MILLE/ORLEN,yellow (+red/black),Michelin,28/06/2025,Julian Roberts and Ferrari Media,Ferrari,499P,#12 32P,NA,Result: winner - (219.300 kph) - margin: 14s084Grid: 13th (3:23.9940),winner - (219.300 kph) - margin: 14s084Grid: 13th (3:23.9940),finished,13,3:23.9940,219.300 kph,NA,https://www.racingsportscars.com/tn/photo/2025/TN_Le_Mans-2025-06-15-083.jpg,https://www.racingsportscars.com/photo/2025/Le_Mans-2025-06-15-083.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/499P.html,https://www.racingsportscars.com/chassis/photo/499P%2012%2032P.html,NA
2025,6,Porsche 963 #121 (Multimatic) - Porsche 9RD V8/90° 4v DOHC 4593 cc Twin-Turbo Hybrid,2,Hypercar,Porsche Penske Motorsport (D),Closed bodywork,Mid-engined,Kevin Estre (F)/Laurens Vanthoor (B)/Matt Campbell (AUS),PORSCHE 963/PENSKE/Ansys/TAG HEUER,red/white (+black),Michelin,28/06/2025,Julian Roberts,Porsche,963,#121,NA,Result: 2nd (14s084 behind the winner)Grid: 16th (3:23.3600) - 8th fastest qualifier,2nd (14s084 behind the winner)Grid: 16th (3:23.3600) - 8th fastest qualifier,finished,16,3:23.3600,14s084 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2025/TN_Le_Mans-2025-06-15-006.jpg,https://www.racingsportscars.com/photo/2025/Le_Mans-2025-06-15-006.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/963.html,https://www.racingsportscars.com/chassis/photo/963_121.html,NA
2025,51,Ferrari 499P #12 30P (Dallara) - Ferrari Tipo F163CG V6/120° 4v DOHC 2992 cc 2xGarrett Hybrid,3,Hypercar,Ferrari AF Corse (I),Closed bodywork,Mid-engined,Antonio Giovinazzi (I)/Alessandro Pier Guidi (I)/James Calado (GB),RICHARD MILLE/ADLER,red (+yellow/black),Michelin,28/06/2025,Julian Roberts and Ferrari Media,Ferrari,499P,#12 30P,NA,Result: 3rd (28s487 behind the winner)Grid: 11th (3:23.1630) - 5th fastest qualifier,3rd (28s487 behind the winner)Grid: 11th (3:23.1630) - 5th fastest qualifier,finished,11,3:23.1630,28s487 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2025/TN_Le_Mans-2025-06-15-051.jpg,https://www.racingsportscars.com/photo/2025/Le_Mans-2025-06-15-051.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/499P.html,https://www.racingsportscars.com/chassis/photo/499P%2012%2030P.html,NA
2025,12,Cadillac V-Series.R #P222 017 (Dallara) - Cadillac LMC55R V8/90° 4v DOHC 5500 cc Hybrid,4,Hypercar,Cadillac Hertz Team Jota (USA),Closed bodywork,Mid-engined,Alex Lynn (GB)/Will Stevens (GB)/Norman Nato (F),Hertz/CADILLAC,gold/black (+white/red/yellow),Michelin,28/06/2025,Julian Roberts,Cadillac,V-Series.R,#P222 017,NA,Result: 4th (2m18s639 behind the winner)Grid: 1st (3:22.8470) - 2nd fastest qualifier,4th (2m18s639 behind the winner)Grid: 1st (3:22.8470) - 2nd fastest qualifier,finished,1,3:22.8470,2m18s639 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2025/TN_Le_Mans-2025-06-15-012.jpg,https://www.racingsportscars.com/photo/2025/Le_Mans-2025-06-15-012.jpg,https://www.racingsportscars.com/make/photo/Cadillac.html,https://www.racingsportscars.com/type/photo/Cadillac/V-Series.R.html,https://www.racingsportscars.com/chassis/photo/P222%20017.html,NA
2025,7,Toyota GR010 Hybrid #23-09 - Toyota H8909 V6/90° 4v DOHC 3500 cc 2xGarrett Hybrid,5,Hypercar,Toyota Gazoo Racing (J),Closed bodywork,Mid-engined,Nyck de Vries (NL)/Mike Conway (GB)/Kamui Kobayashi (J),GR/DENSO/FUJITSU,red (+silver/black/white),Michelin,28/06/2025,Julian Roberts,Toyota,GR010 Hybrid,#23-09,NA,Result: 5th (1 lap behind the winner)Grid: 17th (3:25.0620),5th (1 lap behind the winner)Grid: 17th (3:25.0620),finished,17,3:25.0620,1 lap behind the winner,NA,https://www.racingsportscars.com/tn/photo/2025/TN_Le_Mans-2025-06-15-007.jpg,https://www.racingsportscars.com/photo/2025/Le_Mans-2025-06-15-007.jpg,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/GR010%20Hybrid.html,https://www.racingsportscars.com/chassis/photo/GR010__23-09.html,NA
2025,5,Porsche 963 #111 (Multimatic) - Porsche 9RD V8/90° 4v DOHC 4593 cc Twin-Turbo Hybrid,6,Hypercar,Porsche Penske Motorsport (D),Closed bodywork,Mid-engined,Julien Andlauer (F)/Michael Christensen (DK)/Mathieu Jaminet (F),PORSCHE 963/PENSKE/Ansys/TAG HEUER,red/white/black,Michelin,28/06/2025,Julian Roberts,Porsche,963,#111,NA,Result: 6th (1 lap behind the winner)Grid: 3rd (3:23.4750) - 10th fastest qualifier,6th (1 lap behind the winner)Grid: 3rd (3:23.4750) - 10th fastest qualifier,finished,3,3:23.4750,1 lap behind the winner,NA,https://www.racingsportscars.com/tn/photo/2025/TN_Le_Mans-2025-06-15-005.jpg,https://www.racingsportscars.com/photo/2025/Le_Mans-2025-06-15-005.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/963.html,https://www.racingsportscars.com/chassis/photo/963_111.html,NA
2025,38,Cadillac V-Series.R #P222 024 (Dallara) - Cadillac LMC55R V8/90° 4v DOHC 5500 cc Hybrid,7,Hypercar,Cadillac Hertz Team Jota (USA),Closed bodywork,Mid-engined,Sébastien Bourdais (F)/Jenson Button (GB)/Earl Bamber (NZ),Hertz/CADILLAC,gold/black (+white/red/yellow),Michelin,28/06/2025,Julian Roberts,Cadillac,V-Series.R,#P222 024,NA,Result: 7th (1 lap behind the winner)Grid: 2nd (3:23.1410) - 4th fastest qualifier,7th (1 lap behind the winner)Grid: 2nd (3:23.1410) - 4th fastest qualifier,finished,2,3:23.1410,1 lap behind the winner,NA,https://www.racingsportscars.com/tn/photo/2025/TN_Le_Mans-2025-06-15-038.jpg,https://www.racingsportscars.com/photo/2025/Le_Mans-2025-06-15-038.jpg,https://www.racingsportscars.com/make/photo/Cadillac.html,https://www.racingsportscars.com/type/photo/Cadillac/V-Series.R.html,https://www.racingsportscars.com/chassis/photo/P222%20024.html,NA
2025,4,Porsche 963 #125 (Multimatic) - Porsche 9RD V8/90° 4v DOHC 4593 cc Twin-Turbo Hybrid,8,Hypercar,Porsche Penske Motorsport (D),Closed bodywork,Mid-engined,Felipe Nasr (BR)/Nick Tandy (GB)/Pascal Wehrlein (D),PORSCHE 963/PENSKE/Ansys/TAG HEUER,red/white (+black),Michelin,28/06/2025,Julian Roberts,Porsche,963,#125,NA,Result: 8th (1 lap behind the winner)Grid: 5th (3:23.5470) - 12th fastest qualifier,8th (1 lap behind the winner)Grid: 5th (3:23.5470) - 12th fastest qualifier,finished,5,3:23.5470,1 lap behind the winner,NA,https://www.racingsportscars.com/tn/photo/2025/TN_Le_Mans-2025-06-15-004.jpg,https://www.racingsportscars.com/photo/2025/Le_Mans-2025-06-15-004.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/963.html,https://www.racingsportscars.com/chassis/photo/963_125.html,NA
2025,35,Alpine A424 #02 (LMDH 12) (Oreca) - Alpine V634/Mecachrome V6/90° 3400 cc Turbo Hybrid,9,Hypercar,Alpine Endurance Team (F),Closed bodywork,Mid-engined,Paul-Loup Chatin (F)/Charles Milesi (F)/Ferdinand Habsburg (A),ALPINE/elf,blue (+black/white/red/silver),Michelin,28/06/2025,Julian Roberts and Alpine Media,Alpine,A424,#02 (LMDH 12),NA,Result: 9th (2 laps behind the winner)Grid: 12th (3:24.1530) - 15th fastest qualifier,9th (2 laps behind the winner)Grid: 12th (3:24.1530) - 15th fastest qualifier,finished,12,3:24.1530,2 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2025/TN_Le_Mans-2025-06-15-035.jpg,https://www.racingsportscars.com/photo/2025/Le_Mans-2025-06-15-035.jpg,https://www.racingsportscars.com/make/photo/Alpine.html,https://www.racingsportscars.com/type/photo/Alpine/A424.html,https://www.racingsportscars.com/chassis/photo/A424-02.html,NA
2025,36,Alpine A424 #01 (LMDH 11) (Oreca) - Alpine V634/Mecachrome V6/90° 3400 cc Turbo Hybrid,10,Hypercar,Alpine Endurance Team (F),Closed bodywork,Mid-engined,Mick Schumacher (D)/Frédéric Makowiecki (F)/Jules Gounon (F),ALPINE/elf,blue (+black/white/red/silver),Michelin,28/06/2025,Julian Roberts and Alpine Media,Alpine,A424,#01 (LMDH 11),NA,Result: 10th (3 laps behind the winner)Grid: 9th (3:23.4620),10th (3 laps behind the winner)Grid: 9th (3:23.4620),finished,9,3:23.4620,3 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2025/TN_Le_Mans-2025-06-15-036.jpg,https://www.racingsportscars.com/photo/2025/Le_Mans-2025-06-15-036.jpg,https://www.racingsportscars.com/make/photo/Alpine.html,https://www.racingsportscars.com/type/photo/Alpine/A424.html,https://www.racingsportscars.com/chassis/photo/A424-01.html,NA
