year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,chassis,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,chassis_url,suffix_url
1967,1,Ford Mk IV #J5 - Ford V8/90° 2v OHV 6997 cc N/A,1,P+5.0,Shelby American Inc. (USA),Closed bodywork,Mid-engined,Dan Gurney (USA)/A. J. Foyt (USA)DNS: Bruce McLaren (NZ),FORD,red (+white),Goodyear,23/11/2015,Gérard Rouxel,Ford,Mk IV,#J5,NA,Result: winner - (218.038 kph) - margin: 4 lapsGrid: 9th (3:29.8000),winner - (218.038 kph) - margin: 4 lapsGrid: 9th (3:29.8000),finished,9,3:29.8000,218.038 kph,NA,https://www.racingsportscars.com/tn/photo/1967/TN_Le_Mans-1967-06-11-001.jpg,https://www.racingsportscars.com/photo/1967/Le_Mans-1967-06-11-001.jpg,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Mk%20IV.html,https://www.racingsportscars.com/chassis/photo/J5__Mk4.html,NA
1967,21,Ferrari 330 P4 #0858 - Ferrari V12/60° 3v DOHC 3983 cc N/A,2,P5.0,SpA Ferrari SEFAC (I),Closed bodywork,Mid-engined,Ludovico Scarfiotti (I)/Mike Parkes (GB),FERRARI,red,Firestone,17/09/2020,Dominique Gasnerie and Peter Flowerday,Ferrari,330 P4,#0858,NA,Result: 2nd 1st in P5.0 (4 laps behind the winner)Grid: 7th (3:28.9000),2nd 1st in P5.0 (4 laps behind the winner)Grid: 7th (3:28.9000),finished,7,3:28.9000,4 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1967/TN_Le_Mans-1967-06-11-021.jpg,https://www.racingsportscars.com/photo/1967/Le_Mans-1967-06-11-021.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/330%20P4.html,https://www.racingsportscars.com/chassis/photo/0858%20%5b330P4%5d.html,NA
1967,24,Ferrari 330 P4 #0856 - Ferrari V12/60° 3v DOHC 3983 cc N/A,3,P5.0,Equipe Nationale Belge (B),Closed bodywork,Mid-engined,"Willy Mairesse (B)/""Jean Beurlys"" (B)preliminary session only: Ludovico Scarfiotti (I), Mike Parkes (GB)","FERRARI
Registration: Prova MO159",red (+yellow),Firestone,23/11/2015,Gérard Rouxel,Ferrari,330 P4,#0856,NA,Result: 3rd (11 laps behind the winner)Grid: 10th (3:30.9000),3rd (11 laps behind the winner)Grid: 10th (3:30.9000),finished,10,3:30.9000,11 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1967/TN_Le_Mans-1967-06-11-024.jpg,https://www.racingsportscars.com/photo/1967/Le_Mans-1967-06-11-024.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/330%20P4.html,https://www.racingsportscars.com/chassis/photo/0856%20%5b330P4%5d.html,NA
1967,2,Ford Mk IV #J6 - Ford V8/90° 2v OHV 6997 cc N/A,4,P+5.0,Shelby American Inc. (USA),Closed bodywork,Mid-engined,"Bruce McLaren (NZ)/Mark Donohue (USA)listed, never drove: Peter Revson (USA)",FORD,yellow (+black),Goodyear,28/04/2019,Peter Flowerday and Gérard Rouxel,Ford,Mk IV,#J6,NA,Result: 4th (29 laps behind the winner)Grid: 1st (3:24.4000),4th (29 laps behind the winner)Grid: 1st (3:24.4000),finished,1,3:24.4000,29 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1967/TN_Le_Mans-1967-06-11-002.jpg,https://www.racingsportscars.com/photo/1967/Le_Mans-1967-06-11-002.jpg,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Mk%20IV.html,https://www.racingsportscars.com/chassis/photo/J6__Mk4.html,NA
1967,41,Porsche 907 LH #004 - Porsche Typ 901 F6 1991 cc N/A,5,P2.0,Porsche System Enginnering (D),Closed bodywork,Mid-engined,Jo Siffert (CH)/Hans Herrmann (D),"unknown
Registration: S-ZL 692",white (+green),NA,28/04/2019,Porsche and Peter Flowerday,Porsche,907,#004,LH,Result: 5th 1st in P2.0 (30 laps behind the winner)Grid: 21st (3:41.6000),5th 1st in P2.0 (30 laps behind the winner)Grid: 21st (3:41.6000),finished,21,3:41.6000,30 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1967/TN_Le_Mans-1967-06-11-041.jpg,https://www.racingsportscars.com/photo/1967/Le_Mans-1967-06-11-041.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/907.html,https://www.racingsportscars.com/chassis/photo/907-004.html,https://www.racingsportscars.com/suffix/photo/Porsche/907/LH.html
1967,38,Porsche 910 #016 - Porsche Typ 901/21 F6 1991 cc N/A,6,P2.0,Porsche System Enginnering (D),Closed bodywork,Mid-engined,"Rolf Stommelen (D)/Jochen Neerpasch (D)listed, never drove: Gijs van Lennep (NL)","unknown
Registration: S-ZL 693",white,NA,NA,NA,Porsche,910,#016,NA,Result: 6th (37 laps behind the winner)Grid: 29th (3:54.0000),6th (37 laps behind the winner)Grid: 29th (3:54.0000),finished,29,3:54.0000,37 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/910.html,https://www.racingsportscars.com/chassis/photo/910-016.html,NA
1967,37,Porsche 906 #154 - Porsche Typ 901 F6 2v SOHC 1991 cc N/A,7,S2.0,Porsche System Enginnering (D),Closed bodywork,Mid-engined,Vic Elford (GB)/Ben Pon (NL),"unknown
Registration: S-ZL 689",white (+red),NA,28/04/2019,Peter Flowerday,Porsche,906,#154,NA,Result: 7th 1st in S2.0 (61 laps behind the winner)Grid: 33rd (4:00.8000),7th 1st in S2.0 (61 laps behind the winner)Grid: 33rd (4:00.8000),finished,33,4:00.8000,61 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1967/TN_Le_Mans-1967-06-11-037.jpg,https://www.racingsportscars.com/photo/1967/Le_Mans-1967-06-11-037.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/906.html,https://www.racingsportscars.com/chassis/photo/906-154.html,NA
1967,66,Porsche 906 #156 - Porsche Typ 901; no:906 156 F6 2v SOHC 1991 cc N/A,8,S2.0,Christian Poirot (F),Closed bodywork,Mid-engined,Gerhard Koch (D)/Christian Poirot (F),"unknown
Registration: SLS-D905",white (+blue),NA,28/04/2019,Peter Flowerday,Porsche,906,#156,NA,Result: 8th (67 laps behind the winner)Grid: 32nd (4:00.5000),8th (67 laps behind the winner)Grid: 32nd (4:00.5000),finished,32,4:00.5000,67 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1967/TN_Le_Mans-1967-06-11-066.jpg,https://www.racingsportscars.com/photo/1967/Le_Mans-1967-06-11-066.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/906.html,https://www.racingsportscars.com/chassis/photo/906-156.html,NA
1967,46,Alpine A210 - Renault L4 1296 cc N/A,9,P1.3,Société des Automobiles Alpine (F),Closed bodywork,Mid-engined,Henri Grandsire (F)/José Rosinski (F),ALPINE RENAULT 1500,blue (+orange),NA,NA,NA,Alpine,A210,NA,NA,Result: 9th 1st in P1.3 (67 laps behind the winner)Grid: 37th (4:15.4000),9th 1st in P1.3 (67 laps behind the winner)Grid: 37th (4:15.4000),finished,37,4:15.4000,67 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Alpine.html,https://www.racingsportscars.com/type/photo/Alpine/A210.html,NA,NA
1967,49,Alpine A210 #1723 - Renault L4 1296 cc N/A,10,P1.3,Ecurie Savin-Calberson,Closed bodywork,Mid-engined,André de Cortanze (F)/Alain LeGuellec (F),ALPINE RENAULT 1300,blue (+white),NA,NA,NA,Alpine,A210,#1723,NA,Result: 10th (70 laps behind the winner)Grid: 44th (4:29.9900),10th (70 laps behind the winner)Grid: 44th (4:29.9900),finished,44,4:29.9900,70 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Alpine.html,https://www.racingsportscars.com/type/photo/Alpine/A210.html,https://www.racingsportscars.com/chassis/photo/1723.html,NA
