year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
1984,7,Porsche 956 B #117 - Porsche Type 935/79 F6 4v DOHC 2649 cc 2xKKK K26,1,C1,New-Man Joest Racing (D),Closed bodywork,Mid-engined,"Henri Pescarolo (F)/Klaus Ludwig (D)DNS: Stefan Johansson (S); listed, never drove: Paul Belmondo (F)",newman/PIERLANT IMPERIAL,yellow/black (+white),Dunlop,25/04/2006,Paul Kooyman,Porsche,956,B,#117,Result: winner - (204.178 kph) - margin: 2 lapsGrid: 4th (3:28.4200),winner - (204.178 kph) - margin: 2 lapsGrid: 4th (3:28.4200),finished,4,3:28.4200,204.178 kph,NA,https://www.racingsportscars.com/tn/photo/1984/TN_Le_Mans-1984-06-17-007.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/956.html,https://www.racingsportscars.com/suffix/photo/Porsche/956/B.html,https://www.racingsportscars.com/chassis/photo/956-117.html
1984,26,Porsche 956 #103 - Porsche Type 935/79 F6 4v DOHC 2649 cc 2xKKK K26,2,C1,Henn's T-Bird Swap Shop (USA),Closed bodywork,Mid-engined,"Jean Rondeau (F)/John Paul, Jr. (USA)DNS: Michel Ferté (F), Preston Henn (USA); listed, never drove: Hurley Haywood (USA), A. J. Foyt (USA)",SWAP SHOP/Hawaiian Tropic,black (+red),Goodyear,25/04/2006,Paul Kooyman,Porsche,956,NA,#103,Result: 2nd (2 laps behind the winner)Grid: 25th (3:44.0500) - 26th fastest qualifier,2nd (2 laps behind the winner)Grid: 25th (3:44.0500) - 26th fastest qualifier,finished,25,3:44.0500,2 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1984/TN_Le_Mans-1984-06-17-026.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/956.html,NA,https://www.racingsportscars.com/chassis/photo/956-103.html
1984,33,Porsche 956 B #114 - Porsche Type 935/79 F6 4v DOHC 2649 cc 2xKKK K26,3,C1,Skoal Bandit Porsche Team (GB),Closed bodywork,Mid-engined,"David Hobbs (GB)/Philippe Streiff (F)/Sarel van der Merwe (ZA)listed, never drove: Dieter Quester (A)",SKOAL BANDIT/Newsweek,white/dark green (+green),Yokohama,28/12/2007,Alain Jourdainne Photos 24H Le Mans and Rupert Lowes,Porsche,956,B,#114,Result: 3rd (9 laps behind the winner)Grid: 6th (3:29.4100),3rd (9 laps behind the winner)Grid: 6th (3:29.4100),finished,6,3:29.4100,9 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1984/TN_Le_Mans-1984-06-17-033.jpg,https://www.racingsportscars.com/photo/1984/Le_Mans-1984-06-17-033.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/956.html,https://www.racingsportscars.com/suffix/photo/Porsche/956/B.html,https://www.racingsportscars.com/chassis/photo/956-114.html
1984,9,Porsche 956 B #116 - Porsche Type 935/79 F6 4v DOHC 2649 cc 2xKKK K26,4,C1,Brun Motorsport GmbH (CH),Closed bodywork,Mid-engined,/Walter Brun (CH)/Leopold von Bayern (D)/Bob Akin (USA),Warsteiner,white (+gold),Dunlop,25/04/2006,Paul Kooyman,Porsche,956,B,#116,Result: 4th (20 laps behind the winner)Grid: 18th (3:36.7900),4th (20 laps behind the winner)Grid: 18th (3:36.7900),finished,18,3:36.7900,20 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1984/TN_Le_Mans-1984-06-17-009.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/956.html,https://www.racingsportscars.com/suffix/photo/Porsche/956/B.html,https://www.racingsportscars.com/chassis/photo/956-116.html
1984,12,Porsche 956 #105 - Porsche Type 935/79 F6 4v DOHC 2649 cc 2xKKK K26,5,C1,Schornstein Racing Team (D),Closed bodywork,Mid-engined,"Volkert Merl (D)/Dieter Schornstein (D)/""John Winter"" (D)",newman,yellow/black (+white),Dunlop,25/04/2006,Paul Kooyman,Porsche,956,NA,#105,Result: 5th (20 laps behind the winner)Grid: 17th (3:36.3300),5th (20 laps behind the winner)Grid: 17th (3:36.3300),finished,17,3:36.3300,20 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1984/TN_Le_Mans-1984-06-17-012.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/956.html,NA,https://www.racingsportscars.com/chassis/photo/956-105.html
1984,11,Porsche 956 B #115 - Porsche Type 935/79 F6 4v DOHC 2649 cc 2xKKK K26,6,C1,Porsche Kremer Racing (D),Closed bodywork,Mid-engined,Jean-Pierre Jarier (F)Vern Schuppan (AUS)/Alan Jones (AUS),KENWOOD/ELKRON,blue (+white),Dunlop,25/04/2006,Paul Kooyman,Porsche,956,B,#115,Result: 6th (23 laps behind the winner)Grid: 7th (3:29.7900),6th (23 laps behind the winner)Grid: 7th (3:29.7900),finished,7,3:29.7900,23 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1984/TN_Le_Mans-1984-06-17-011.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/956.html,https://www.racingsportscars.com/suffix/photo/Porsche/956/B.html,https://www.racingsportscars.com/chassis/photo/956-115.html
1984,20,Porsche 956 #111 - Porsche Type 935/79 F6 4v DOHC 2649 cc 2xKKK K26,7,C1,Brun Motorsport (CH),Closed bodywork,Mid-engined,Oscar Larrauri (RA)/Massimo Sigala (I)/Joël Gouhier (F),GAGGIA,white (+red/green),Dunlop,25/04/2006,Paul Kooyman,Porsche,956,NA,#111,Result: 7th (25 laps behind the winner)Grid: 11th (3:33.1400),7th (25 laps behind the winner)Grid: 11th (3:33.1400),finished,11,3:33.1400,25 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1984/TN_Le_Mans-1984-06-17-020.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/956.html,NA,https://www.racingsportscars.com/chassis/photo/956-111.html
1984,4,Lancia LC2/84 #0005 (Dallara) - Ferrari 308C V8/90° 4v DOHC 3014 cc 2xKKK,8,C1,Martini Racing (I),Closed bodywork,Mid-engined,Bob Wollek (F)/Alessandro Nannini (I),MARTINI,white (+blue/red),Dunlop,05/09/2009,"Karsten Denecke, Sonny Jones and Paul Kooyman",Lancia,LC2,/84,#0005,Result: 8th (34 laps behind the winner)Grid: 1st (3:17.1100),8th (34 laps behind the winner)Grid: 1st (3:17.1100),finished,1,3:17.1100,34 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1984/TN_Le_Mans-1984-06-17-004.jpg,https://www.racingsportscars.com/photo/1984/Le_Mans-1984-06-17-004.jpg,https://www.racingsportscars.com/make/photo/Lancia.html,https://www.racingsportscars.com/type/photo/Lancia/LC2.html,https://www.racingsportscars.com/suffix/photo/Lancia/LC2/__84.html,https://www.racingsportscars.com/chassis/photo/LC2-0005.html
1984,17,Porsche 956 #101 - Porsche Type 935/79 F6 4v DOHC 2649 cc 2xKKK K26,9,C1,Porsche Kremer Racing (D),Closed bodywork,Mid-engined,"Tiff Needell (GB)/David Sutherland (GB)/Rusty French (AUS)listed, never drove: Vern Schuppan (AUS)",DALLAS/DOW CORNING SILICONES/John Sands GB FOOD MACHINERY,white/yellow (+red/blue),Dunlop,25/04/2006,Paul Kooyman,Porsche,956,NA,#101,Result: 9th (39 laps behind the winner)Grid: 9th (3:32.1800),9th (39 laps behind the winner)Grid: 9th (3:32.1800),finished,9,3:32.1800,39 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1984/TN_Le_Mans-1984-06-17-017.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/956.html,NA,https://www.racingsportscars.com/chassis/photo/956-101.html
1984,68,Lola T616 #HU2 - Mazda 13B Racing 2R 1308 cc Rotary,10,C2,BFGoodrich Company (USA),Closed bodywork,Mid-engined,"Yoshimi Katayama (J)/John Morton (USA)/John O'Steen (USA)listed, never drove: Dieter Quester (A), Rick Knoop (USA), Boy Hayje (NL), Jim Busby (USA)",BFGoodrich/T/A Radials,white/black (+red/blue),BF Goodrich,28/12/2007,Paul Kooyman and Alain Jourdainne Photos 24H Le Mans,Lola,T616,NA,#HU2,Result: 10th 1st in C2 (40 laps behind the winner)Grid: 38th (3:56.4300) - 39th fastest qualifier,10th 1st in C2 (40 laps behind the winner)Grid: 38th (3:56.4300) - 39th fastest qualifier,finished,38,3:56.4300,40 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1984/TN_Le_Mans-1984-06-17-068.jpg,https://www.racingsportscars.com/photo/1984/Le_Mans-1984-06-17-068.jpg,https://www.racingsportscars.com/make/photo/Lola.html,https://www.racingsportscars.com/type/photo/Lola/T616.html,NA,https://www.racingsportscars.com/chassis/photo/T616-HU2.html
