year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,chassis,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,chassis_url,suffix_url
2021,7,Toyota GR010 Hybrid #20-03 - Toyota H8909 V6/90° 4v DOHC 3500 cc 2xGarrett Hybrid,1,Hypercar,Toyota Gazoo Racing (J),Closed bodywork,Mid-engined,Mike Conway (GB)/Kamui Kobayashi (J)/José Maria Lopez (RA),NA,NA,Michelin,04/10/2024,Nigel Dobbie and FIA WEC Press,Toyota,GR010 Hybrid,#20-03,NA,Result: winner - (210.500 kph) - margin: 2 lapsGrid: 1st (3:23.9000),winner - (210.500 kph) - margin: 2 lapsGrid: 1st (3:23.9000),finished,1,3:23.9000,210.500 kph,NA,https://www.racingsportscars.com/tn/photo/2021/TN_Le_Mans-2021-08-22-007.jpg,https://www.racingsportscars.com/photo/2021/Le_Mans-2021-08-22-007.jpg,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/GR010%20Hybrid.html,https://www.racingsportscars.com/chassis/photo/GR010__20-03.html,NA
2021,8,Toyota GR010 Hybrid #20-02 - Toyota H8909 V6/90° 4v DOHC 3500 cc 2xGarrett Hybrid,2,Hypercar,Toyota Gazoo Racing (J),Closed bodywork,Mid-engined,Sébastien Buemi (CH)/Kazuki Nakajima (J)/Brendon Hartley (NZ),NA,NA,Michelin,04/10/2024,Nigel Dobbie and FIA WEC Press,Toyota,GR010 Hybrid,#20-02,NA,Result: 2nd (2 laps behind the winner)Grid: 2nd (3:24.1950),2nd (2 laps behind the winner)Grid: 2nd (3:24.1950),finished,2,3:24.1950,2 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2021/TN_Le_Mans-2021-08-22-008.jpg,https://www.racingsportscars.com/photo/2021/Le_Mans-2021-08-22-008.jpg,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/GR010%20Hybrid.html,https://www.racingsportscars.com/chassis/photo/GR010__20-02.html,NA
2021,36,Alpine A480 #04 (01) (Oreca) - Gibson GL458 V8/90° 4v DOHC 4500 cc N/A,3,Hypercar,Elf Alpine Matmut (F),Closed bodywork,Mid-engined,André Negrão (BR)/Nicolas Lapierre (F)/Matthieu Vaxiviere (F),NA,NA,Michelin,04/10/2024,Nigel Dobbie and FIA WEC Press,Alpine,A480,#04 (01),NA,Result: 3rd (4 laps behind the winner)Grid: 3rd (3:25.5740),3rd (4 laps behind the winner)Grid: 3rd (3:25.5740),finished,3,3:25.5740,4 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2021/TN_Le_Mans-2021-08-22-036.jpg,https://www.racingsportscars.com/photo/2021/Le_Mans-2021-08-22-036.jpg,https://www.racingsportscars.com/make/photo/Alpine.html,https://www.racingsportscars.com/type/photo/Alpine/A480.html,https://www.racingsportscars.com/chassis/photo/R13-LMP1E-04.html,NA
2021,708,Glickenhaus 007 LMH #SCG 008 (Podium Engineering) - Pipo P21 V8/90° 4v DOHC 3500 cc 2xGarrett,4,Hypercar,Glickenhaus Racing (USA),Closed bodywork,Mid-engined,"Pipo Derani (BR)/Franck Mailleux (F)/Olivier Pla (F)listed, never drove: Gustavo Menezes (USA)",NA,NA,Michelin,04/10/2024,Nigel Dobbie and FIA WEC Press,Glickenhaus,007 LMH,#SCG 008,NA,Result: 4th (4 laps behind the winner)Grid: 4th (3:25.6390),4th (4 laps behind the winner)Grid: 4th (3:25.6390),finished,4,3:25.6390,4 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2021/TN_Le_Mans-2021-08-22-708.jpg,https://www.racingsportscars.com/photo/2021/Le_Mans-2021-08-22-708.jpg,https://www.racingsportscars.com/make/photo/Glickenhaus.html,https://www.racingsportscars.com/type/photo/Glickenhaus/007%20LMH.html,https://www.racingsportscars.com/chassis/photo/SCG%20008.html,NA
2021,709,Glickenhaus 007 LMH #SCG 009 (Podium Engineering) - Pipo P21 V8/90° 4v DOHC 3500 cc 2xGarrett,5,Hypercar,Glickenhaus Racing (USA),Closed bodywork,Mid-engined,Ryan Briscoe (AUS)/Richard Westbrook (GB)/Romain Dumas (F),NA,NA,Michelin,07/10/2022,Nigel Dobbie,Glickenhaus,007 LMH,#SCG 009,NA,Result: 5th (4 laps behind the winner)Grid: 5th (3:27.6560),5th (4 laps behind the winner)Grid: 5th (3:27.6560),finished,5,3:27.6560,4 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2021/TN_Le_Mans-2021-08-22-709.jpg,https://www.racingsportscars.com/photo/2021/Le_Mans-2021-08-22-709.jpg,https://www.racingsportscars.com/make/photo/Glickenhaus.html,https://www.racingsportscars.com/type/photo/Glickenhaus/007%20LMH.html,https://www.racingsportscars.com/chassis/photo/SCG%20009.html,NA
2021,31,Oreca 07 #73 - Gibson GK428/Gibson Technology V8/90° 4v DOHC 4200 cc N/A,6,LMP2,Team WRT (B),Closed bodywork,Mid-engined,Robin Frijns (NL)/Ferdinand Habsburg (A)/Charles Milesi (F),NA,NA,Goodyear,07/10/2022,Nigel Dobbie,Oreca,07,#73,NA,Result: 6th 1st in LMP2 (8 laps behind the winner)Grid: 16th (3:30.1820),6th 1st in LMP2 (8 laps behind the winner)Grid: 16th (3:30.1820),finished,16,3:30.1820,8 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2021/TN_Le_Mans-2021-08-22-031.jpg,https://www.racingsportscars.com/photo/2021/Le_Mans-2021-08-22-031.jpg,https://www.racingsportscars.com/make/photo/Oreca.html,https://www.racingsportscars.com/type/photo/Oreca/07.html,https://www.racingsportscars.com/chassis/photo/07-LMP2-73.html,NA
2021,28,Oreca 07 #74 - Gibson GK428/Gibson Technology V8/90° 4v DOHC 4200 cc N/A,7,LMP2,Jota (GB),Closed bodywork,Mid-engined,Sean Gelael (RI)/Stoffel Vandoorne (B)/Tom Blomqvist (GB),NA,NA,Goodyear,04/10/2024,Nigel Dobbie and FIA WEC Press,Oreca,07,#74,NA,Result: 7th (8 laps behind the winner)Grid: 12th (3:29.8350),7th (8 laps behind the winner)Grid: 12th (3:29.8350),finished,12,3:29.8350,8 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2021/TN_Le_Mans-2021-08-22-028.jpg,https://www.racingsportscars.com/photo/2021/Le_Mans-2021-08-22-028.jpg,https://www.racingsportscars.com/make/photo/Oreca.html,https://www.racingsportscars.com/type/photo/Oreca/07.html,https://www.racingsportscars.com/chassis/photo/07-LMP2-74.html,NA
2021,65,Oreca 07 #31 - Gibson GK428/Gibson Technology V8/90° 4v DOHC 4200 cc N/A,8,LMP2,Panis Racing (F),Closed bodywork,Mid-engined,Julien Canal (F)/Will Stevens (GB)/James Allen (AUS),NA,NA,Goodyear,07/10/2022,Nigel Dobbie,Oreca,07,#31,NA,Result: 8th (9 laps behind the winner)Grid: 8th (3:28.5860),8th (9 laps behind the winner)Grid: 8th (3:28.5860),finished,8,3:28.5860,9 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2021/TN_Le_Mans-2021-08-22-065.jpg,https://www.racingsportscars.com/photo/2021/Le_Mans-2021-08-22-065.jpg,https://www.racingsportscars.com/make/photo/Oreca.html,https://www.racingsportscars.com/type/photo/Oreca/07.html,https://www.racingsportscars.com/chassis/photo/07-LMP2-31.html,NA
2021,23,Oreca 07 #30 - Gibson GK428/Gibson Technology V8/90° 4v DOHC 4200 cc N/A,9,LMP2,United Autosports (GB),Closed bodywork,Mid-engined,Paul di Resta (GB)/Alex Lynn (GB)/Wayne Boyd (GB),NA,NA,Goodyear,07/10/2022,Nigel Dobbie,Oreca,07,#30,NA,Result: 9th (10 laps behind the winner)Grid: 11th (3:29.8300),9th (10 laps behind the winner)Grid: 11th (3:29.8300),finished,11,3:29.8300,10 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2021/TN_Le_Mans-2021-08-22-023.jpg,https://www.racingsportscars.com/photo/2021/Le_Mans-2021-08-22-023.jpg,https://www.racingsportscars.com/make/photo/Oreca.html,https://www.racingsportscars.com/type/photo/Oreca/07.html,https://www.racingsportscars.com/chassis/photo/07-LMP2-30.html,NA
2021,34,Oreca 07 #59 - Gibson GK428/Gibson Technology V8/90° 4v DOHC 4200 cc N/A,10,LMP2,Inter Europol Competition (PL),Closed bodywork,Mid-engined,Jakub Smiechowski (PL)/Renger van der Zande (NL)/Alex Brundle (GB),NA,NA,Goodyear,07/10/2022,Nigel Dobbie,Oreca,07,#59,NA,Result: 10th (11 laps behind the winner)Grid: 22nd (3:30.9080) - 23rd fastest qualifier,10th (11 laps behind the winner)Grid: 22nd (3:30.9080) - 23rd fastest qualifier,finished,22,3:30.9080,11 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2021/TN_Le_Mans-2021-08-22-034.jpg,https://www.racingsportscars.com/photo/2021/Le_Mans-2021-08-22-034.jpg,https://www.racingsportscars.com/make/photo/Oreca.html,https://www.racingsportscars.com/type/photo/Oreca/07.html,https://www.racingsportscars.com/chassis/photo/07-LMP2-59.html,NA
