year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
1974,56,Ferrari 365 GTB/4 #16407 - Ferrari V12 4390 cc N/A,11,GT,North American Racing Team (USA),Closed bodywork,Front-engined,"Christian Ethuin (F)/Lucien Guitteny (F)listed, never drove: Jean-Claude Andruet (F)",BP/N.A.R.T.,red (+white/blue),Goodyear,18/09/2020,"Dominique Gasnerie, Alain Jourdainne Photos 24H Le Mans and Michel Guilloux",Ferrari,365 GTB/4,NA,#16407,Result: 11th (52 laps behind the winner)Grid: 31st (4:22.6000),11th (52 laps behind the winner)Grid: 31st (4:22.6000),finished,31,4:22.6000,52 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1974/TN_Le_Mans-1974-06-16-056.jpg,https://www.racingsportscars.com/photo/1974/Le_Mans-1974-06-16-056.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/365%20GTB__4.html,NA,https://www.racingsportscars.com/chassis/photo/16407%20%5b365%20GTB__4%5d.html
1974,69,Porsche 911 Carrera RS #911 460 9029 - Porsche F6 2v SOHC 2994 cc N/A,12,GT,Claude Haldi (CH),Closed bodywork,Rear-engined,"Lucien Nageotte (F)/Pierre Laffeach (F)/Jean-Francois Jaunet (F)DNS: Dominique Thiry (F); listed, never drove: Claude Haldi (CH), Marc Houllier (F)",Claude Deco/MEUBLES/BANK XEROX,white/blue,NA,NA,NA,Porsche,911 Carrera,RS,#911 460 9029,Result: 12th (61 laps behind the winner)Grid: 41st (4:26.5000),12th (61 laps behind the winner)Grid: 41st (4:26.5000),finished,41,4:26.5000,61 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,https://www.racingsportscars.com/suffix/photo/Porsche/911%20Carrera/RS.html,https://www.racingsportscars.com/chassis/photo/911%20460%209029.html
1974,59,Porsche 911 Carrera RS #911 350 1121 - Porsche F6 2v SOHC 2994 cc N/A,13,GT,Pierre Mauroy (F),Closed bodywork,Rear-engined,"Anny-Charlotte Verney (F)/Pierre Mauroy (F)/Martine Rénier (F)listed, never drove: Gérard Cuynet (F), Jean-Louis Gama (F), Björn Waldegaard (S)",BP,silver (+black),NA,NA,NA,Porsche,911 Carrera,RS,#911 350 1121,Result: 13th (61 laps behind the winner)Grid: 46th (4:34.0000),13th (61 laps behind the winner)Grid: 46th (4:34.0000),finished,46,4:34.0000,61 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,https://www.racingsportscars.com/suffix/photo/Porsche/911%20Carrera/RS.html,https://www.racingsportscars.com/chassis/photo/911%20350%201121.html
1974,63,Porsche 911 Carrera RSR 2.8 #911 360 1196 - Porsche F6 2v SOHC 2994 cc N/A,14,GT,Jean-Claude Lagniez (F),Closed bodywork,Rear-engined,"Gérard Méo (F)/Jean-Claude Lagniez (F)listed, never drove: Jean Égreteaud (F), Guy Chasseuil (F)",DYMO/..ONAL,white (+blue),Dunlop,NA,NA,Porsche,911 Carrera,RSR 2.8,#911 360 1196,Result: 14th (63 laps behind the winner)Grid: 40th (4:26.3000),14th (63 laps behind the winner)Grid: 40th (4:26.3000),finished,40,4:26.3000,63 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,https://www.racingsportscars.com/suffix/photo/Porsche/911%20Carrera/RSR%202.8.html,https://www.racingsportscars.com/chassis/photo/911%20360%201196.html
1974,86,BMW 3.0 CSL # - BMW L6 3498 cc N/A,15,T,Jean-Claude Aubriet,Closed bodywork,Front-engined,"Jean-Claude Aubriet (F)/""Depnic"" (F)",BP,white (+blue/red),Dunlop,21/07/2025,"Thomas Wolff, Classic and Vintage BMW and John Barrick",BMW,3.0 CSL,NA,#,Result: 15th 1st in T (68 laps behind the winner)Grid: 28th (4:21.5000),15th 1st in T (68 laps behind the winner)Grid: 28th (4:21.5000),finished,28,4:21.5000,68 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1974/TN_Le_Mans-1974-06-16-086.jpg,https://www.racingsportscars.com/photo/1974/Le_Mans-1974-06-16-086.jpg,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/3.0%20CSL.html,NA,https://www.racingsportscars.com/chassis/photo/CSL-Aubriet%23.html
1974,57,Ferrari 365 GTB/4 #13367 - Ferrari V12 4390 cc N/A,16,GT,Marcel Mignot (USA),Closed bodywork,Front-engined,Marcel Mignot (F)/Harry Jones (USA)DNS: René Mazzia (F),L.D.C. SABLE,dark blue (+red/yellow),NA,23/11/2015,Gérard Rouxel and Thomas Wolff,Ferrari,365 GTB/4,NA,#13367,Result: 16th (71 laps behind the winner)Grid: 37th (4:24.8000),16th (71 laps behind the winner)Grid: 37th (4:24.8000),finished,37,4:24.8000,71 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1974/TN_Le_Mans-1974-06-16-057.jpg,https://www.racingsportscars.com/photo/1974/Le_Mans-1974-06-16-057.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/365%20GTB__4.html,NA,https://www.racingsportscars.com/chassis/photo/13367%20%5b365%20GTB__4%5d.html
1974,30,Chevron B23 - Ford Cosworth FVC L4 4v DOHC 1790 cc N/A,17,S2.0,"""Christine"" - Ecurie Seiko Scato",Open bodywork,Mid-engined,Christine Beckers (B)/Marie Laurent (F)/Yvette Fontaine (B)preliminary session only: Claude Michy (F),SEIKO,red/white,Firestone,28/12/2007,Alain Jourdainne Photos 24H Le Mans,Chevron,B23,NA,NA,Result: 17th 1st in S2.0 (72 laps behind the winner)Grid: 47th (4:36.7000),17th 1st in S2.0 (72 laps behind the winner)Grid: 47th (4:36.7000),finished,47,4:36.7000,72 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1974/TN_Le_Mans-1974-06-16-030.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Chevron.html,https://www.racingsportscars.com/type/photo/Chevron/B23.html,NA,NA
1974,51,Chevrolet Corvette C3 #194679S706401 - Chevrolet V8/90° 2v OHV 6998 cc N/A,18,GT,Henri Greder (F),Closed hardtop bodywork,Front-engined,"Henri Greder (F)/""Marie-Claude Beaumont"" (F)DNS: Alain Cudini (F)",FIRST NATIONAL CITY TRAVELERS CHECKS,dark blue (+white),Michelin,18/09/2020,"Dominique Gasnerie, Alain Jourdainne Photos 24H Le Mans and Thomas Wolff",Chevrolet,Corvette,C3,#194679S706401,Result: 18th (84 laps behind the winner)Grid: 36th (4:24.7000),18th (84 laps behind the winner)Grid: 36th (4:24.7000),finished,36,4:24.7000,84 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1974/TN_Le_Mans-1974-06-16-051.jpg,https://www.racingsportscars.com/photo/1974/Le_Mans-1974-06-16-051.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette.html,https://www.racingsportscars.com/suffix/photo/Chevrolet/Corvette/C3.html,https://www.racingsportscars.com/chassis/photo/194679S706401.html
1974,65,Porsche 908/02 K Flunder #016 - Porsche Typ 908 F8 2v DOHC 2994 cc N/A,19,S3.0,Christian Poirot (F),Open bodywork,Mid-engined,"Christian Poirot (F)Jean Rondeau (F)listed, never drove: Elio Cogo (F)",CHRISTINE LAURE/ESSO SHOP(CRAVEN FILTER KING SIZE,white,Dunlop,15/12/2019,Porsche,Porsche,908/02,K Flunder,#016,Result: 19th (86 laps behind the winner)Grid: 25th (4:18.1000),19th (86 laps behind the winner)Grid: 25th (4:18.1000),finished,25,4:18.1000,86 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1974/TN_Le_Mans-1974-06-16-065.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/908__02.html,https://www.racingsportscars.com/suffix/photo/Porsche/908__02/K%20Flunder.html,https://www.racingsportscars.com/chassis/photo/908__02-016.html
1974,73,Porsche 911 Carrera RSR 3.0 #911 460 9049 - Porsche F6 2v SOHC 2994 cc N/A,20,GT,Paul Blancpain - Toad Hall (USA),Closed bodywork,Rear-engined,Michael Keyser (USA)/Milt Minter (USA)/Paul Blancpain (CH),GOODYEAR,yellow,Goodyear,NA,NA,Porsche,911 Carrera,RSR 3.0,#911 460 9049,Result: 20th (91 laps behind the winner)Grid: 33rd (4:23.2000),20th (91 laps behind the winner)Grid: 33rd (4:23.2000),finished,33,4:23.2000,91 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,https://www.racingsportscars.com/suffix/photo/Porsche/911%20Carrera/RSR%203.0.html,https://www.racingsportscars.com/chassis/photo/911%20460%209049.html
1974,25,Sigma MC74 - Mazda 12A 2R 2292 cc Rotary,NA,S3.0,Mazda Automotive (J),Open bodywork,Mid-engined,"Harukuni Takahashi (J)Yasuhiro Okamoto (J)/Yojiro Terada (J)listed, never drove: Hiroshi Fushida (J)",Canon/Mobil SHC,white/red,Dunlop,23/11/2015,Gérard Rouxel and Alain Jourdainne Photos 24H Le Mans,Sigma,MC74,NA,NA,Result: not classified (182 laps behind the winner)Grid: 27th (4:20.4000),not classified (182 laps behind the winner)Grid: 27th (4:20.4000),other,27,4:20.4000,NA,182 laps behind the winner,https://www.racingsportscars.com/tn/photo/1974/TN_Le_Mans-1974-06-16-025.jpg,https://www.racingsportscars.com/photo/1974/Le_Mans-1974-06-16-025.jpg,https://www.racingsportscars.com/make/photo/Sigma.html,https://www.racingsportscars.com/type/photo/Sigma/MC74.html,NA,NA
1974,72,Porsche 911 Carrera RSR #911 360 0847 - Porsche F6 2v SOHC 2994 cc N/A,NA,GT,Polifac Gelo Racing Team (D),Closed bodywork,Rear-engined,"Franz Pesch (D)/Jürgen Barth (D)DNS: Georg Loos (D); listed, never drove: Jürgen Neuhaus (D)",Carrera/Shell,red,Firestone,18/09/2020,Michel Guilloux,Porsche,911 Carrera,RSR,#911 360 0847,Result: did not finish (Engine)Grid: 19th (4:17.6000) - 21st fastest qualifier,did not finish (Engine)Grid: 19th (4:17.6000) - 21st fastest qualifier,not_finished,19,4:17.6000,NA,Engine,https://www.racingsportscars.com/tn/photo/1974/TN_Le_Mans-1974-06-16-072.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,https://www.racingsportscars.com/suffix/photo/Porsche/911%20Carrera/RSR.html,https://www.racingsportscars.com/chassis/photo/911%20360%200847.html
1974,62,Porsche 911 Carrera RSR #911 460 9072 - Porsche F6 2v SOHC 2994 cc N/A,NA,GT,Ecurie Francorchamps (B),Closed bodywork,Rear-engined,"Richard Bond (GB)/Hughes de Fierlant (B)listed, never drove: ""Jean Beurlys"" (B)",FISONS,yellow,NA,28/06/2014,Juan Pablo Orjuela and Thomas Wolff,Porsche,911 Carrera,RSR,#911 460 9072,Result: did not finish (Clutch)Grid: 30th (4:22.2000),did not finish (Clutch)Grid: 30th (4:22.2000),not_finished,30,4:22.2000,NA,Clutch,https://www.racingsportscars.com/tn/photo/1974/TN_Le_Mans-1974-06-16-062.jpg,https://www.racingsportscars.com/photo/1974/Le_Mans-1974-06-16-062.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,https://www.racingsportscars.com/suffix/photo/Porsche/911%20Carrera/RSR.html,https://www.racingsportscars.com/chassis/photo/911%20460%209072.html
1974,67,Porsche 911 Carrera RSR #911 360 0960 - Porsche F6 2v SOHC 2994 cc N/A,NA,GT,Porsche Club Romand (CH),Closed bodywork,Rear-engined,"William Vollery (CH)/Eric Chapuis (CH)/Roger Dorchy (F)listed, never drove: André Savary (CH)",REVOPTIC/MANUCO-SPRAY/CLARION,white (+red),NA,20/10/2012,Luc Joly,Porsche,911 Carrera,RSR,#911 360 0960,Result: did not finish (Engine)Grid: 42nd (4:26.5000),did not finish (Engine)Grid: 42nd (4:26.5000),not_finished,42,4:26.5000,NA,Engine,https://www.racingsportscars.com/tn/photo/1974/TN_Le_Mans-1974-06-16-067.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,https://www.racingsportscars.com/suffix/photo/Porsche/911%20Carrera/RSR.html,https://www.racingsportscars.com/chassis/photo/911%20360%200960.html
1974,90,Ford Capri RS - Ford V6 2990 cc N/A,NA,T,Shark Team,Closed bodywork,Front-engined,"Jean-Claude Guérie (F)Dominique Fornage (F)/Serge Godard (GB)listed, never drove: Cyril Grandet (F)",ESSO/Shark,dark blue/red,Dunlop,03/12/2022,ZANTAFIO56 (CC-BY-SA-2.0),Ford,Capri,RS,NA,Result: did not finish (Clutch)Grid: 45th (4:31.1000),did not finish (Clutch)Grid: 45th (4:31.1000),not_finished,45,4:31.1000,NA,Clutch,https://www.racingsportscars.com/tn/photo/1974/TN_Le_Mans-1974-06-16-090.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Capri.html,https://www.racingsportscars.com/suffix/photo/Ford/Capri/RS.html,NA
1974,10,De Cadenet LM #LM-1 (Lola) - Ford Cosworth DFV V8/90° 4v DOHC 2993 cc N/A,NA,S3.0,Alain De Cadenet (GB),Open bodywork,Mid-engined,Chris Craft (GB)/John Nicholson (NZ)DNS: Alain de Cadenet (GB),"john day models/de CADENET-FORD/DUCKHAMS/CRÉDIT AGRICOLE
Registration: VLA45IM",dark green,Firestone,30/05/2015,Alain Jourdainne Photos 24H Le Mans and John Barrick,De Cadenet,LM,NA,#LM-1,Result: did not finish (Accident)Grid: 8th (3:52.4000),did not finish (Accident)Grid: 8th (3:52.4000),not_finished,8,3:52.4000,NA,Accident,https://www.racingsportscars.com/tn/photo/1974/TN_Le_Mans-1974-06-16-010.jpg,https://www.racingsportscars.com/photo/1974/Le_Mans-1974-06-16-010.jpg,https://www.racingsportscars.com/make/photo/De%20Cadenet.html,https://www.racingsportscars.com/type/photo/De%20Cadenet/LM.html,NA,https://www.racingsportscars.com/chassis/photo/LM-1.html
1974,87,BMW 3.0 CSL - BMW L6 3498 cc N/A,NA,T,BMW Jolly Club (I),Closed bodywork,Front-engined,Manfred Mohr (D)Martino Finotto (I)/Carlo Facetti (I),Castrol,white (+blue/red),Dunlop,NA,NA,BMW,3.0 CSL,NA,NA,Result: did not finish (Head hasket)Grid: 17th (4:14.2000),did not finish (Head hasket)Grid: 17th (4:14.2000),not_finished,17,4:14.2000,NA,Head hasket,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/3.0%20CSL.html,NA,NA
1974,43,Lola T292 #HU46 - ROC Chrysler-Simca L4 1996 cc N/A,NA,S2.0,Racing Organisation Course (F),Open bodywork,Mid-engined,"Robert Mieusset (F)/François Servanin (F)/Fred Stalder (F)listed, never drove: Hervé Bayard (F)",MOTUL/norev/LA PIERRE DU NORD,white (+red),Firestone,18/09/2020,Alain Jourdainne Photos 24H Le Mans and Dominique Gasnerie,Lola,T292,NA,#HU46,Result: did not finish (Fuel injection system)Grid: 14th (4:07.9000),did not finish (Fuel injection system)Grid: 14th (4:07.9000),not_finished,14,4:07.9000,NA,Fuel injection system,https://www.racingsportscars.com/tn/photo/1974/TN_Le_Mans-1974-06-16-043.jpg,https://www.racingsportscars.com/photo/1974/Le_Mans-1974-06-16-043.jpg,https://www.racingsportscars.com/make/photo/Lola.html,https://www.racingsportscars.com/type/photo/Lola/T292.html,NA,https://www.racingsportscars.com/chassis/photo/T292-HU46.html
1974,44,Porsche 910 #014 - Porsche F6 2v SOHC 1998 cc N/A,NA,S2.0,Gérard Cuynet (F),Open bodywork,Mid-engined,Gérard Cuynet (F)/Yves Evrard (F)/Jean-Louis Gama (F),Esso/CIBIÉ,yellow (+green),Goodyear,15/12/2019,Alain Jourdainne Photos 24H Le Mans and Dominique Gasnerie,Porsche,910,NA,#014,Result: did not finish (Out of fuel)Grid: 44th (4:28.2000),did not finish (Out of fuel)Grid: 44th (4:28.2000),not_finished,44,4:28.2000,NA,Out of fuel,https://www.racingsportscars.com/tn/photo/1974/TN_Le_Mans-1974-06-16-044.jpg,https://www.racingsportscars.com/photo/1974/Le_Mans-1974-06-16-044.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/910.html,NA,https://www.racingsportscars.com/chassis/photo/910-014.html
