year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
1962,6,Ferrari 330 TRI/LM Fantuzzi Spyder #0780TR=>0808TR - Ferrari Tipo 163 V12/60° 2v SOHC 3967 cc N/A,1,P4.0,SpA Ferrari SEFAC (I),Open bodywork,Front-engined,"Olivier Gendebien (B)/Phil Hill (USA)preliminary session only: Willy Mairesse (B), Giancarlo Baghetti (I), Mike Parkes (GB)",FERRARI,red,Dunlop,14/09/2020,"Russ Smith, Charles M. Scales III and Dominique Gasnerie",Ferrari,330 TRI/LM,Fantuzzi Spyder,#0780TR=>0808TR,Result: winner - (185.469 kph) - margin: 5 lapsGrid: (3:55.2000) - 1st fastest qualifier,winner - (185.469 kph) - margin: 5 lapsGrid: (3:55.2000) - 1st fastest qualifier,finished,NA,NA,185.469 kph,NA,https://www.racingsportscars.com/tn/photo/1962/TN_Le_Mans-1962-06-24-006.jpg,https://www.racingsportscars.com/photo/1962/Le_Mans-1962-06-24-006.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/330%20TRI__LM.html,https://www.racingsportscars.com/suffix/photo/Ferrari/330%20TRI__LM/Fantuzzi%20Spyder.html,https://www.racingsportscars.com/chassis/photo/0780TR%20%5b250TR%5d.html
1962,19,Ferrari 250 GTO #3705GT - Ferrari V12/60° 2v SOHC 2953 cc N/A,2,GT3.0,Pierre Noblet,Closed bodywork,Front-engined,Jean Guichet (F)/Pierre Noblet (B),NA,red (+white/blue),NA,14/09/2020,Charles M. Scales III and Russ Smith,Ferrari,250 GTO,NA,#3705GT,Result: 2nd 1st in GT3.0 (5 laps behind the winner)Grid:,2nd 1st in GT3.0 (5 laps behind the winner)Grid:,finished,NA,NA,5 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1962/TN_Le_Mans-1962-06-24-019.jpg,https://www.racingsportscars.com/photo/1962/Le_Mans-1962-06-24-019.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/250%20GTO.html,NA,https://www.racingsportscars.com/chassis/photo/3705GT%20%5b250GTO%5d.html
1962,22,Ferrari 250 GTO #3757GT - Ferrari V12/60° 2v SOHC 2953 cc N/A,3,GT3.0,Equipe Nationale Belge (B),Closed bodywork,Front-engined,"""Eldé"" (B)/""Jean Beurlys"" (B)",NA,red,NA,14/09/2020,Charles M. Scales III,Ferrari,250 GTO,NA,#3757GT,Result: 3rd (17 laps behind the winner)Grid:,3rd (17 laps behind the winner)Grid:,finished,NA,NA,17 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1962/TN_Le_Mans-1962-06-24-022.jpg,https://www.racingsportscars.com/photo/1962/Le_Mans-1962-06-24-022.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/250%20GTO.html,NA,https://www.racingsportscars.com/chassis/photo/3757GT%20%5b250GTO%5d.html
1962,10,Jaguar E-type #860 630 - Jaguar XK L6 2v DOHC 3781 cc N/A,4,GT4.0,Briggs Cunningham (USA),Closed bodywork,Front-engined,Briggs Cunningham (USA)/Roy Salvadori (GB)DNS: William Kimberly (USA),"unknown
Registration: 1337 VC",white (+blue),NA,14/09/2020,"Charles M. Scales III, Dominique Gasnerie and Russ Smith",Jaguar,E-type,NA,#860 630,Result: 4th 1st in GT4.0 (21 laps behind the winner)Grid:,4th 1st in GT4.0 (21 laps behind the winner)Grid:,finished,NA,NA,21 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1962/TN_Le_Mans-1962-06-24-010.jpg,https://www.racingsportscars.com/photo/1962/Le_Mans-1962-06-24-010.jpg,https://www.racingsportscars.com/make/photo/Jaguar.html,https://www.racingsportscars.com/type/photo/Jaguar/E-type.html,NA,https://www.racingsportscars.com/chassis/photo/S860630.html
1962,9,Jaguar E-type #850 009 - Jaguar XK L6 2v DOHC 3781 cc N/A,5,GT4.0,P. J. Sargent (GB),Closed bodywork,Front-engined,Peter Sargent (GB)/Peter Lumsden (GB),"unknown
Registration: 898 BYR",dark blue,NA,14/09/2020,Dominique Gasnerie and Charles M. Scales III,Jaguar,E-type,NA,#850 009,Result: 5th (21 laps behind the winner)Grid:,5th (21 laps behind the winner)Grid:,finished,NA,NA,21 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1962/TN_Le_Mans-1962-06-24-009.jpg,https://www.racingsportscars.com/photo/1962/Le_Mans-1962-06-24-009.jpg,https://www.racingsportscars.com/make/photo/Jaguar.html,https://www.racingsportscars.com/type/photo/Jaguar/E-type.html,NA,https://www.racingsportscars.com/chassis/photo/S850009.html
1962,17,Ferrari 250 GTO #3387GT - Ferrari V12/60° 2v SOHC 2953 cc N/A,6,P3.0,North American Racing Team (USA),Closed bodywork,Front-engined,Bob Grossman (USA)/Fireball Roberts (USA),FERRARI,metallic blue (+white),NA,14/09/2020,Russ Smith and Charles M. Scales III,Ferrari,250 GTO,NA,#3387GT,Result: 6th 1st in P3.0 (34 laps behind the winner)Grid:,6th 1st in P3.0 (34 laps behind the winner)Grid:,finished,NA,NA,34 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1962/TN_Le_Mans-1962-06-24-017.jpg,https://www.racingsportscars.com/photo/1962/Le_Mans-1962-06-24-017.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/250%20GTO.html,NA,https://www.racingsportscars.com/chassis/photo/3387GT%20%5b250GTO%5d.html
1962,34,Porsche 356 B 1600 GS Carrera Abarth GTL #1018 - Porsche F4 2v DOHC 1588 cc N/A,7,GT1.6,Porsche System Engineering (D),Closed bodywork,Rear-engined,"Edgar Barth (DDR)/Hans Herrmann (D)listed, never drove: Heini Walter (CH), Ben Pon (NL)","unknown
Registration: S-NR 933",silver (+red),NA,14/09/2020,Russ Smith and Charles M. Scales III,Porsche,356,B 1600 GS Carrera Abarth GTL,#1018,Result: 7th 1st in GT1.6 (44 laps behind the winner)Grid:,7th 1st in GT1.6 (44 laps behind the winner)Grid:,finished,NA,NA,44 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1962/TN_Le_Mans-1962-06-24-034.jpg,https://www.racingsportscars.com/photo/1962/Le_Mans-1962-06-24-034.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/356.html,https://www.racingsportscars.com/suffix/photo/Porsche/356/B%201600%20GS%20Carrera%20Abarth%20GTL.html,https://www.racingsportscars.com/chassis/photo/1018%20%5b356B%5d.html
1962,44,Lotus Elite #EB 1678 (Bristol) - Climax FWE 400-41-10380 L4 2v SOHC 1216 cc N/A,8,GT1.3,Lotus Engineering (GB),Closed bodywork,Front-engined,"David Hobbs (GB)/Frank Gardner (AUS)listed, never drove: Peter Arundell (GB), Alan Rees (GB), John Wagstaff (GB)",NA,white (+green),NA,30/11/2022,"Russ Smith, Charles M. Scales III and Jelle ter Veer",Lotus,Elite,NA,#EB 1678,Result: 8th 1st in GT1.3 (45 laps behind the winner)Grid:,8th 1st in GT1.3 (45 laps behind the winner)Grid:,finished,NA,NA,45 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1962/TN_Le_Mans-1962-06-24-044.jpg,https://www.racingsportscars.com/photo/1962/Le_Mans-1962-06-24-044.jpg,https://www.racingsportscars.com/make/photo/Lotus.html,https://www.racingsportscars.com/type/photo/Lotus/Elite.html,NA,https://www.racingsportscars.com/chassis/photo/14%20EB%201678.html
1962,21,Ferrari 250 GT SWB EXP #2643 - Ferrari V12/60° 2v SOHC 2953 cc N/A,9,GT3.0,Scuderia Bear,Closed bodywork,Front-engined,Ed Hugus (USA)/George Reed (USA),NA,white (+blue),NA,14/09/2020,William McKelvy and Charles M. Scales III,Ferrari,250 GT,SWB EXP,#2643,Result: 9th (50 laps behind the winner)Grid:,9th (50 laps behind the winner)Grid:,finished,NA,NA,50 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1962/TN_Le_Mans-1962-06-24-021.jpg,https://www.racingsportscars.com/photo/1962/Le_Mans-1962-06-24-021.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/250%20GT.html,https://www.racingsportscars.com/suffix/photo/Ferrari/250%20GT/SWB%20EXP.html,https://www.racingsportscars.com/chassis/photo/250.GT.2643.html
1962,39,Alfa Romeo Giulietta Sprint Zagato #197 - Alfa Romeo L4 2v DOHC 1290 cc N/A,10,GT1.3,Scuderia Sant Ambroeus,Closed bodywork,Front-engined,"Giancarlo Sala (I)/Marcello de Luca di Lizzano (I)listed, never drove: Giancarlo Rigamonti (I), Ludovico Scarfiotti (I), Enrico Agostini (I)",NA,white,NA,14/09/2020,Charles M. Scales III,Alfa Romeo,Giulietta Sprint Zagato,NA,#197,Result: 10th (50 laps behind the winner)Grid:,10th (50 laps behind the winner)Grid:,finished,NA,NA,50 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1962/TN_Le_Mans-1962-06-24-039.jpg,https://www.racingsportscars.com/photo/1962/Le_Mans-1962-06-24-039.jpg,https://www.racingsportscars.com/make/photo/Alfa%20Romeo.html,https://www.racingsportscars.com/type/photo/Alfa%20Romeo/Giulietta%20Sprint%20Zagato.html,NA,https://www.racingsportscars.com/chassis/photo/1012600197.html
