year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,chassis,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,chassis_url,suffix_url
2006,8,Audi R10 TDI #102 - Audi TDI V12/90° 4v DOHC 5499 cc 2xGarrett Diesel,1,LMP1,Audi Sport Team Joest (D),Open bodywork,Mid-engined,Frank Biela (D)Emanuele Pirro (I)/Marco Werner (D),NA,NA,Michelin,28/09/2006,David Hetherington,Audi,R10 TDI,#102,NA,Result: winner - (215.409 kph) - margin: 4 lapsGrid: 2nd (3:30.5840),winner - (215.409 kph) - margin: 4 lapsGrid: 2nd (3:30.5840),finished,2,3:30.5840,215.409 kph,NA,https://www.racingsportscars.com/tn/photo/2006/TN_Le_Mans-2006-06-18-008.jpg,https://www.racingsportscars.com/photo/2006/Le_Mans-2006-06-18-008.jpg,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/R10%20TDI.html,https://www.racingsportscars.com/chassis/photo/R10%20T%20102.html,NA
2006,17,Pescarolo C60 Hybrid #N°3 (Courage) - Judd GV5 V10/72° 4v DOHC 4997 cc N/A,2,LMP1,Pescarolo Sport (F),Open bodywork,Mid-engined,Franck Montagny (F)/Eric Hélary (F)/Sébastien Loeb (F),NA,NA,Michelin,28/09/2006,David Hetherington,Pescarolo,C60,#N°3,Hybrid,Result: 2nd (4 laps behind the winner)Grid: 4th (3:32.9900),2nd (4 laps behind the winner)Grid: 4th (3:32.9900),finished,4,3:32.9900,4 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2006/TN_Le_Mans-2006-06-18-017.jpg,https://www.racingsportscars.com/photo/2006/Le_Mans-2006-06-18-017.jpg,https://www.racingsportscars.com/make/photo/Pescarolo.html,https://www.racingsportscars.com/type/photo/Pescarolo/C60.html,https://www.racingsportscars.com/chassis/photo/C60-N%c2%b03.html,https://www.racingsportscars.com/suffix/photo/Pescarolo/C60/Hybrid.html
2006,7,Audi R10 TDI #103 - Audi TDI V12/90° 4v DOHC 5499 cc 2xGarrett Diesel,3,LMP1,Audi Sport Team Joest (D),Open bodywork,Mid-engined,Rinaldo Capello (I)/Tom Kristensen (DK)/Allan McNish (GB),NA,NA,Michelin,04/07/2006,Steve Webb WebbSteve,Audi,R10 TDI,#103,NA,Result: 3rd (13 laps behind the winner)Grid: 1st (3:30.4660),3rd (13 laps behind the winner)Grid: 1st (3:30.4660),finished,1,3:30.4660,13 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2006/TN_Le_Mans-2006-06-18-007.jpg,https://www.racingsportscars.com/photo/2006/Le_Mans-2006-06-18-007.jpg,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/R10%20TDI.html,https://www.racingsportscars.com/chassis/photo/R10%20T%20103.html,NA
2006,64,Chevrolet Corvette C6 .R Z06 #004 (Pratt & Miller) - Chevrolet LS7.R V8/90° 2v OHV 6993 cc N/A,4,GT1,Corvette Racing (USA),Closed bodywork,Front-engined,Oliver Gavin (GB)/Olivier Beretta (MC)/Jan Magnussen (DK),NA,NA,Michelin,04/07/2006,Steve Webb WebbSteve,Chevrolet,Corvette C6,#004,.R Z06,Result: 4th 1st in GT1 (25 laps behind the winner)Grid: 22nd (3:53.1000),4th 1st in GT1 (25 laps behind the winner)Grid: 22nd (3:53.1000),finished,22,3:53.1000,25 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2006/TN_Le_Mans-2006-06-18-064.jpg,https://www.racingsportscars.com/photo/2006/Le_Mans-2006-06-18-064.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette%20C6.html,https://www.racingsportscars.com/chassis/photo/C6R-004.html,https://www.racingsportscars.com/suffix/photo/Chevrolet/Corvette%20C6/.R%20Z06.html
2006,16,Pescarolo C60 Hybrid #N°4 (Courage) - Judd GV5 V10/72° 4v DOHC 4997 cc N/A,5,LMP1,Pescarolo Sport (F),Open bodywork,Mid-engined,"/Nicolas Minassian (F)/Emmanuel Collard (F)/Erik Comas (F)listed, never drove: Jean-Christophe Boullion (F)",NA,NA,Michelin,04/07/2006,Steve Webb WebbSteve,Pescarolo,C60,#N°4,Hybrid,Result: 5th (28 laps behind the winner)Grid: 3rd (3:32.5840),5th (28 laps behind the winner)Grid: 3rd (3:32.5840),finished,3,3:32.5840,28 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2006/TN_Le_Mans-2006-06-18-016.jpg,https://www.racingsportscars.com/photo/2006/Le_Mans-2006-06-18-016.jpg,https://www.racingsportscars.com/make/photo/Pescarolo.html,https://www.racingsportscars.com/type/photo/Pescarolo/C60.html,https://www.racingsportscars.com/chassis/photo/C60-N%c2%b04.html,https://www.racingsportscars.com/suffix/photo/Pescarolo/C60/Hybrid.html
2006,7,Aston Martin DBR9 #3 (Prodrive) - Aston Martin DBR9 V12/60° 4v 4xOHC 5993 cc N/A,6,GT1,Aston Martin Racing (GB),Closed bodywork,Front-engined,Tomáš Enge (CZ)/Darren Turner (GB)/Andrea Piccini (I),NA,green (+black/red),Michelin,28/09/2006,David Hetherington,Aston Martin,DBR9,#3,NA,Result: 6th (30 laps behind the winner)Grid: 20th (3:52.0150),6th (30 laps behind the winner)Grid: 20th (3:52.0150),finished,20,3:52.0150,30 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2006/TN_Le_Mans-2006-06-18-00007.jpg,https://www.racingsportscars.com/photo/2006/Le_Mans-2006-06-18-00007.jpg,https://www.racingsportscars.com/make/photo/Aston%20Martin.html,https://www.racingsportscars.com/type/photo/Aston%20Martin/DBR9.html,https://www.racingsportscars.com/chassis/photo/DBR9__3.html,NA
2006,72,Chevrolet Corvette C5-R #010 (Pratt & Miller) - Chevrolet LS1 V8/90° 2v OHV 6997 cc N/A,7,GT1,Luc Alphand Aventures (F),Closed bodywork,Front-engined,Jérôme Policand (F)/Patrice Goueslard (F)/Luc Alphand (F),NA,NA,Michelin,28/09/2006,Achim Fischer,Chevrolet,Corvette C5,#010,-R,Result: 7th (34 laps behind the winner)Grid: 28th (3:55.6290),7th (34 laps behind the winner)Grid: 28th (3:55.6290),finished,28,3:55.6290,34 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2006/TN_Le_Mans-2006-06-18-072.jpg,https://www.racingsportscars.com/photo/2006/Le_Mans-2006-06-18-072.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette%20C5.html,https://www.racingsportscars.com/chassis/photo/C5R-010.html,https://www.racingsportscars.com/suffix/photo/Chevrolet/Corvette%20C5/-R.html
2006,25,MG EX264 #B0540-HU05 (Lola) - AER P07 L4 4v DOHC 1995 cc Turbo,8,LMP2,RML (GB),Open bodywork,Mid-engined,Mike Newton (GB)/Thomas Erdos (BR)/Andy Wallace (GB),NA,NA,Michelin,04/07/2006,Steve Webb WebbSteve,MG,EX264,#B0540-HU05,NA,Result: 8th 1st in LMP2 (37 laps behind the winner)Grid: 12th (3:41.5550),8th 1st in LMP2 (37 laps behind the winner)Grid: 12th (3:41.5550),finished,12,3:41.5550,37 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2006/TN_Le_Mans-2006-06-18-025.jpg,https://www.racingsportscars.com/photo/2006/Le_Mans-2006-06-18-025.jpg,https://www.racingsportscars.com/make/photo/MG.html,https://www.racingsportscars.com/type/photo/MG/EX264.html,https://www.racingsportscars.com/chassis/photo/B0540-HU05.html,NA
2006,62,Aston Martin DBR9 #101 (Prodrive) - Aston Martin DBR9 V12/60° 4v 4xOHC 5993 cc N/A,9,GT1,Russian Age Racing (RUS),Closed bodywork,Front-engined,"Nelson Piquet, Jr. (BR)/Antonio Garcia (E)/David Brabham (AUS)",NA,NA,Michelin,28/09/2006,David Hetherington,Aston Martin,DBR9,#101,NA,Result: 9th (37 laps behind the winner)Grid: 32nd (3:57.7760),9th (37 laps behind the winner)Grid: 32nd (3:57.7760),finished,32,3:57.7760,37 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2006/TN_Le_Mans-2006-06-18-062.jpg,https://www.racingsportscars.com/photo/2006/Le_Mans-2006-06-18-062.jpg,https://www.racingsportscars.com/make/photo/Aston%20Martin.html,https://www.racingsportscars.com/type/photo/Aston%20Martin/DBR9.html,https://www.racingsportscars.com/chassis/photo/DBR9__101.html,NA
2006,9,Aston Martin DBR9 #2 (Prodrive) - Aston Martin DBR9 V12/60° 4v 4xOHC 5993 cc N/A,10,GT1,Aston Martin Racing (GB),Closed bodywork,Front-engined,Pedro Lamy (P)/Stéphane Sarrazin (F)/Stéphane Ortelli (MC),NA,NA,Michelin,04/07/2006,Steve Webb WebbSteve,Aston Martin,DBR9,#2,NA,Result: 10th (38 laps behind the winner)Grid: 21st (3:52.5610),10th (38 laps behind the winner)Grid: 21st (3:52.5610),finished,21,3:52.5610,38 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2006/TN_Le_Mans-2006-06-18-00009.jpg,https://www.racingsportscars.com/photo/2006/Le_Mans-2006-06-18-00009.jpg,https://www.racingsportscars.com/make/photo/Aston%20Martin.html,https://www.racingsportscars.com/type/photo/Aston%20Martin/DBR9.html,https://www.racingsportscars.com/chassis/photo/DBR9__2.html,NA
