year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
1973,11,Matra MS670 B #B-02 - Matra MS72 V12/60° OHC 2993 cc N/A,1,S3.0,Equipe Matra (F),Open bodywork,Mid-engined,"Henri Pescarolo (F)/Gérard Larrousse (F)listed, never drove: François Cevert (F)",Shell/MATRA 670 B,blue (+green/white),Goodyear,16/09/2020,"Dominique Gasnerie, Philippe Roche and Maranello-Literature.com",Matra,MS670,B,#B-02,Result: winner - (202.247 kph) - margin: 6 lapsGrid: 4th (3:41.8000),winner - (202.247 kph) - margin: 6 lapsGrid: 4th (3:41.8000),finished,4,3:41.8000,202.247 kph,NA,https://www.racingsportscars.com/tn/photo/1973/TN_Le_Mans-1973-06-10-011.jpg,https://www.racingsportscars.com/photo/1973/Le_Mans-1973-06-10-011.jpg,https://www.racingsportscars.com/make/photo/Matra.html,https://www.racingsportscars.com/type/photo/Matra/MS670.html,https://www.racingsportscars.com/suffix/photo/Matra/MS670/B.html,https://www.racingsportscars.com/chassis/photo/MS670B-02.html
1973,16,Ferrari 312 PB Long #0896 - Ferrari Tipo 001 F12 4v DOHC 2991 cc N/A,2,S3.0,Sefac Ferrari (I),Open bodywork,Mid-engined,"Arturo Merzario (I)/Carlos Pace (BR)listed, never drove: Tim Schenken (AUS), Brian Redman (GB), Carlos Reutemann (RA)",GOODYEAR/HEUER/Shell,red (+green),Goodyear,16/09/2020,"Richard Bunyan, Maranello-Literature.com and Dominique Gasnerie",Ferrari,312 PB,Long,#0896,Result: 2nd (6 laps behind the winner)Grid: 1st (3:37.5000),2nd (6 laps behind the winner)Grid: 1st (3:37.5000),finished,1,3:37.5000,6 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1973/TN_Le_Mans-1973-06-10-016.jpg,https://www.racingsportscars.com/photo/1973/Le_Mans-1973-06-10-016.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/312%20PB.html,https://www.racingsportscars.com/suffix/photo/Ferrari/312%20PB/Long.html,https://www.racingsportscars.com/chassis/photo/0896%20%5b312PB%5d.html
1973,12,Matra MS670 B #B-01 - Matra MS72 V12/60° OHC 2993 cc N/A,3,S3.0,Equipe Matra (F),Open bodywork,Mid-engined,"Jean-Pierre Jabouille (F)/Jean-Pierre Jaussaud (F)listed, never drove: Patrick Depailler (F)",Shell/MATRA 670 B,blue (+red/white),Goodyear,22/02/2007,Richard Bunyan,Matra,MS670,B,#B-01,Result: 3rd (24 laps behind the winner)Grid: 6th (3:44.7000),3rd (24 laps behind the winner)Grid: 6th (3:44.7000),finished,6,3:44.7000,24 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1973/TN_Le_Mans-1973-06-10-012.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Matra.html,https://www.racingsportscars.com/type/photo/Matra/MS670.html,https://www.racingsportscars.com/suffix/photo/Matra/MS670/B.html,https://www.racingsportscars.com/chassis/photo/MS670B-01.html
1973,46,Porsche 911 Carrera RSR #911 360 0686 R7 - Porsche F6 2v SOHC 2994 cc N/A,4,S3.0,Porsche System Engineering Ltd. (D),Closed bodywork,Rear-engined,Gijs van Lennep (NL)/Herbert Müller (CH)DNS: Claude Haldi (CH),MARTINI RACING,silver (+red/blue),Dunlop,22/03/2015,Richard Bunyan and Rallye Racing,Porsche,911 Carrera,RSR,#911 360 0686 R7,Result: 4th (27 laps behind the winner)Grid: 18th (4:14.9000),4th (27 laps behind the winner)Grid: 18th (4:14.9000),finished,18,4:14.9000,27 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1973/TN_Le_Mans-1973-06-10-046.jpg,https://www.racingsportscars.com/photo/1973/Le_Mans-1973-06-10-046.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,https://www.racingsportscars.com/suffix/photo/Porsche/911%20Carrera/RSR.html,https://www.racingsportscars.com/chassis/photo/911%20360%200686%20R7.html
1973,3,Porsche 908/03 #013 - Porsche Typ 908 F8 2v DOHC 2997 cc N/A,5,S3.0,Escuderia Monjuich (E),Open bodywork,Mid-engined,"Juan Fernandez (E)/Bernard Chenevière (CH)/Francisco Torredemer (E)listed, never drove: Claude Haldi (CH)",TOBLERONE/TERGAL/HEUER,red/beige,Goodyear,16/09/2020,"Dominique Gasnerie, Archives Echappement, Porsche and Jean-Jacques Mazet",Porsche,908/03,NA,#013,Result: 5th (36 laps behind the winner)Grid: 21st (4:15.9000),5th (36 laps behind the winner)Grid: 21st (4:15.9000),finished,21,4:15.9000,36 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1973/TN_Le_Mans-1973-06-10-003.jpg,https://www.racingsportscars.com/photo/1973/Le_Mans-1973-06-10-003.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/908__03.html,NA,https://www.racingsportscars.com/chassis/photo/908__03-013.html
1973,39,Ferrari 365 GTB/4 #16363 - Ferrari V12 4390 cc N/A,6,GT5.0,Automobiles Charles Pozzi (F),Closed bodywork,Front-engined,"Claude Ballot-Léna (F)/Vic Elford (GB)preliminary session only: Jean-Claude Andruet (F), Bob Wollek (F)",THOMPSON/CH.POZZI,white/red,NA,28/12/2007,Alain Jourdainne Photos 24H Le Mans and Richard Bunyan,Ferrari,365 GTB/4,NA,#16363,Result: 6th 1st in GT5.0 (39 laps behind the winner)Grid: 23rd (4:16.2000),6th 1st in GT5.0 (39 laps behind the winner)Grid: 23rd (4:16.2000),finished,23,4:16.2000,39 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1973/TN_Le_Mans-1973-06-10-039.jpg,https://www.racingsportscars.com/photo/1973/Le_Mans-1973-06-10-039.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/365%20GTB__4.html,NA,https://www.racingsportscars.com/chassis/photo/16363%20%5b365%20GTB__4%5d.html
1973,4,Porsche 908/02 K Flunder #908-022=>908 02 018 - Porsche Typ 908 F8 2v DOHC 2997 cc N/A,7,S3.0,Guillermo Ortega Hougen (EC),Open bodywork,Mid-engined,"Guillermo Ortega (EC)/Fausto Merello (EC)listed, never drove: Lothar Ranft (EC)",Marlboro/ECUADOR,blue (+yellow/red),Goodyear,22/03/2015,Archives Echappement,Porsche,908/02,K Flunder,#908-022=>908 02 018,Result: 7th (39 laps behind the winner)Grid: 33rd (4:19.5000),7th (39 laps behind the winner)Grid: 33rd (4:19.5000),finished,33,4:19.5000,39 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1973/TN_Le_Mans-1973-06-10-004.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/908__02.html,https://www.racingsportscars.com/suffix/photo/Porsche/908__02/K%20Flunder.html,https://www.racingsportscars.com/chassis/photo/908-022.html
1973,45,Porsche 911 Carrera RSR # - Porsche F6 2v SOHC 2808 cc N/A,8,GT3.0,Porsche Kremer Racing Team (D),Closed bodywork,Rear-engined,Paul Keller (CH)Clemens Schickentanz (D)/Erwin Kremer (D),Kremer/Shell,white (+red),Dunlop,24/05/2017,Michel Guilloux and Robert Margadant,Porsche,911 Carrera,RSR,#,Result: 8th 1st in GT3.0 (39 laps behind the winner)Grid: 38th (4:21.6000),8th 1st in GT3.0 (39 laps behind the winner)Grid: 38th (4:21.6000),finished,38,4:21.6000,39 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1973/TN_Le_Mans-1973-06-10-045.jpg,https://www.racingsportscars.com/photo/1973/Le_Mans-1973-06-10-045.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,https://www.racingsportscars.com/suffix/photo/Porsche/911%20Carrera/RSR.html,https://www.racingsportscars.com/chassis/photo/911%20360%200610%23.html
1973,40,Ferrari 365 GTB/4 #15667 - Ferrari V12 4390 cc N/A,9,GT5.0,Automobiles Charles Pozzi (F),Closed bodywork,Front-engined,"Alain Serpaggi (F)/José Dolhem (F)DNS: Vic Elford (GB), Claude Ballot-Léna (F)",THOMPSON/CH.POZZI,white/red,NA,28/12/2007,Alain Jourdainne Photos 24H Le Mans,Ferrari,365 GTB/4,NA,#15667,Result: 9th (40 laps behind the winner)Grid: 39th (4:23.2000),9th (40 laps behind the winner)Grid: 39th (4:23.2000),finished,39,4:23.2000,40 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1973/TN_Le_Mans-1973-06-10-040.jpg,https://www.racingsportscars.com/photo/1973/Le_Mans-1973-06-10-040.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/365%20GTB__4.html,NA,https://www.racingsportscars.com/chassis/photo/15667%20%5b365%20GTB__4%5d.html
1973,63,Porsche 911 Carrera RSR #911 360 0847 - Porsche F6 2v SOHC 2808 cc N/A,10,GT3.0,Gelo Racing Team (D),Closed bodywork,Rear-engined,Georg Loos (D)/Jürgen Barth (D),Carrera/Shell,red,NA,24/05/2017,Michel Guilloux and Philippe Roche,Porsche,911 Carrera,RSR,#911 360 0847,Result: 10th (44 laps behind the winner)Grid: 32nd (4:19.3000),10th (44 laps behind the winner)Grid: 32nd (4:19.3000),finished,32,4:19.3000,44 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1973/TN_Le_Mans-1973-06-10-063.jpg,https://www.racingsportscars.com/photo/1973/Le_Mans-1973-06-10-063.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,https://www.racingsportscars.com/suffix/photo/Porsche/911%20Carrera/RSR.html,https://www.racingsportscars.com/chassis/photo/911%20360%200847.html
