year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
2014,2,Audi R18 e-tron quattro #413 - Audi TDI Hybrid V6/120° 4v DOHC 4000 cc 1xGarrett Hybrid Diesel,1,LMP1-H,Audi Sport Team Joest (D),Closed bodywork,Mid-engined,André Lotterer (D)/Marcel Fässler (CH)/Benoit Tréluyer (F),NA,NA,Michelin,25/08/2024,"Matteo Longo, Dominique Gasnerie and FIA WEC Press",Audi,R18,e-tron quattro,#413,Result: winner - (214.900 kph) - margin: 3 lapsGrid: 6th (3:24.2760),winner - (214.900 kph) - margin: 3 lapsGrid: 6th (3:24.2760),finished,6,3:24.2760,214.900 kph,NA,https://www.racingsportscars.com/tn/photo/2014/TN_Le_Mans-2014-06-15-002.jpg,https://www.racingsportscars.com/photo/2014/Le_Mans-2014-06-15-002.jpg,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/R18.html,https://www.racingsportscars.com/suffix/photo/Audi/R18/e-tron%20quattro.html,https://www.racingsportscars.com/chassis/photo/R18%20413.html
2014,NA,Audi R18 e-tron quattro #415 - Audi TDI Hybrid V6/120° 4v DOHC 4000 cc 1xGarrett Hybrid Diesel,2,LMP1-H,Audi Sport Team Joest (D),Closed bodywork,Mid-engined,Tom Kristensen (DK)/Lucas di Grassi (BR)/Marc Gené (E),NA,NA,Michelin,25/08/2024,"Matteo Longo, Dominique Gasnerie and FIA WEC Press",Audi,R18,e-tron quattro,#415,Result: 2nd (3 laps behind the winner)Grid: 7th (3:25.8140),2nd (3 laps behind the winner)Grid: 7th (3:25.8140),finished,7,3:25.8140,3 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2014/TN_Le_Mans-2014-06-15-001_T.jpg,https://www.racingsportscars.com/photo/2014/Le_Mans-2014-06-15-001_T.jpg,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/R18.html,https://www.racingsportscars.com/suffix/photo/Audi/R18/e-tron%20quattro.html,https://www.racingsportscars.com/chassis/photo/R18%20415.html
2014,8,Toyota TS040 Hybrid #14-01 - Toyota THS-R V8/90° 4v DOHC 3700 cc Hybrid,3,LMP1-H,Toyota Racing (J),Closed bodywork,Mid-engined,Nicolas Lapierre (F)/Anthony Davidson (GB)/Sébastien Buemi (CH),NA,NA,Michelin,26/02/2021,Dominique Gasnerie and Stéphane Brard,Toyota,TS040 Hybrid,NA,#14-01,Result: 3rd (5 laps behind the winner)Grid: 3rd (3:22.5230),3rd (5 laps behind the winner)Grid: 3rd (3:22.5230),finished,3,3:22.5230,5 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2014/TN_Le_Mans-2014-06-15-008.jpg,https://www.racingsportscars.com/photo/2014/Le_Mans-2014-06-15-008.jpg,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/TS040%20Hybrid.html,NA,https://www.racingsportscars.com/chassis/photo/TS040__14-01.html
2014,12,Rebellion R-One #01 (Oreca) - Toyota RV8K-LM V8/90° 4v DOHC 3399 cc N/A,4,LMP1-L,Rebellion Racing (CH),Closed bodywork,Mid-engined,Nick Heidfeld (D)/Nicolas Prost (F)/Mathias Beche (CH),NA,NA,Michelin,26/02/2021,Dominique Gasnerie and Matteo Longo,Rebellion,R-One,NA,#01,Result: 4th 1st in LMP1-L (19 laps behind the winner)Grid: 8th (3:29.7630),4th 1st in LMP1-L (19 laps behind the winner)Grid: 8th (3:29.7630),finished,8,3:29.7630,19 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2014/TN_Le_Mans-2014-06-15-012.jpg,https://www.racingsportscars.com/photo/2014/Le_Mans-2014-06-15-012.jpg,https://www.racingsportscars.com/make/photo/Rebellion.html,https://www.racingsportscars.com/type/photo/Rebellion/R-One.html,NA,https://www.racingsportscars.com/chassis/photo/LMP1D-01.html
2014,38,Zytek Z11SN #Z11SN-09 - Nissan VK45DE-015/Nismo V8/90° 4v DOHC 4494 cc N/A,5,LMP2,Jota Sport (GB),Open bodywork,Mid-engined,Harry Tincknell (GB)/Simon Dolan (GB)/Oliver Turvey (GB)DNS: Marc Gené (E),NA,NA,Dunlop,26/02/2021,"Matteo Longo, Stéphane Brard and Dominique Gasnerie",Zytek,Z11SN,NA,#Z11SN-09,Result: 5th 1st in LMP2 (23 laps behind the winner)Grid: 11th (3:37.6740),5th 1st in LMP2 (23 laps behind the winner)Grid: 11th (3:37.6740),finished,11,3:37.6740,23 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2014/TN_Le_Mans-2014-06-15-038.jpg,https://www.racingsportscars.com/photo/2014/Le_Mans-2014-06-15-038.jpg,https://www.racingsportscars.com/make/photo/Zytek.html,https://www.racingsportscars.com/type/photo/Zytek/Z11SN.html,NA,https://www.racingsportscars.com/chassis/photo/Z11SN-09.html
2014,46,Ligier JS P2 #OR02-02 (Onroak) - Nissan VK45DE V8/90° 4v DOHC 4494 cc N/A,6,LMP2,Thiriet By TDS Racing (F),Closed bodywork,Mid-engined,Tristan Gommendy (F)/Pierre Thiriet (F)/Ludovic Badey (F),NA,NA,Dunlop,26/02/2021,Dominique Gasnerie and Matteo Longo,Ligier,JS P2,NA,#OR02-02,Result: 6th (24 laps behind the winner)Grid: 10th (3:37.6090),6th (24 laps behind the winner)Grid: 10th (3:37.6090),finished,10,3:37.6090,24 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2014/TN_Le_Mans-2014-06-15-046.jpg,https://www.racingsportscars.com/photo/2014/Le_Mans-2014-06-15-046.jpg,https://www.racingsportscars.com/make/photo/Ligier.html,https://www.racingsportscars.com/type/photo/Ligier/JS%20P2.html,NA,https://www.racingsportscars.com/chassis/photo/OR02-02.html
2014,36,Alpine A450 b #06=>A450B-001 (Oreca) - Nissan VK45DE V8/90° 4v DOHC 4494 cc N/A,7,LMP2,Signatech Alpine (F),Open bodywork,Mid-engined,/Nelson Panciatici (F)/Paul-Loup Chatin (F)/Oliver Webb (GB),NA,NA,Dunlop,26/02/2021,Matteo Longo and Dominique Gasnerie,Alpine,A450,b,#06=>A450B-001,Result: 7th (24 laps behind the winner)Grid: 14th (3:38.0890),7th (24 laps behind the winner)Grid: 14th (3:38.0890),finished,14,3:38.0890,24 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2014/TN_Le_Mans-2014-06-15-036.jpg,https://www.racingsportscars.com/photo/2014/Le_Mans-2014-06-15-036.jpg,https://www.racingsportscars.com/make/photo/Alpine.html,https://www.racingsportscars.com/type/photo/Alpine/A450.html,https://www.racingsportscars.com/suffix/photo/Alpine/A450/b.html,https://www.racingsportscars.com/chassis/photo/LMP2-06.html
2014,24,Oreca 03 R #12 - Nissan VK45DE V8/90° 4v DOHC 4494 cc N/A,8,LMP2,Sebastien Loeb Racing (F),Open bodywork,Mid-engined,René Rast (D)/Jan Charouz (CZ)/Vincent Capillaire (F)preliminary session only: Laurens Vanthoor (B),NA,NA,Michelin,26/02/2021,Dominique Gasnerie and Matteo Longo,Oreca,03,R,#12,Result: 8th (25 laps behind the winner)Grid: 20th (3:40.4070),8th (25 laps behind the winner)Grid: 20th (3:40.4070),finished,20,3:40.4070,25 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2014/TN_Le_Mans-2014-06-15-024.jpg,https://www.racingsportscars.com/photo/2014/Le_Mans-2014-06-15-024.jpg,https://www.racingsportscars.com/make/photo/Oreca.html,https://www.racingsportscars.com/type/photo/Oreca/03.html,https://www.racingsportscars.com/suffix/photo/Oreca/03/R.html,https://www.racingsportscars.com/chassis/photo/LMP2-12.html
2014,35,Ligier JS P2 #OR02-01 (Onroak) - Nissan VK45DE V8/90° 4v DOHC 4494 cc N/A,9,LMP2,OAK Racing (F),Closed bodywork,Mid-engined,Jann Mardenborough (GB)/Alex Brundle (GB)/Mark Shulzhitskiy (RUS),NA,NA,Dunlop,26/02/2021,"Stéphane Brard, Matteo Longo and Dominique Gasnerie",Ligier,JS P2,NA,#OR02-01,Result: 9th (25 laps behind the winner)Grid: 12th (3:37.8920),9th (25 laps behind the winner)Grid: 12th (3:37.8920),finished,12,3:37.8920,25 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2014/TN_Le_Mans-2014-06-15-035.jpg,https://www.racingsportscars.com/photo/2014/Le_Mans-2014-06-15-035.jpg,https://www.racingsportscars.com/make/photo/Ligier.html,https://www.racingsportscars.com/type/photo/Ligier/JS%20P2.html,NA,https://www.racingsportscars.com/chassis/photo/OR02-01.html
2014,43,Morgan LM P2 #01-15 (OAK-Pescarolo) - Judd HK (BMW S65) V8/90° 4v DOHC 3592 cc N/A,10,LMP2,Newblood By Morand Racing (CH),Open bodywork,Mid-engined,Christian Klien (A)/Gary Hirsch (CH)/Romain Brandela (F),NA,NA,Dunlop,26/02/2021,Dominique Gasnerie and Raymond Bonnello,Morgan,LM P2,NA,#01-15,Result: 10th (27 laps behind the winner)Grid: 17th (3:39.1350),10th (27 laps behind the winner)Grid: 17th (3:39.1350),finished,17,3:39.1350,27 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2014/TN_Le_Mans-2014-06-15-043.jpg,https://www.racingsportscars.com/photo/2014/Le_Mans-2014-06-15-043.jpg,https://www.racingsportscars.com/make/photo/Morgan.html,https://www.racingsportscars.com/type/photo/Morgan/LM%20P2.html,NA,https://www.racingsportscars.com/chassis/photo/01-15.html
