year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,chassis,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,chassis_url,suffix_url
1966,2,Ford Mk II #1046 - Ford FE-series 427 V8/90° 2v OHV 6982 cc N/A,1,P+2.0,Shelby American Inc. (USA),Closed bodywork,Mid-engined,"Bruce McLaren (NZ)/Chris Amon (NZ)listed, never drove: Dan Gurney (USA), Bob Grossman (USA)",FORD,black (+silver),Goodyear,27/03/2014,The Henry Ford/Friedman and Phillip Hazen,Ford,Mk II,#1046,NA,Result: winner - (201.795 kph)Grid: 4th (3:32.6000),winner - (201.795 kph)Grid: 4th (3:32.6000),finished,4,3:32.6000,201.795 kph,NA,https://www.racingsportscars.com/tn/photo/1966/TN_Le_Mans-1966-06-19-002.jpg,https://www.racingsportscars.com/photo/1966/Le_Mans-1966-06-19-002.jpg,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Mk%20II.html,https://www.racingsportscars.com/chassis/photo/GT40%20P__1046.html,NA
1966,1,Ford Mk II #1015 - Ford FE-series 427 V8/90° 2v OHV 6982 cc N/A,2,P+2.0,Shelby American Inc. (USA),Closed bodywork,Mid-engined,"Ken Miles (GB)/Denny Hulme (NZ)listed, never drove: Lloyd Ruby (USA), Dick Thompson (USA), Mark Donohue (USA), Lucien Bianchi (B)",FORD,light blue (+red/white),Goodyear,27/03/2014,Phillip Hazen and The Henry Ford/Friedman,Ford,Mk II,#1015,NA,Result: 2nd (0 laps behind the winner)Grid: 2nd (3:31.7000),2nd (0 laps behind the winner)Grid: 2nd (3:31.7000),finished,2,3:31.7000,0 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1966/TN_Le_Mans-1966-06-19-001.jpg,https://www.racingsportscars.com/photo/1966/Le_Mans-1966-06-19-001.jpg,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Mk%20II.html,https://www.racingsportscars.com/chassis/photo/GT40%20P__1015.html,NA
1966,5,Ford Mk II #1016 - Ford FE-series 427 V8/90° 2v OHV 6982 cc N/A,3,P+2.0,Holman & Moody (USA),Closed bodywork,Mid-engined,"Ronnie Bucknum (USA)/Dick Hutcherson (USA)listed, never drove: Peter Arundell (GB), Bruce McLaren (NZ), A. J. Foyt (USA)",FORD,gold (+red),Goodyear,29/10/2022,"Phillip Hazen, The Henry Ford/Friedman and Michel Guilloux",Ford,Mk II,#1016,NA,Result: 3rd (12 laps behind the winner)Grid: 9th (3:34.6000),3rd (12 laps behind the winner)Grid: 9th (3:34.6000),finished,9,3:34.6000,12 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1966/TN_Le_Mans-1966-06-19-005.jpg,https://www.racingsportscars.com/photo/1966/Le_Mans-1966-06-19-005.jpg,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Mk%20II.html,https://www.racingsportscars.com/chassis/photo/GT40%20P__1016.html,NA
1966,30,Porsche 906 LH #153 - Porsche Typ 901/20; no:906 153 F6 2v SOHC 1991 cc N/A,4,P2.0,Porsche System Engineering (D),Closed bodywork,Mid-engined,"Jo Siffert (CH)/Colin Davis (GB)listed, never drove: Gerhard Mitter (D)","unknown
Registration: S-XR 761",white (+blue),NA,16/09/2020,Dominique Gasnerie and Charles M. Scales III,Porsche,906,#153,LH,Result: 4th 1st in P2.0 (21 laps behind the winner)Grid: 22nd (3:51.0000),4th 1st in P2.0 (21 laps behind the winner)Grid: 22nd (3:51.0000),finished,22,3:51.0000,21 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1966/TN_Le_Mans-1966-06-19-030.jpg,https://www.racingsportscars.com/photo/1966/Le_Mans-1966-06-19-030.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/906.html,https://www.racingsportscars.com/chassis/photo/906-153.html,https://www.racingsportscars.com/suffix/photo/Porsche/906/LH.html
1966,31,Porsche 906 LH #151 - Porsche Typ 901/20; no:906 151 F6 2v SOHC 1991 cc N/A,5,P2.0,Porsche System Engineering (D),Closed bodywork,Mid-engined,"Hans Herrmann (D)/Herbert Linge (D)listed, never drove: Dieter Glemser (D)","unknown
Registration: S-XR 762",white (+red),NA,27/03/2014,"Phillip Hazen, Russ Smith and John Crick",Porsche,906,#151,LH,Result: 5th (22 laps behind the winner)Grid: 23rd (3:52.2000),5th (22 laps behind the winner)Grid: 23rd (3:52.2000),finished,23,3:52.2000,22 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1966/TN_Le_Mans-1966-06-19-031.jpg,https://www.racingsportscars.com/photo/1966/Le_Mans-1966-06-19-031.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/906.html,https://www.racingsportscars.com/chassis/photo/906-151.html,https://www.racingsportscars.com/suffix/photo/Porsche/906/LH.html
1966,32,Porsche 906 LH #152 - Porsche Typ 901/20; no:906 152 F6 2v SOHC 1991 cc N/A,6,P2.0,Porsche System Engineering (D),Closed bodywork,Mid-engined,"Udo Schütz (D)/Peter de Klerk (ZA)listed, never drove: Peter Nöcker (D)","unknown
Registration: S-XR 760",white (+yellow),NA,27/03/2014,"The Henry Ford/Friedman, Phillip Hazen and Maranello-Literature.com",Porsche,906,#152,LH,Result: 6th (23 laps behind the winner)Grid: 31st (4:02.5000),6th (23 laps behind the winner)Grid: 31st (4:02.5000),finished,31,4:02.5000,23 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1966/TN_Le_Mans-1966-06-19-032.jpg,https://www.racingsportscars.com/photo/1966/Le_Mans-1966-06-19-032.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/906.html,https://www.racingsportscars.com/chassis/photo/906-152.html,https://www.racingsportscars.com/suffix/photo/Porsche/906/LH.html
1966,58,Porsche 906 #143 - Porsche Typ 901/20; no:906 143 F6 2v SOHC 1991 cc N/A,7,S2.0,Porsche System Engineering (D),Closed bodywork,Mid-engined,"Günther Klass (D)/Rolf Stommelen (D)listed, never drove: Dieter Glemser (D)","unknown
Registration: S-XR 48",white (+dark blue),NA,27/03/2014,Maranello-Literature.com and Russ Smith,Porsche,906,#143,NA,Result: 7th 1st in S2.0 (30 laps behind the winner)Grid: 27th (3:55.8000),7th 1st in S2.0 (30 laps behind the winner)Grid: 27th (3:55.8000),finished,27,3:55.8000,30 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1966/TN_Le_Mans-1966-06-19-058.jpg,https://www.racingsportscars.com/photo/1966/Le_Mans-1966-06-19-058.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/906.html,https://www.racingsportscars.com/chassis/photo/906-143.html,NA
1966,29,Ferrari 275 GTB/C #09035 - Ferrari V12/60° 2v SOHC 3286 cc N/A,8,GT+3.0,Maranello Concessionaires (GB),Closed bodywork,Front-engined,"Piers Courage (GB)/Roy Pike (USA)listed, never drove: Mike Salmon (GB), David Hobbs (GB), Innes Ireland (GB)",NA,red (+light blue),NA,02/12/2022,ZANTAFIO56 (CC-BY-SA-2.0),Ferrari,275 GTB,#09035,/C,Result: 8th 1st in GT+3.0 (47 laps behind the winner)Grid: 37th (4:15.5000),8th 1st in GT+3.0 (47 laps behind the winner)Grid: 37th (4:15.5000),finished,37,4:15.5000,47 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1966/TN_Le_Mans-1966-06-19-029.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/275%20GTB.html,https://www.racingsportscars.com/chassis/photo/9035%20%5b275GTB%5d.html,https://www.racingsportscars.com/suffix/photo/Ferrari/275%20GTB/__C.html
1966,62,Alpine A210 #1723 - Renault L4 1296 cc N/A,9,P1.3,Société Automobiles Alpine,Closed bodywork,Mid-engined,Henri Grandsire (F)/Leo Cella (I),RENAULT,blue (+white),NA,02/12/2022,Phillip Hazen and Jelle ter Veer,Alpine,A210,#1723,NA,Result: 9th 1st in P1.3 (49 laps behind the winner)Grid: 44th (4:25.4000),9th 1st in P1.3 (49 laps behind the winner)Grid: 44th (4:25.4000),finished,44,4:25.4000,49 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1966/TN_Le_Mans-1966-06-19-062.jpg,https://www.racingsportscars.com/photo/1966/Le_Mans-1966-06-19-062.jpg,https://www.racingsportscars.com/make/photo/Alpine.html,https://www.racingsportscars.com/type/photo/Alpine/A210.html,https://www.racingsportscars.com/chassis/photo/1723.html,NA
1966,57,Ferrari 275 GTB/C #09027 - Ferrari V12/60° 2v SOHC 3286 cc N/A,10,GT+3.0,Ecurie Francorchamps,Closed bodywork,Front-engined,"Pierre Noblet (B)/Claude Dubois (B)DNS: ""Eldé"" (B)",NA,yellow,NA,27/03/2014,Maranello-Literature.com,Ferrari,275 GTB,#09027,/C,Result: 10th (50 laps behind the winner)Grid: 38th (4:15.9000),10th (50 laps behind the winner)Grid: 38th (4:15.9000),finished,38,4:15.9000,50 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1966/TN_Le_Mans-1966-06-19-057.jpg,https://www.racingsportscars.com/photo/1966/Le_Mans-1966-06-19-057.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/275%20GTB.html,https://www.racingsportscars.com/chassis/photo/9027%20%5b275GTB%5d.html,https://www.racingsportscars.com/suffix/photo/Ferrari/275%20GTB/__C.html
