year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
1990,3,Jaguar XJR-12 LM #TWR-J12C-288=>1090 (Advanced) - Jaguar V12 7000 cc N/A,1,C1,Silk Cut Jaguar (GB),Closed bodywork,Mid-engined,Martin Brundle (GB)John Nielsen (DK)/Price Cobb (USA)DNS: Eliseo Salazar (RCH),Silk Cut/JAGUAR/Castrol,white/violet,Goodyear,07/05/2003,Jeremy Jackson,Jaguar,XJR-12,LM,#TWR-J12C-288=>1090,Result: winner - (204.036 kph) - margin: 4 lapsGrid: 9th (3:37.0000),winner - (204.036 kph) - margin: 4 lapsGrid: 9th (3:37.0000),finished,9,3:37.0000,204.036 kph,NA,https://www.racingsportscars.com/tn/photo/1990/TN_Le_Mans-1990-06-17-003.jpg,https://www.racingsportscars.com/photo/1990/Le_Mans-1990-06-17-003.jpg,https://www.racingsportscars.com/make/photo/Jaguar.html,https://www.racingsportscars.com/type/photo/Jaguar/XJR-12.html,https://www.racingsportscars.com/suffix/photo/Jaguar/XJR-12/LM.html,https://www.racingsportscars.com/chassis/photo/TWR-J12C-288.html
1990,2,Jaguar XJR-12 LM #290 (Advanced) - Jaguar V12 7000 cc N/A,2,C1,Silk Cut Jaguar (GB),Closed bodywork,Mid-engined,"Jan Lammers (NL)/Andy Wallace (GB)/Franz Konrad (A)listed, never drove: Davy Jones (USA)",Silk Cut/JAGUAR HOLLAND/Castrol,white/violet,Goodyear,11/04/2010,Laurent Chauveau Endurance Info,Jaguar,XJR-12,LM,#290,Result: 2nd (4 laps behind the winner)Grid: 17th (3:39.7800),2nd (4 laps behind the winner)Grid: 17th (3:39.7800),finished,17,3:39.7800,4 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1990/TN_Le_Mans-1990-06-17-002.jpg,https://www.racingsportscars.com/photo/1990/Le_Mans-1990-06-17-002.jpg,https://www.racingsportscars.com/make/photo/Jaguar.html,https://www.racingsportscars.com/type/photo/Jaguar/XJR-12.html,https://www.racingsportscars.com/suffix/photo/Jaguar/XJR-12/LM.html,https://www.racingsportscars.com/chassis/photo/TWR-290.html
1990,45,Porsche 962 C #154 - Porsche F6 4v DOHC 2994 cc Turbo,3,C1,Alpha Racing Team (J),Closed bodywork,Mid-engined,"David Sears (GB)Tiff Needell (GB)/Anthony Reid (GB)listed, never drove: Costas Los (GR)",Alpha,black,Yokohama,02/01/2005,Laurent Chauveau Endurance Info,Porsche,962,C,#154,Result: 3rd (7 laps behind the winner)Grid: 20th (3:41.3200),3rd (7 laps behind the winner)Grid: 20th (3:41.3200),finished,20,3:41.3200,7 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1990/TN_Le_Mans-1990-06-17-045.jpg,https://www.racingsportscars.com/photo/1990/Le_Mans-1990-06-17-045.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/962.html,https://www.racingsportscars.com/suffix/photo/Porsche/962/C.html,https://www.racingsportscars.com/chassis/photo/962-154.html
1990,7,Porsche 962 C #158=>015 - Porsche F6 4v DOHC 2994 cc Turbo,4,C1,Joest Porsche Racing (D),Closed bodywork,Mid-engined,Hans-Joachim Stuck (D)Frank Jelinski (D)/Derek Bell (GB),BLAUPUNKT,white (+blue),Michelin,11/04/2010,Philippe Moriniere and Laurent Chauveau Endurance Info,Porsche,962,C,#158=>015,Result: 4th (9 laps behind the winner)Grid: 6th (3:36.0800),4th (9 laps behind the winner)Grid: 6th (3:36.0800),finished,6,3:36.0800,9 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1990/TN_Le_Mans-1990-06-17-007.jpg,https://www.racingsportscars.com/photo/1990/Le_Mans-1990-06-17-007.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/962.html,https://www.racingsportscars.com/suffix/photo/Porsche/962/C.html,https://www.racingsportscars.com/chassis/photo/962-015.html
1990,23,Nissan R90CP #R89-02 (Lola) - Nissan VRH35Z V8/90° 4v DOHC 3496 cc 2xIHI,5,C1,Nissan Motorsports International (J),Closed bodywork,Mid-engined,Masahiro Hasemi (J)/Kazuyoshi Hoshino (J)/Toshio Suzuki (J),calsonic/NISSAN,blue/white/red,Dunlop,11/04/2010,Serge Cailler and Laurent Chauveau Endurance Info,Nissan,R90CP,NA,#R89-02,Result: 5th (11 laps behind the winner)Grid: 3rd (3:33.1700),5th (11 laps behind the winner)Grid: 3rd (3:33.1700),finished,3,3:33.1700,11 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1990/TN_Le_Mans-1990-06-17-023.jpg,https://www.racingsportscars.com/photo/1990/Le_Mans-1990-06-17-023.jpg,https://www.racingsportscars.com/make/photo/Nissan.html,https://www.racingsportscars.com/type/photo/Nissan/R90CP.html,NA,https://www.racingsportscars.com/chassis/photo/R89C-02.html
1990,36,Toyota 90C-V #04 - Toyota R32V V8/90° 4v DOHC 3169 cc 2xToyota CT26-RT,6,C1,Toyota Team Tom's (J),Closed bodywork,Mid-engined,Geoff Lees (GB)/Hitoshi Ogawa (J)/Masanori Sekiya (J),MINOLTA/TOYOTA,blue/white,Bridgestone,07/01/2003,Philippe Moriniere,Toyota,90C-V,NA,#04,Result: 6th (12 laps behind the winner)Grid: 10th (3:37.1300),6th (12 laps behind the winner)Grid: 10th (3:37.1300),finished,10,3:37.1300,12 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1990/TN_Le_Mans-1990-06-17-036.jpg,https://www.racingsportscars.com/photo/1990/Le_Mans-1990-06-17-036.jpg,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/90C-V.html,NA,https://www.racingsportscars.com/chassis/photo/90CV-004.html
1990,13,Cougar C24S #05 - Porsche Type 935/83 F6 4v DOHC 2994 cc Twin KKK K27,7,C1,Courage Competition (F),Closed bodywork,Mid-engined,Pascal Fabre (F)/Lionel Robert (F)/Michel Trollé (F),SARTHE/JVC/vsd,dark blue (+blue/red),Goodyear,07/05/2003,Jeremy Jackson,Cougar,C24S,NA,#05,Result: 7th (12 laps behind the winner)Grid: 26th (3:44.3400),7th (12 laps behind the winner)Grid: 26th (3:44.3400),finished,26,3:44.3400,12 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1990/TN_Le_Mans-1990-06-17-013.jpg,https://www.racingsportscars.com/photo/1990/Le_Mans-1990-06-17-013.jpg,https://www.racingsportscars.com/make/photo/Cougar.html,https://www.racingsportscars.com/type/photo/Cougar/C24S.html,NA,https://www.racingsportscars.com/chassis/photo/C24-05.html
1990,9,Porsche 962 C #145 (Joest) - Porsche F6 4v DOHC 2994 cc Turbo,8,C1,Joest Porsche Racing (D),Closed bodywork,Mid-engined,"Bob Wollek (F)/Stanley Dickens (S)/""John Winter"" (D)listed, never drove: Will Hoy (GB)",Mizuno,blue/white,Michelin,02/01/2005,Jeremy Jackson and Laurent Chauveau Endurance Info,Porsche,962,C,#145,Result: 8th (13 laps behind the winner)Grid: 18th (3:40.0100),8th (13 laps behind the winner)Grid: 18th (3:40.0100),finished,18,3:40.0100,13 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1990/TN_Le_Mans-1990-06-17-009.jpg,https://www.racingsportscars.com/photo/1990/Le_Mans-1990-06-17-009.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/962.html,https://www.racingsportscars.com/suffix/photo/Porsche/962/C.html,https://www.racingsportscars.com/chassis/photo/962-145.html
1990,27,Porsche 962 C #902 (Thompson) - Porsche F6 4v DOHC 2994 cc Twin-Turbo,9,C1,Obermaier Racing (D),Closed bodywork,Mid-engined,/Otto Altenbach (D)/Pierre Yver (F)/Jürgen Lässig (D),PRIMAGAZ,white/red (+dark blue),Goodyear,07/05/2003,Jeremy Jackson,Porsche,962,C,#902,Result: 9th (18 laps behind the winner)Grid: 28th (3:45.5700),9th (18 laps behind the winner)Grid: 28th (3:45.5700),finished,28,3:45.5700,18 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1990/TN_Le_Mans-1990-06-17-027.jpg,https://www.racingsportscars.com/photo/1990/Le_Mans-1990-06-17-027.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/962.html,https://www.racingsportscars.com/suffix/photo/Porsche/962/C.html,https://www.racingsportscars.com/chassis/photo/962-902.html
1990,15,Porsche 962 C #003BM (Thompson) - Porsche F6 4v DOHC 2994 cc Turbo,10,C1,Brun Motorsport (CH),Closed bodywork,Mid-engined,"Harald Huysman (B)/Massimo Sigala (I)/Bernard Santal (CH)listed, never drove: Walter Brun (CH), Jésus Pareja (E), Oscar Larrauri (RA)",HYDRO ALUMINIUM,yellow/blue,Yokohama,07/05/2003,Jeremy Jackson,Porsche,962,C,#003BM,Result: 10th (24 laps behind the winner)Grid: 33rd (3:47.9200),10th (24 laps behind the winner)Grid: 33rd (3:47.9200),finished,33,3:47.9200,24 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1990/TN_Le_Mans-1990-06-17-015.jpg,https://www.racingsportscars.com/photo/1990/Le_Mans-1990-06-17-015.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/962.html,https://www.racingsportscars.com/suffix/photo/Porsche/962/C.html,https://www.racingsportscars.com/chassis/photo/962-003BM.html
