track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
sebring,1973-03-24,62,Chevrolet Corvette C3 - Chevrolet V8/90° 2v OHV N/A,59,GTO,Jeff Stevens Racing (USA),Closed bodywork,Front-engined,"Jef Stevens (USA)/Pete Sherman (USA)DNS: Pete Peters (USA); listed, never drove: Bill Simpson (CDN)",NA,NA,NA,21/04/2008,Louis Galanos,Chevrolet,Corvette,C3,NA,Result: 59th - did not finish (Engine)Grid: 13th (3:06.6600),59th - did not finish (Engine)Grid: 13th (3:06.6600),finished,13,3:06.6600,NA,NA,https://www.racingsportscars.com/tn/photo/1973/TN_Sebring-1973-03-24-062.jpg,https://www.racingsportscars.com/photo/1973/Sebring-1973-03-24-062.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette.html,https://www.racingsportscars.com/suffix/photo/Chevrolet/Corvette/C3.html,NA
sebring,1973-03-24,19,Chevrolet Camaro - Chevrolet V8/90° 2v OHV N/A,60,TO,U. S. Davis Racing,Closed bodywork,Front-engined,Jose Rodriguez (USA)/Bob McClure (USA)DNS: Bobby Clark (USA),NA,NA,NA,NA,NA,Chevrolet,Camaro,NA,NA,Result: 60th - did not finishGrid: 30th (3:17.2200),60th - did not finishGrid: 30th (3:17.2200),finished,30,3:17.2200,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Camaro.html,NA,NA
sebring,1973-03-24,25,Ford Escort I RS 1600 # - Ford Cosworth BDA L4 4v DOHC 2000 cc N/A,61,TU,Libra International Racing (USA),Closed bodywork,Front-engined,John Buffum (USA)/Bert Everett (USA),BOBCOR/LiR ESCORT,blue/yellow,Goodyear,05/01/2010,Fred Lewis,Ford,Escort,I RS 1600,#,Result: 61st - did not finishGrid: 11th (3:05.9600),61st - did not finishGrid: 11th (3:05.9600),finished,11,3:05.9600,NA,NA,https://www.racingsportscars.com/tn/photo/1973/TN_Sebring-1973-03-24-025.jpg,https://www.racingsportscars.com/photo/1973/Sebring-1973-03-24-025.jpg,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/I%20RS%201600.html,https://www.racingsportscars.com/chassis/photo/Escort-I-Bobcor%23.html
sebring,1973-03-24,44,Chevrolet Nova - Chevrolet N/A,62,TO,Larrauri Racing (USA),-,-,"Manuel Garcia (USA)DNS: Daniel Vilarchao (USA), Jose Nunez (USA)",NA,NA,NA,NA,NA,Chevrolet,Nova,NA,NA,Result: 62nd - did not finishGrid: 51st (3:30.0500),62nd - did not finishGrid: 51st (3:30.0500),finished,51,3:30.0500,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Nova.html,NA,NA
sebring,1973-03-24,110,Dodge Colt - Dodge N/A,63,TU,Bolus & Snopes,Closed bodywork,-,Bob Mitchell (USA)/Jim Williams (USA)DNS: Dave Houser (USA),NA,green/white,NA,NA,NA,Dodge,Colt,NA,NA,Result: 63rd - did not finishGrid: 66th (no time),63rd - did not finishGrid: 66th (no time),finished,66,no time,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Dodge.html,https://www.racingsportscars.com/type/photo/Dodge/Colt.html,NA,NA
sebring,1973-03-24,54,Chevrolet Corvette C3 # - Chevrolet V8/90° 2v OHV N/A,64,GTO,Iroquois Racing (USA),Closed hardtop bodywork,Front-engined,Bill Schumacher (USA)/Rick Hay (USA),NA,NA,NA,21/04/2008,Louis Galanos,Chevrolet,Corvette,C3,#,Result: 64th - did not finishGrid: 41st (3:19.6700),64th - did not finishGrid: 41st (3:19.6700),finished,41,3:19.6700,NA,NA,https://www.racingsportscars.com/tn/photo/1973/TN_Sebring-1973-03-24-054.jpg,https://www.racingsportscars.com/photo/1973/Sebring-1973-03-24-054.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette.html,https://www.racingsportscars.com/suffix/photo/Chevrolet/Corvette/C3.html,https://www.racingsportscars.com/chassis/photo/Corvette-Schumacher%23.html
sebring,1973-03-24,70,Porsche 911 ST #911 230 1222 - Porsche F6 2v SOHC N/A,65,GTU,Marc Dancose (CDN),Closed bodywork,Rear-engined,Marc Dancose (CDN)DNS: Jacques Bienvenue (CDN),NA,red (+yellow),NA,15/02/2019,Greg Hampton,Porsche,911,ST,#911 230 1222,Result: 65th - did not finishGrid: 29th (3:17.0900),65th - did not finishGrid: 29th (3:17.0900),finished,29,3:17.0900,NA,NA,https://www.racingsportscars.com/tn/photo/1973/TN_Sebring-1973-03-24-070.jpg,https://www.racingsportscars.com/photo/1973/Sebring-1973-03-24-070.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911.html,https://www.racingsportscars.com/suffix/photo/Porsche/911/ST.html,https://www.racingsportscars.com/chassis/photo/911%20230%201222.html
sebring,1973-03-24,75,Porsche 911 S - Porsche F6 2v SOHC N/A,66,GTU,Tom Kuenz (USA),-,Rear-engined,"Tom Kuenz (USA)/Tom Shelton (USA)listed, never drove: Raymond Gage (USA)",NA,NA,NA,NA,NA,Porsche,911,S,NA,Result: 66th - did not finishGrid: 63rd (no time),66th - did not finishGrid: 63rd (no time),finished,63,no time,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911.html,https://www.racingsportscars.com/suffix/photo/Porsche/911/S.html,NA
sebring,1973-03-24,14,Chevrolet Camaro I # - Chevrolet V8/90° 2v OHV N/A,67,TO,C. C. Canada (USA),Closed bodywork,Front-engined,Russ Boykin (USA)/Mike Meldeau (USA)/C. C. Canada (USA),NA,NA,NA,NA,NA,Chevrolet,Camaro,I,#,Result: 67th - did not finish (Axle)Grid: 38th (3:19.1200),67th - did not finish (Axle)Grid: 38th (3:19.1200),finished,38,3:19.1200,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Camaro.html,https://www.racingsportscars.com/suffix/photo/Chevrolet/Camaro/I.html,https://www.racingsportscars.com/chassis/photo/Camaro-I-Canada%23.html
sebring,1973-03-24,4,Porsche 911 S - Porsche F6 2v SOHC N/A,68,GTU,Western Sizzlin' Steak Houses,Closed bodywork,Rear-engined,"Bob Lillquist (USA)DNS: Bill Webbe (USA), Dennis Merrick (USA)",Western Sizzlin STEAK HOUSES,NA,Goodyear,11/06/2006,Rob Weber robweber.net,Porsche,911,S,NA,Result: 68th - did not finishGrid: 49th (3:29.0700),68th - did not finishGrid: 49th (3:29.0700),finished,49,3:29.0700,NA,NA,https://www.racingsportscars.com/tn/photo/1973/TN_Sebring-1973-03-24-004.jpg,https://www.racingsportscars.com/photo/1973/Sebring-1973-03-24-004.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911.html,https://www.racingsportscars.com/suffix/photo/Porsche/911/S.html,NA
sebring,1973-03-24,28,Chevrolet Camaro - Chevrolet V8/90° 2v OHV N/A,69,TO,Ed Fleming,Closed bodywork,Front-engined,Ed Fleming (USA)DNS: Jim Corwin (USA),NA,NA,NA,NA,NA,Chevrolet,Camaro,NA,NA,Result: 69th - did not finish (Engine)Grid: 28th (3:16.7300),69th - did not finish (Engine)Grid: 28th (3:16.7300),finished,28,3:16.7300,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Camaro.html,NA,NA
sebring,1973-03-24,8,Chevrolet Camaro II # - Chevrolet V8/90° 2v OHV N/A,70,TO,Automotive Engineering (USA),Closed bodywork,Front-engined,Gene Felton (USA)DNS: Tom Nehl (USA),NA,dark blue,NA,04/07/2006,Gene Felton Restorations,Chevrolet,Camaro,II,#,Result: 70th - did not finish (Engine)Grid: 16th (3:07.6100),70th - did not finish (Engine)Grid: 16th (3:07.6100),finished,16,3:07.6100,NA,NA,https://www.racingsportscars.com/tn/photo/1973/TN_Sebring-1973-03-24-008.jpg,https://www.racingsportscars.com/photo/1973/Sebring-1973-03-24-008.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Camaro.html,https://www.racingsportscars.com/suffix/photo/Chevrolet/Camaro/II.html,https://www.racingsportscars.com/chassis/photo/Camaro-II-Nehl%23.html
sebring,1973-03-24,6,Chevrolet Corvette C3 - Chevrolet V8/90° 2v OHV N/A,71,GTO,Alex Davidson,Closed hardtop bodywork,Front-engined,Alex Davidson (USA)DNS: Bob Baechle (USA),BRESEE,NA,Goodyear,21/04/2008,Louis Galanos,Chevrolet,Corvette,C3,NA,Result: 71st - did not finish (Engine)Grid: 17th (3:09.1100),71st - did not finish (Engine)Grid: 17th (3:09.1100),finished,17,3:09.1100,NA,NA,https://www.racingsportscars.com/tn/photo/1973/TN_Sebring-1973-03-24-006.jpg,https://www.racingsportscars.com/photo/1973/Sebring-1973-03-24-006.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette.html,https://www.racingsportscars.com/suffix/photo/Chevrolet/Corvette/C3.html,NA
sebring,1973-03-24,26,Chevrolet Nova - Chevrolet N/A,72,TO,Wayne Alexander,-,-,"Charlie Cook (USA)DNS: Wayne Alexander (USA), Bob Barrett (USA)",NA,NA,NA,NA,NA,Chevrolet,Nova,NA,NA,Result: 72nd - did not finish (Engine)Grid: 59th,72nd - did not finish (Engine)Grid: 59th,finished,59,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Nova.html,NA,NA
sebring,1973-03-24,23,De Tomaso Mangusta # - Ford V8/90° 2v OHV N/A,NA,GTO,Riley Racing (USA),Closed bodywork,Mid-engined,Randy Lewis (USA)/Jon Milledge (USA)/Max Sebba (USA),MANGUSTA,NA,NA,21/04/2008,Louis Galanos,De Tomaso,Mangusta,NA,#,Result: car not used,car not used,other,NA,NA,NA,NA,https://www.racingsportscars.com/tn/photo/1973/TN_Sebring-1973-03-24-023.jpg,https://www.racingsportscars.com/photo/1973/Sebring-1973-03-24-023.jpg,https://www.racingsportscars.com/make/photo/De%20Tomaso.html,https://www.racingsportscars.com/type/photo/De%20Tomaso/Mangusta.html,NA,https://www.racingsportscars.com/chassis/photo/Mangusta-Sebba%23.html
