position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,2,"Tanak, Ott",Ford Fiesta RS WRC 2017,EE,RC1,"2h 57m 31,7s",NA,NA,NA
2,9,"Mikkelsen, Andreas",Citroen C3 WRC,NO,RC1,"+16,4s",NA,NA,NA
3,1,"Ogier, Sebastien",Ford Fiesta RS WRC 2017,FR,RC1,"+30,4s",NA,NA,NA
4,11,"Hanninen, Juho",Toyota Yaris WRC,FI,RC1,"+1m 49,2s",NA,NA,NA
5,8,"Breen, Craig",Citroen C3 WRC,IE,RC1,"+2m 01,5s",NA,NA,NA
6,3,"Evans, Elfyn",Ford Fiesta RS WRC 2017,GB,RC1,"+2m 03,4s",NA,NA,NA
7,10,"Latvala, Jari-Matti",Toyota Yaris WRC,FI,RC1,"+3m 58,2s",NA,NA,NA
8,4,"Paddon, Hayden",Hyundai i20 Coupe WRC,NZ,RC1,"+4m 32,4s",NA,NA,NA
9,14,"Kremer, Armin",Ford Fiesta RS WRC 2017,DE,RC1,"+10m 19,4s",0:10,NA,NA
10,33,"Camilli, Eric",Ford Fiesta,FR,RC2,"+10m 44,3s",NA,NA,NA
11,34,"Kopecky, Jan",Skoda Fabia,CZ,RC2,"+11m 32,4s",NA,NA,NA
12,31,"Tidemand, Pontus",Skoda Fabia,SE,RC2,"+12m 35,0s",NA,NA,NA
13,39,"Gilbert, Quentin",Skoda Fabia,FR,RC2,"+13m 47,7s",NA,NA,NA
14,42,"Loubet, Pierre-Louis",Ford Fiesta,FR,RC2,"+14m 33,2s",NA,NA,NA
15,37,"Tempestini, Simone",Citroen DS3,IT,RC2,"+14m 35,1s",NA,NA,NA
16,32,"Suninen, Teemu",Ford Fiesta,FI,RC2,"+15m 01,5s",NA,NA,NA
17,41,"Griebel, Marijan",Skoda Fabia,DE,RC2,"+15m 29,8s",NA,NA,NA
18,36,"Guerra Latapi, Benito",Skoda Fabia,MX,RC2,"+16m 53,8s",NA,NA,NA
19,44,"Bergkvist, Emil",Citroen DS3,SE,RC2,"+17m 49,2s",NA,NA,NA
20,47,"Ten Brinke, Bernhard",Skoda Fabia,NL,RC2,"+17m 59,5s",NA,NA,NA
21,12,"Lappi, Esapekka",Toyota Yaris WRC,FI,RC1,"+18m 05,2s",NA,NA,NA
22,72,"Lim, Chewon",Hyundai New Generation i20 WRC,KR,RC2,"+21m 36,3s",NA,NA,NA
23,43,"Pieniazek, Lukasz",Peugeot 208,PL,RC2,"+22m 57,9s",NA,NA,NA
