position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,1,"Ogier, Sebastien",Volkswagen Polo R WRC,FR,RC1,"3h 35m 49,5s",NA,NA,NA
2,2,"Latvala, Jari-Matti",Volkswagen Polo R WRC,FI,RC1,"+23,0s",NA,NA,NA
3,9,"Mikkelsen, Andreas",Volkswagen Polo R WRC,NO,RC1,"+1m 56,6s",NA,NA,NA
4,8,"Sordo Castillo, Daniel",Hyundai i20 WRC,ES,RC1,"+2m 09,3s",NA,NA,NA
5,7,"Neuville, Thierry",Hyundai i20 WRC,BE,RC1,"+2m 33,8s",NA,NA,NA
6,5,"Evans, Elfyn",Ford Fiesta RS WRC,GB,RC1,"+2m 52,1s",NA,NA,NA
7,4,"Ostberg, Mads",Citroen DS3 WRC,NO,RC1,"+3m 12,5s",NA,NA,NA
8,6,"Tanak, Ott",Ford Fiesta RS WRC,EE,RC1,"+4m 26,6s",NA,NA,NA
9,20,"Paddon, Hayden",Hyundai i20 WRC,NZ,RC1,"+4m 46,8s",NA,NA,NA
10,12,"Lefebvre, Stephane",Citroen DS3 WRC,FR,RC1,"+4m 54,4s",NA,NA,NA
11,10,"Abbring, Kevin",Hyundai i20 WRC,NL,RC1,"+9m 31,4s",NA,NA,NA
12,3,"Meeke, Kris",Citroen DS3 WRC,GB,RC1,"+11m 00,7s",NA,NA,NA
13,45,"Kopecky, Jan",Skoda Fabia,CZ,RC2,"+11m 29,3s",NA,NA,NA
14,44,"Camilli, Eric",Ford Fiesta,FR,RC2,"+15m 43,1s",NA,NA,NA
15,78,"Protasov, Yuriy",Ford Fiesta,UA,RC2,"+16m 21,1s",0:10,NA,NA
16,34,"Giordano, Quentin",Citroen DS3,FR,RC2,"+17m 44,0s",NA,NA,NA
17,38,"al-Attiyah, Nasser",Skoda Fabia,QA,RC2,"+18m 05,8s",NA,NA,NA
18,42,"Breen, Craig",Peugeot 208,IE,RC2,"+18m 23,3s",NA,NA,NA
19,76,"Suninen, Teemu",Citroen DS3,FI,RC3,"+18m 32,5s",NA,NA,NA
20,50,"Solans Baldo, Nil",Peugeot 208,ES,RC2,"+27m 48,1s",NA,NA,NA
21,48,"Kreim, Fabian",Skoda Fabia,DE,RC2,"+28m 22,6s",1:00,NA,NA
22,75,"Crugnola, Andrea",Renault Clio,IT,RC3,"+31m 59,3s",NA,NA,NA
23,83,"Gassner, Hermann",Mitsubishi Lancer Evo X,DE,RC2,"+33m 09,0s",NA,NA,NA
24,85,"Griebel, Marijan",Opel Adam,DE,RC4,"+34m 25,4s",NA,NA,NA
25,71,"Carchat, Joan",Mitsubishi Lancer Evo X,AD,RC2,"+35m 04,6s",NA,NA,NA
26,25,"Dumas, Romain",Porsche 911,FR,RGT,"+37m 39,5s",NA,NA,NA
27,43,"Maurin, Julien",Ford Fiesta,FR,RC2,"+39m 50,3s",NA,NA,NA
28,73,"Boland, Eamonn",Subaru Impreza,IE,RC2,"+40m 52,4s",NA,NA,NA
29,118,"Fumal, Armand",Citroen DS3,BE,RC3,"+41m 42,2s",0:10,NA,NA
30,106,"de Mevius, Ghislain",Ford Fiesta,BE,RC4,"+43m 04,5s",NA,NA,NA
31,107,"van der Brand, Mats",Ford Fiesta,NL,RC4,"+44m 43,2s",NA,NA,NA
32,84,"Bergkvist, Emil",Opel Adam,SE,RC4,"+47m 02,5s",5:00,NA,NA
33,103,"Vatanen, Max",Ford Fiesta,FI,RC4,"+47m 07,5s",NA,NA,NA
34,82,"Leschhorn, Nico",Peugeot 207,DE,RC2,"+47m 19,3s",1:10,NA,NA
35,14,"Kubica, Robert",Ford Fiesta RS WRC,PL,RC1,"+47m 20,0s",5:00,NA,NA
36,117,"Gengler, Patrick",Citroen DS3,LU,RC3,"+50m 29,0s",NA,NA,NA
37,80,"Vukasovic, Laurent",Ford Fiesta,CH,RC2,"+51m 32,5s",NA,NA,NA
38,130,"MacCrone, John",Ford Fiesta,GB,RC4,"+53m 21,0s",NA,NA,NA
39,121,"Vossen, Henk",Mitsubishi Lancer Evo X,NL,RC2,"+53m 39,3s",NA,NA,NA
40,74,"Brazzoli, Enrico",Subaru Impreza,IT,RC2,"+57m 19,5s",0:10,NA,NA
41,125,"Hickethier, Christian",Ford Fiesta,DE,RC4,"+58m 26,0s",0:10,NA,NA
42,39,"Lappi, Esapekka",Skoda Fabia,FI,RC2,"+1h 00m 54,5s",NA,NA,NA
43,33,"Rendina, Massimiliano",Mitsubishi Lancer Evo X,IT,RC2,"+1h 02m 24,1s",NA,NA,NA
44,35,"Serderidis, Jourdan",Citroen DS3,GR,RC2,"+1h 04m 30,5s",NA,NA,NA
