position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,3,"Hirvonen, Mikko",Ford Focus RS WRC 08,FI,A8,"3h 25m 03,0s",NA,NA,NA
2,4,"Latvala, Jari-Matti",Ford Focus RS WRC 08,FI,A8,"+31,1s",NA,NA,NA
3,1,"Loeb, Sebastien",Citroen C4 WRC,FR,A8,"+2m 30,6s",NA,NA,NA
4,6,"Atkinson, Christopher",Subaru Impreza WRC2008,AU,A8,"+3m 42,4s",NA,NA,NA
5,12,"Andersson, Per-Gunnar",Suzuki SX4 WRC,SE,A8,"+5m 12,9s",NA,NA,NA
6,11,"Gardemeister, Toni",Suzuki SX4 WRC,FI,A8,"+6m 09,4s",NA,NA,NA
7,8,"Wilson, Matthew",Ford Focus RS WRC 07,GB,A8,"+7m 05,3s",NA,NA,NA
8,5,"Solberg, Petter",Subaru Impreza WRC2008,NO,A8,"+13m 19,9s",0:30,NA,NA
9,9,"Villagra, Federico",Ford Focus RS WRC 07,AR,A8,"+15m 40,8s",NA,NA,NA
10,52,"Hanninen, Juho",Mitsubishi Lancer Evo IX,FI,N4,"+18m 27,4s",NA,NA,NA
11,35,"Novikov, Evgeny",Mitsubishi Lancer Evo IX,RU,N4,"+18m 33,7s",NA,NA,NA
12,31,"Arai, Toshihiro",Subaru Impreza WRX,JP,N4,"+18m 36,6s",NA,NA,NA
13,36,"Brynildsen, Eyvind",Mitsubishi Lancer Evo IX,NO,N4,"+22m 15,2s",NA,NA,NA
14,60,"Kamada, Takuma",Subaru Impreza WRX,JP,N4,"+22m 50,5s",NA,NA,NA
15,32,"Baldacci, Mirco",Mitsubishi Lancer Evo IX,SM,N4,"+25m 08,0s",0:10,NA,NA
16,59,"Taguchi, Katsuhiko",Mitsubishi Lancer Evo X,JP,N4,"+26m 22,1s",1:00,NA,NA
17,65,"Iwashita, Eichi",Mitsubishi Lancer Evo IX,JP,N4,"+32m 50,0s",0:40,NA,NA
18,56,"Nutahara, Fumio",Mitsubishi Lancer Evo X,JP,N4,"+33m 36,3s",1:30,NA,NA
19,67,"Oshima, Haruo",Mitsubishi Lancer Evo IX,JP,N4,"+42m 10,0s",NA,NA,NA
20,63,"Kitamura, Kazuhiro",Subaru Impreza WRX,JP,N4,"+45m 06,5s",NA,NA,NA
21,50,"Araujo, Armindo",Mitsubishi Lancer Evo IX,PT,N4,"+48m 23,7s",NA,NA,NA
22,71,"Kamata, Kyosuke",Mitsubishi Lancer Evo IX,JP,N4,"+49m 53,6s",NA,NA,NA
23,91,"Sugimura, Tetsuro",Mitsubishi Lancer Evo IX,JP,N4,"+54m 26,5s",NA,NA,NA
