position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,11,"Neuville, Thierry",Hyundai i20 N Rally1,BE,Rally1,"2h 43m 52,3s",NA,NA,NA
2,8,"Tanak, Ott",Hyundai i20 N Rally1,EE,Rally1,"+1m 11,1s",NA,NA,NA
3,18,"Katsuta, Takamoto",Toyota GR Yaris Rally1,JP,Rally1,"+2m 11,3s",NA,NA,NA
4,1,"Ogier, Sebastien",Toyota GR Yaris Rally1,FR,Rally1,"+2m 23,6s",NA,NA,NA
5,33,"Evans, Elfyn",Toyota GR Yaris Rally1,GB,Rally1,"+4m 05,1s",NA,NA,NA
6,44,"Greensmith, Fergus",Ford Puma Rally1,GB,Rally1,"+4m 07,4s",NA,NA,NA
7,24,"Munster, Gregoire",Hyundai i20,LU,Rally2,"+7m 50,8s",NA,NA,NA
8,22,"Suninen, Teemu",Hyundai i20,FI,Rally2,"+8m 12,4s",0:50,NA,NA
9,21,"Lindholm, Emil",Skoda Fabia,FI,Rally2,"+8m 25,6s",NA,NA,NA
10,29,"Kovalainen, Heikki",Skoda Fabia,FI,Rally2,"+8m 59,8s",NA,NA,NA
11,23,"Pajari, Sami",Skoda Fabia,FI,Rally2,"+9m 00,8s",NA,NA,NA
12,69,"Rovanpera, Kalle",Toyota GR Yaris Rally1,FI,Rally1,"+10m 40,8s",1:40,NA,NA
13,26,"Johnston, Sean",Citroen C3,US,Rally2,"+10m 53,5s",NA,NA,NA
14,28,"Miele, Mauro",Skoda Fabia,IT,Rally2,"+12m 33,5s",NA,NA,NA
15,40,"Arai, Hiroki",Peugeot 208,JP,Rally4,"+16m 47,3s",NA,NA,NA
16,30,"Fukunaga, Osamu",Skoda Fabia,JP,Rally2,"+18m 03,2s",NA,NA,NA
17,35,"Boland, Eamonn",Ford Fiesta,IE,Rally2,"+18m 42,0s",NA,NA,NA
18,32,"Anear, Luke",Ford Fiesta,AU,Rally2,"+21m 27,1s",3:20,NA,NA
19,25,"Bulacia, Bruno",Skoda Fabia,BO,Rally2,"+22m 05,9s",NA,NA,NA
20,39,"Yanagisawa, Hiroshi",Toyota Yaris,JP,ASN,"+25m 34,7s",1:20,NA,NA
21,41,"Nakahira, Katsuya",Toyota GT86,JP,RC4,"+29m 25,5s",NA,NA,NA
22,37,"Imai, Satoshi",Citroen C3,JP,Rally2,"+31m 30,3s",0:20,NA,NA
23,43,"Sasaki, Yasuyuki",Toyota Yaris,JP,ASN,"+33m 04,9s",0:40,NA,NA
24,42,"Breen, Craig",Ford Puma Rally1,IE,Rally1,"+33m 22,2s",NA,NA,NA
25,36,"Rosati, Frederic",Hyundai i20,FR,Rally2,"+35m 50,8s",NA,NA,NA
26,45,"Yamamoto, Yuta",Toyota GT86,JP,ASN,"+37m 25,5s",1:40,NA,NA
27,46,"Murata, Kohsuke",Peugeot 208,JP,Rally4,"+45m 28,2s",NA,NA,NA
28,38,"Katsuta, Norihiko",Toyota Yaris,JP,ASN,"+53m 26,7s",1:20,NA,NA
29,27,"Zaldivar Zuccolillo, Fabrizio",Hyundai i20,PY,Rally2,"+1h 00m 52,2s",0:50,NA,NA
30,49,"Aihara, Taisuke",Daihatsu Copen,JP,ASN,"+1h 04m 21,7s",0:30,NA,NA
31,48,"Izuno, Kohei",Toyota Vitz,JP,Rally5,"+1h 09m 00,4s",NA,NA,NA
32,34,"Raoux, Jean-Michel",Volkswagen Polo,FR,Rally2,"+1h 11m 42,4s",NA,NA,NA
NA,6,"Sordo Castillo, Daniel",Hyundai i20 N Rally1,ES,Rally1,NA,NA,SS2,fire
NA,20,"Kajetanowicz, Kajetan",Skoda Fabia,PL,Rally2,NA,NA,SS2,off road
NA,31,"Arai, Toshihiro",Citroen C3,JP,Rally2,NA,NA,SS1,accident
NA,47,"Kunisawa, Mitsuhiro",Renault Clio,JP,Rally5,NA,NA,SS11,unknown
