position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,16,"Bugalski, Philippe",Citroen Xsara Kit Car,FR,A7,"3h 44m 35,7s",NA,NA,NA
2,17,"Puras, Jesus",Citroen Xsara Kit Car,ES,A7,"+34,7s",NA,NA,NA
3,3,"Sainz, Carlos",Toyota Corolla WRC,ES,A8,"+1m 09,3s",NA,NA,NA
4,7,"McRae, Colin",Ford Focus WRC,GB,A8,"+1m 18,1s",NA,NA,NA
5,4,"Auriol, Didier",Toyota Corolla WRC,FR,A8,"+1m 32,6s",NA,NA,NA
6,1,"Makinen, Tommi",Mitsubishi Lancer Evo VI,FI,A8,"+2m 50,4s",NA,NA,NA
7,5,"Burns, Richard",Subaru Impreza WRC99,GB,A8,"+3m 06,9s",NA,NA,NA
8,2,"Loix, Freddy",Mitsubishi Carisma GT,BE,A8,"+5m 51,7s",NA,NA,NA
9,10,"Liatti, Piero",Seat Cordoba WRC,IT,A8,"+7m 05,9s",NA,NA,NA
10,23,"Laukkanen, Tapio",Renault Megane,FI,A7,"+9m 57,1s",NA,NA,NA
11,20,"Lundgaard, Henrik",Toyota Corolla WRC,DK,A8,"+10m 08,3s",NA,NA,NA
12,18,"Climent, Luis",Subaru Impreza WRC98,ES,A8,"+10m 52,0s",NA,NA,NA
13,9,"Rovanpera, Harri",Seat Cordoba WRC,FI,A8,"+11m 43,8s",NA,NA,NA
14,31,"Rousselot, Benoit",Renault Megane,FR,A7,"+11m 56,2s",NA,NA,NA
15,35,"Torre, Jean-Claude",Subaru Impreza 555,FR,A8,"+15m 09,5s",NA,NA,NA
16,22,"Arai, Toshihiro",Subaru Impreza WRC98,JP,A8,"+15m 21,1s",NA,NA,NA
17,34,"Mariani, Francis",Subaru Impreza 555,FR,A8,"+15m 59,6s",NA,NA,NA
18,37,"Manfrinato, Giovanni",Ford Escort WRC,IT,A8,"+16m 29,0s",NA,NA,NA
