position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,10,"Darniche, Bernard",Lancia Stratos HF,FR,G4,14h 26m 23s,NA,NA,NA
2,2,"Frequelin, Guy",Talbot Sunbeam,FR,G2,+16m 02s,NA,NA,NA
3,18,"Pond, Tony",Datsun Violet,GB,G4,+19m 06s,NA,NA,NA
4,22,"Ballet, Jean-Pierre",Porsche 911,FR,G3,+50m 46s,NA,NA,NA
5,20,"Kaby, Terry",Datsun 160J,GB,G2,+55m 43s,NA,NA,NA
6,7,"Eklund, Per",Toyota Celica,SE,G4,+1h 17m 10s,NA,NA,NA
7,105,"Tichadou, Jean-Michel",Ford Escort RS,FR,G1,+1h 19m 28s,NA,NA,NA
8,41,"Swaton, Gerard",Porsche 911,FR,G3,+1h 20m 06s,NA,NA,NA
9,29,"Bartoli, Camille",Renault 5 Turbo,FR,G4,+1h 28m 11s,NA,NA,NA
10,108,"Farrucci, Jean-Felix",Opel Ascona,FR,G1,+1h 33m 17s,NA,NA,NA
11,90,"Lunel, Christian",Opel Kadett GT/E,FR,G1,+1h 42m 46s,NA,NA,NA
12,110,"Alberti, Charles",Opel Kadett GT/E,FR,G1,+1h 43m 39s,NA,NA,NA
13,81,"Toujan, Pierre",Peugeot 104,FR,G2,+1h 55m 01s,NA,NA,NA
14,48,"Lousteau, Thierry",Renault 5 Turbo,FR,G3,NA,NA,NA,NA
15,23,'Panic',Renault-Alpine A110 1800,FR,G3,+2h 10m 36s,NA,NA,NA
16,75,"Dorche, Christian",Peugeot 104,FR,G2,+2h 11m 46s,NA,NA,NA
17,46,"Leymarie, Francis",Renault 5 Turbo,FR,G4,+2h 16m 00s,NA,NA,NA
18,64,"Silvani, J-C.",Renault 5 Alpine,FR,G2,+2h 22m 26s,NA,NA,NA
19,102,Martinetti,Opel Kadett GT/E,NA,G1,+2h 24m 14s,NA,NA,NA
20,60,"Laurent, Claude",Peugeot 505 Diesel Turbo,FR,Dsl,+2h 27m 52s,NA,NA,NA
21,106,"Martinetti, M.",Opel Kadett GT/E,NA,G1,+2h 37m 59s,NA,NA,NA
22,55,"Balesi, F.",Opel Kadett GT/E,NA,G2,+2h 47m 33s,NA,NA,NA
23,68,Albertini,Peugeot 104,NA,G2,+2h 49m 40s,NA,NA,NA
24,80,Venturini,Renault 5,NA,G2,+3h 02m 56s,NA,NA,NA
25,47,de Castelli,Renault 5 Turbo,NA,G3,+3h 06m 53s,NA,NA,NA
26,43,"van Dijk, Tycho",Porsche 911SC,NL,G3,NA,NA,NA,NA
27,61,"Bondrille, Jean",Opel Kadett GT/E,FR,G2,NA,NA,NA,NA
28,34,"Corio, Angelo",Lancia Beta,IT,G4,NA,NA,NA,NA
29,96,"Colonna, J-L",Opel Kadett GT/E,NA,G1,NA,NA,NA,NA
30,104,"Porri, J.",Opel Ascona,FR,G1,NA,NA,NA,NA
31,78,Graf,Renault 5 Alpine,NA,G2,NA,NA,NA,NA
