position,entry_number,driver_name,car_model,nationality,homologation_group,elapsed_time,penalty_time,retirement_control,retirement_reason
1,3,"Auriol, Didier",Lancia Delta HF Integrale,FR,A8,5h 34m 49s,NA,NA,NA
2,6,"Delecour, Francois",Ford Sierra Cosworth 4x4,FR,A,+1m 26s,NA,NA,NA
3,7,"Bugalski, Philippe",Lancia Delta HF Integrale,FR,A,+3m 15s,NA,NA,NA
4,1,"Sainz, Carlos",Toyota Celica Turbo 4WD (ST185),ES,A,+4m 33s,NA,NA,NA
5,5,"Schwarz, Armin",Toyota Celica Turbo 4WD (ST185),DE,A,+5m 53s,NA,NA,NA
6,12,"Aghini, Andrea",Lancia Delta HF Integrale,IT,A,+7m 30s,NA,NA,NA
7,2,"Biasion, Massimo",Ford Sierra Cosworth 4x4,IT,A,+7m 32s,NA,NA,NA
8,8,"Liatti, Piero",Lancia Delta HF Integrale,IT,A,+13m 53s,NA,NA,NA
9,15,"Ragnotti, Jean",Renault Clio,FR,A,+20m 20s,NA,NA,NA
10,9,"Oreille, Alain",Renault Clio,FR,A,+26m 14s,NA,NA,NA
11,27,"Balesi, Claude",Renault Clio,FR,A,NA,NA,NA,NA
12,21,"Mauffrey, Eric",Renault Clio,FR,A,NA,NA,NA,NA
13,87,"Magaud, Patrick",Citroen AX,FR,A,NA,NA,NA,NA
14,23,"Driano, Christine",Citroen AX,FR,A,+40m 29s,NA,NA,NA
15,10,"Loubet, Yves",Citroen AX GTI,FR,A,+40m 45s,NA,NA,NA
16,35,"Santoni, Jean-Marie",Ford Sierra Cosworth 4x4,FR,N,+42m 59s,NA,NA,NA
17,30,"Benazzi, Pierre",BMW M3,FR,N,NA,NA,NA,NA
18,33,"Depping, Dieter",Ford Sierra RS Cosworth,DE,N,NA,NA,NA,NA
19,18,"Manfrinato, Giovanni",Ford Sierra RS Cosworth,IT,N,NA,NA,NA,NA
20,45,Padrona,Ford Sierra,NA,N,NA,NA,NA,NA
21,53,Bagard,Renault 5 GT Turbo,NA,N,NA,NA,NA,NA
22,101,Sanchez,Peugeot 205 Rallye,FR,N,NA,NA,NA,NA
23,34,"Coutinho, Antonio",Ford Sierra RS Cosworth,PT,N,NA,NA,NA,NA
24,37,Padovani,BMW 325i,IT,A,NA,NA,NA,NA
25,49,Wehrle,Renault 5 GT Turbo,NA,N,NA,NA,NA,NA
26,78,"Chiocca, Georges",Toyota Celica,FR,N,NA,NA,NA,NA
27,99,"Sagnard, Richard",Peugeot 205 Rallye,FR,N,NA,NA,NA,NA
28,90,"Antonini, Hercule",Peugeot 205 GTI,FR,N,NA,NA,NA,NA
29,42,"Fidiani, Moreno",BMW M3,IT,N,NA,NA,NA,NA
30,48,"Flottes, Gerald",Renault 5 GT Turbo,FR,N,NA,NA,NA,NA
31,79,"de Fresquet, Elizabeth",Renault Clio,FR,N,NA,NA,NA,NA
32,107,Nardi,Citroen AX,NA,N,NA,NA,NA,NA
33,84,"Bastide, B.",Peugeot 309 GTI,FR,N,NA,NA,NA,NA
