url,table_id,field,value
https://www.stuttcars.com/porsche-911-carrera-4-gts-cabriolet-991-2-2017-2019/,1,911 carrera 4 gts cabriolet,"$ 138,200"
https://www.stuttcars.com/porsche-911-carrera-4-gts-cabriolet-991-2-2017-2019/,1,911 targa 4 gts,"$ 138,200"
https://www.stuttcars.com/porsche-911-carrera-4-gts-coupe-991-2-2017-2019/,1,911 carrera gts,"$ 119,000"
https://www.stuttcars.com/porsche-911-carrera-4-gts-coupe-991-2-2017-2019/,1,911 carrera 4 gts,"$ 125,900"
https://www.stuttcars.com/porsche-911-carrera-4-gts-coupe-991-2-2017-2019/,1,911 carrera gts cabriolet,"$ 131,300"
https://www.stuttcars.com/porsche-911-carrera-4-gts-coupe-991-2-2017-2019/,1,911 carrera 4 gts cabriolet,"$ 138,200"
https://www.stuttcars.com/porsche-911-carrera-4-gts-coupe-991-2-2017-2019/,1,911 targa 4 gts,"$ 138,200"
https://www.stuttcars.com/porsche-911-carrera-gts-cabriolet-991-2-2017-2019/,1,911 carrera gts,"$ 119,000"
https://www.stuttcars.com/porsche-911-carrera-gts-cabriolet-991-2-2017-2019/,1,911 carrera 4 gts,"$ 125,900"
https://www.stuttcars.com/porsche-911-carrera-gts-cabriolet-991-2-2017-2019/,1,911 carrera gts cabriolet,"$ 131,300"
https://www.stuttcars.com/porsche-911-carrera-gts-cabriolet-991-2-2017-2019/,1,911 carrera 4 gts cabriolet,"$ 138,200"
https://www.stuttcars.com/porsche-911-carrera-gts-cabriolet-991-2-2017-2019/,1,911 targa 4 gts,"$ 138,200"
https://www.stuttcars.com/porsche-911-carrera-gts-991-2-2017-2019/,1,911 carrera gts,"$ 119,000"
https://www.stuttcars.com/porsche-911-carrera-gts-991-2-2017-2019/,1,911 carrera 4 gts,"$ 125,900"
https://www.stuttcars.com/porsche-911-carrera-gts-991-2-2017-2019/,1,911 carrera gts cabriolet,"$ 131,300"
https://www.stuttcars.com/porsche-911-carrera-gts-991-2-2017-2019/,1,911 carrera 4 gts cabriolet,"$ 138,200"
https://www.stuttcars.com/porsche-911-carrera-gts-991-2-2017-2019/,1,911 targa 4 gts,"$ 138,200"
https://www.stuttcars.com/porsche-991-gt3-cup-991-2-2016-2020/,1,modification,MY2017 911 991.2 GT3 Cup 4.0
https://www.stuttcars.com/porsche-991-gt3-cup-991-2-2016-2020/,1,power,357 kW @7500 rpm
https://www.stuttcars.com/porsche-991-gt3-cup-991-2-2016-2020/,1,gearbox,"Sequential, 6-speed"
https://www.stuttcars.com/porsche-991-gt3-cup-991-2-2016-2020/,1,wheels,10.5+12×18″
https://www.stuttcars.com/porsche-991-gt3-cup-991-2-2016-2020/,1,tyres,27/65 + 31/71
https://www.stuttcars.com/porsche-991-gt3-cup-991-2-2016-2020/,1,brakes,380 mm
https://www.stuttcars.com/porsche-991-gt3-cup-991-2-2016-2020/,1,weight,1200 kg / 2646 lb
https://www.stuttcars.com/porsche-991-gt3-cup-991-2-2016-2020/,1,power-to-weight,135 W/lb / 298 W/kg
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,tags,911s
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,submitted by,Richard Owen
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,type,Series Production Car
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,built at,"Stuttgart, Germany"
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,price $,"$ 8,750"
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,price â£/td>,"Â£3,990"
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,engine,Flat-6 w/Dry Sump Lubrication
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,position,Rear Longitudinal
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,aspiration,Natural
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,valvetrain,Chain-Driven SOHC
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,fuel feed,Mechincal Injection
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,displacement,2195 cc / 133.9 in³
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,bore,84.0 mm / 3.31 in
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,stroke,66.0 mm / 2.6 in
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,compression,9.8:1
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,power,134.2 kw / 180 bhp @ 6500 rpm
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,specific output,82.0 bhp per litre
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,bhp/weight,166.05 bhp per tonne
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,torque,172.2 nm / 127 ft lbs @ 5200 rpm
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,redline,7400
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,body / frame,Unit Steel
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,driven wheels,Rear Engine / RWD
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,wheel type,Aluminum Alloy
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,front tires,185/70-15 Michelin
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,rear tires,185/70-15 Michelin
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,front brakes,Vented Discs w/ Vacuum Assist
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,rear brakes,Vented Discs w/ Vacuum Assist
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,front wheels,F 38.1 x 15.2 cm / 15.0 x 6.0 in
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,rear wheels,R 38.1 x 15.2 cm / 15.0 x 6.0 in
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,steering,Rack & Pinion
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,curb weight,1084 kg / 2390 lbs
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,wheelbase,2268 mm / 89.3 in
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,front track,1374 mm / 54.1 in
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,rear track,1355 mm / 53.3 in
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,length,4163 mm / 163.9 in
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,width,1610 mm / 63.4 in
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,height,1321 mm / 52.0 in
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,transmission,5-Speed Manual
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,gear ratios,"3.091:1, 1.778:1, 1.217:1, 0.926:1, 0.759:1"
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,final drive,4.428:1
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,top speed,~231.7 kph / 144.0 mph
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,0 – 60 mph,~7.8 seconds
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,0 – 100 mph,~19.7 seconds
https://www.stuttcars.com/1970-porsche-911-s-2-2-coupe/,1,0 – 1/4 mile,~15.5 seconds
https://www.stuttcars.com/porsche-935-strasenversion/,1,type,Series Production Car
https://www.stuttcars.com/porsche-935-strasenversion/,1,built at,"Stuttgart, Germany"
https://www.stuttcars.com/porsche-935-strasenversion/,1,production,1 unit
https://www.stuttcars.com/porsche-935-strasenversion/,1,engine,Turbocharged Flat-6
https://www.stuttcars.com/porsche-935-strasenversion/,1,position,Rear Longitudinal
https://www.stuttcars.com/porsche-935-strasenversion/,1,aspiration,KKK Turbocharger
https://www.stuttcars.com/porsche-935-strasenversion/,1,valvetrain,"SOHC, 2 Valves per Cyl"
https://www.stuttcars.com/porsche-935-strasenversion/,1,fuel feed,Bosch K-Jetronic Injection
https://www.stuttcars.com/porsche-935-strasenversion/,1,displacement,3299 cc / 201.3 in³
https://www.stuttcars.com/porsche-935-strasenversion/,1,bore,97.0 mm / 3.82 in
https://www.stuttcars.com/porsche-935-strasenversion/,1,stroke,74.4 mm / 2.93 in
https://www.stuttcars.com/porsche-935-strasenversion/,1,compression,7.0:1
https://www.stuttcars.com/porsche-935-strasenversion/,1,power,283.4 kw / 380 bhp @ 5500 rpm
https://www.stuttcars.com/porsche-935-strasenversion/,1,specific output,115.19 bhp per litre
https://www.stuttcars.com/porsche-935-strasenversion/,1,bhp/weight,267.79 bhp per tonne
https://www.stuttcars.com/porsche-935-strasenversion/,1,body / frame,Unitary Steel Monocoque
https://www.stuttcars.com/porsche-935-strasenversion/,1,driven wheels,RWD
https://www.stuttcars.com/porsche-935-strasenversion/,1,wheel type,BBS Center-Lock
https://www.stuttcars.com/porsche-935-strasenversion/,1,front brakes,Vented & Cross-Drilled Discs w/ Vacuum Assist
https://www.stuttcars.com/porsche-935-strasenversion/,1,steering,Rack & Pinion
https://www.stuttcars.com/porsche-935-strasenversion/,1,curb weight,1419 kg / 3126 lbs
https://www.stuttcars.com/porsche-935-strasenversion/,1,wheelbase,2272 mm / 89.4 in
https://www.stuttcars.com/porsche-935-strasenversion/,1,front track,1433 mm / 56.4 in
https://www.stuttcars.com/porsche-935-strasenversion/,1,rear track,1501 mm / 59.1 in
https://www.stuttcars.com/porsche-935-strasenversion/,1,length,4290 mm / 168.9 in
https://www.stuttcars.com/porsche-935-strasenversion/,1,width,1775 mm / 69.9 in
https://www.stuttcars.com/porsche-935-strasenversion/,1,height,1311 mm / 51.6 in
https://www.stuttcars.com/porsche-935-strasenversion/,1,transmission,4-Speed Manual
https://www.stuttcars.com/porsche-935-strasenversion/,1,gear ratios,"2.25:1, 1.30:1, 0.89:1, 0.625:1"
https://www.stuttcars.com/porsche-935-strasenversion/,1,final drive,4.22:1
https://www.stuttcars.com/porsche-935-strasenversion/,1,top speed,~300 kph / 186.30 mph
https://www.stuttcars.com/porsche-935-strasenversion/,1,0 – 60 mph,~5.0 seconds
https://www.stuttcars.com/porsche-935-strasenversion/,1,0 – 100 mph,~11.2 seconds
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,type,Series Production Car
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,production years,2004 – 2005
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,built at,Germany
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,production,963
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,price â‚¬/td>,"â‚¬131,100"
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,engine,Twin Turbo Opposed 6-Cylinder
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,valvetrain,DOHC 4 valves / cyl
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,displacement,3600 cc / 219.7 in³
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,bore,100 mm / 3.94 in
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,stroke,76.4 mm / 3.01 in
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,compression,9.4:1
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,power,335.6 kw / 450 bhp @ 5700 rpm
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,specific output,125.0 bhp per litre
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,bhp/weight,284.99 bhp per tonne
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,torque,620 nm / 457.3 ft lbs @ 3500 to 4500 rpm
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,redline,6600
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,body / frame,Unit Steel
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,driven wheels,Rear Engine / 4WD
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,front tires,225/40ZR18
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,rear tires,295/30ZR18
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,front brakes,PCCB Composite Brakes w/6-Piston Calipers
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,rear brakes,PCCB Composite Brakes w/6-Piston Calipers
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,front wheels,F 45.7 x 20.3 cm / 18.0 x 8.0 in
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,rear wheels,R 45.7 x 27.9 cm / 18.0 x 11.0 in
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,steering,Rack & Pinion w/Power Assist
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,curb weight,1579 kg / 3480 lbs
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,wheelbase,2350 mm / 92.5 in
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,front track,1465 mm / 57.7 in
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,rear track,1522 mm / 59.9 in
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,length,4435 mm / 174.6 in
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,width,1830 mm / 72.0 in
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,height,1295 mm / 51.0 in
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,transmission,6-Speed Manual
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,gear ratios,"3.82:1, 2.05:1, 1.41:1, 1.12:1, 0.92:1, 0.75:1"
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,final drive,3.44:1
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,top speed,~307 kph / 190.65 mph
https://www.stuttcars.com/porsche-911-turbo-s-cabriolet-996-2004-2005/,1,0 – 200 kph,~13.6 seconds
https://www.stuttcars.com/porsche-911-gt3-r-991-2016-2018/,1,car,911 991.1 GT3 R
https://www.stuttcars.com/porsche-911-gt3-r-991-2016-2018/,1,purpose,2016-2018 FIA GT
https://www.stuttcars.com/porsche-911-gt3-r-991-2016-2018/,1,engine,"4000 cc, bore 102.0 mm, stroke 81.5 mm"
https://www.stuttcars.com/porsche-911-gt3-r-991-2016-2018/,1,power,368 kW without restrictor
https://www.stuttcars.com/porsche-911-gt3-r-991-2016-2018/,1,gearbox,Sequential 6-speed
https://www.stuttcars.com/porsche-911-gt3-r-991-2016-2018/,1,front brakes,"380 mm steel disc, 6-piston caliper"
https://www.stuttcars.com/porsche-911-gt3-r-991-2016-2018/,1,rear brakes,"372 mm steel disc, 4-piston caliper"
https://www.stuttcars.com/porsche-911-gt3-r-991-2016-2018/,1,front tyres wheels,"30/65-18, 12.0×18 ET17"
https://www.stuttcars.com/porsche-911-gt3-r-991-2016-2018/,1,rear tyres wheels,"31/71-18, 13.0×18 ET37.5"
https://www.stuttcars.com/porsche-911-gt3-r-991-2016-2018/,1,tank l,120
https://www.stuttcars.com/porsche-911-gt3-r-991-2016-2018/,1,dimensions,4604 x 2002
https://www.stuttcars.com/porsche-911-gt3-r-991-2016-2018/,1,weight,*1220 kg / 2689 lb
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,engine,"Aluminum, Water Cooled, Flat-6"
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,position,Rear Longitudinal
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,aspiration,Natural
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,valvetrain,4 Valves per Cyl w/VV& Variable Intake
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,displacement,3600 cc / 219.7 in³
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,bore,100 mm / 3.94 in
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,stroke,76.4 mm / 3.01 in
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,compression,11.7:1
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,power,268.5 kw / 360.1 bhp @ 7200 rpm
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,specific output,100.03 bhp per litre
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,bhp/weight,266.74 bhp per tonne
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,torque,370 nm / 272.9 ft lbs @ 5000 rpm
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,redline,7800
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,body / frame,Unit Steel
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,driven wheels,RWD
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,front tires,225/40ZR-18
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,rear tires,285/30ZR-18
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,front brakes,"Cross Drilled & Inner Vented Discs w/4-Pot Calipers, ABS, Vacuum"
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,front wheels,F 45.7 x 20.3 cm / 18.0 x 8.0 in
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,rear wheels,R 45.7 x 25.4 cm / 18.0 x 10.0 in
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,f suspension,"McPherson Sruts w/Cylindrical Springs, Shock Absorbers"
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,r suspension,"Multi-Link w/Coil Springs, Coaxial Shock Absorbers"
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,curb weight,1350 kg / 2976 lbs
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,wheelbase,2350 mm / 92.5 in
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,front track,1475 mm / 58.1 in
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,rear track,1495 mm / 58.9 in
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,length,4430 mm / 174.4 in
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,width,1765 mm / 69.5 in
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,height,1270 mm / 50.0 in
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,transmission,6-Speed Manual
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,gear ratios,"3.82:1, 2.15:1, 1.56:1, 1.21:1, 0.97:1, 0.82:1"
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,final drive,3.44:1
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,top speed,~302 kph / 187.7 mph
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,0 – 60 mph,~4.7 seconds
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,0 – 100 mph,~10.1 seconds
https://www.stuttcars.com/porsche-911-gt3-2000-2001/,1,drag,0.30 Cd
https://www.stuttcars.com/1979-joest-935j/,1,type,Racing Car
https://www.stuttcars.com/1979-joest-935j/,1,built at,Germany
https://www.stuttcars.com/1979-joest-935j/,1,engine,Type 930/80 Boxer-6
https://www.stuttcars.com/1979-joest-935j/,1,position,"Rear, Longitudinal"
https://www.stuttcars.com/1979-joest-935j/,1,aspiration,Twin KKK Turbochargers
https://www.stuttcars.com/1979-joest-935j/,1,block material,Aluminum
https://www.stuttcars.com/1979-joest-935j/,1,valvetrain,"SOHC, 2 Valves perCyl"
https://www.stuttcars.com/1979-joest-935j/,1,fuel feed,Bosch-Kugelfisher Mechanical Fuel Injection
https://www.stuttcars.com/1979-joest-935j/,1,displacement,3163 cc / 193.02 in³
https://www.stuttcars.com/1979-joest-935j/,1,bore,95 mm / 3.7 in
https://www.stuttcars.com/1979-joest-935j/,1,stroke,74.4 mm / 2.9 in
https://www.stuttcars.com/1979-joest-935j/,1,compression,7.2:1
https://www.stuttcars.com/1979-joest-935j/,1,power,596.6 kw / 800 bhp @ 8000 rpm
https://www.stuttcars.com/1979-joest-935j/,1,specific output,252.92 bhp per litre
https://www.stuttcars.com/1979-joest-935j/,1,bhp/weight,780.49 bhp per tonne
https://www.stuttcars.com/1979-joest-935j/,1,body / frame,Unitary Steel Monocoque w/Carbon-Kevlar Panels
https://www.stuttcars.com/1979-joest-935j/,1,driven wheels,RWD
https://www.stuttcars.com/1979-joest-935j/,1,front brakes,Ventilated Discs w/4-Piston Calipers
https://www.stuttcars.com/1979-joest-935j/,1,rear brakes,Ventilated Discs w/4-Piston Calipers
https://www.stuttcars.com/1979-joest-935j/,1,front wheels,F 40.6 x 26.7 cm / 16 x 10.5 in
https://www.stuttcars.com/1979-joest-935j/,1,rear wheels,R 48.3 x 38.1 cm / 19 x 15 in
https://www.stuttcars.com/1979-joest-935j/,1,steering,Rack & Pinion
https://www.stuttcars.com/1979-joest-935j/,1,f suspension,"MacPherson Struts w/Bilstein Dampers, Adjustable Anti-Roll Bar"
https://www.stuttcars.com/1979-joest-935j/,1,r suspension,"Double Wishbones w/Bilstein Dampers, Adjustable Anti-Roll Bar"
https://www.stuttcars.com/1979-joest-935j/,1,curb weight,1025 kg / 2260 lbs
https://www.stuttcars.com/1979-joest-935j/,1,weight distro,40 % / 60 %
https://www.stuttcars.com/1979-joest-935j/,1,wheelbase,2271 mm / 89.4 in
https://www.stuttcars.com/1979-joest-935j/,1,front track,1501 mm / 59.1 in
https://www.stuttcars.com/1979-joest-935j/,1,rear track,1557 mm / 61.3 in
https://www.stuttcars.com/1979-joest-935j/,1,length,4681 mm / 184.3 in
https://www.stuttcars.com/1979-joest-935j/,1,width,1971 mm / 77.6 in
https://www.stuttcars.com/1979-joest-935j/,1,transmission,4-Speed Manual
https://www.stuttcars.com/1979-joest-935j/,1,0 – 60 mph,~3.0 seconds
https://www.stuttcars.com/1979-joest-935j/,1,0 – 100 mph,~5.8 seconds
https://www.stuttcars.com/1982-gaaco-935l/,1,type,Racing Car
https://www.stuttcars.com/1982-gaaco-935l/,1,built at,Germany
https://www.stuttcars.com/1982-gaaco-935l/,1,body stylist,Gaaco
https://www.stuttcars.com/1982-gaaco-935l/,1,coachbuilder,Gaaco
https://www.stuttcars.com/1982-gaaco-935l/,1,production,1
https://www.stuttcars.com/1982-gaaco-935l/,1,engine,Type 930/80 Boxer-6
https://www.stuttcars.com/1982-gaaco-935l/,1,position,"Rear, Longitudinal"
https://www.stuttcars.com/1982-gaaco-935l/,1,aspiration,KKK Turbocharger
https://www.stuttcars.com/1982-gaaco-935l/,1,block material,Aluminum
https://www.stuttcars.com/1982-gaaco-935l/,1,valvetrain,"SOHC, 2 Valves perCyl"
https://www.stuttcars.com/1982-gaaco-935l/,1,fuel feed,Bosch Mechanical Fuel Injection
https://www.stuttcars.com/1982-gaaco-935l/,1,displacement,3163 cc / 193.02 in³
https://www.stuttcars.com/1982-gaaco-935l/,1,bore,95 mm / 3.7 in
https://www.stuttcars.com/1982-gaaco-935l/,1,stroke,74.4 mm / 2.9 in
https://www.stuttcars.com/1982-gaaco-935l/,1,compression,7.2:1
https://www.stuttcars.com/1982-gaaco-935l/,1,power,559.3 kw / 750 bhp
https://www.stuttcars.com/1982-gaaco-935l/,1,specific output,237.12 bhp per litre
https://www.stuttcars.com/1982-gaaco-935l/,1,bhp/weight,833.33 bhp per tonne
https://www.stuttcars.com/1982-gaaco-935l/,1,body / frame,Gaaco Bonded Aluminum Chassis
https://www.stuttcars.com/1982-gaaco-935l/,1,driven wheels,RWD
https://www.stuttcars.com/1982-gaaco-935l/,1,front brakes,Ventilated Discs w/4-Piston Calipers
https://www.stuttcars.com/1982-gaaco-935l/,1,rear brakes,Ventilated Discs w/4-Piston Calipers
https://www.stuttcars.com/1982-gaaco-935l/,1,front wheels,F 40.6 x 26.7 cm / 16 x 10.5 in
https://www.stuttcars.com/1982-gaaco-935l/,1,rear wheels,R 48.3 x 38.1 cm / 19 x 15 in
https://www.stuttcars.com/1982-gaaco-935l/,1,steering,Rack & Pinion
https://www.stuttcars.com/1982-gaaco-935l/,1,f suspension,"MacPherson Struts w/Bilstein Dampers, Adjustable Anti-Roll Bar"
https://www.stuttcars.com/1982-gaaco-935l/,1,r suspension,"Double Wishbones w/Bilstein Dampers, Adjustable Anti-Roll Bar"
https://www.stuttcars.com/1982-gaaco-935l/,1,curb weight,900 kg / 1985 lbs
https://www.stuttcars.com/1982-gaaco-935l/,1,weight distro,40 % / 60 %
https://www.stuttcars.com/1982-gaaco-935l/,1,wheelbase,2271 mm / 89.4 in
https://www.stuttcars.com/1982-gaaco-935l/,1,front track,1501 mm / 59.1 in
https://www.stuttcars.com/1982-gaaco-935l/,1,rear track,1557 mm / 61.3 in
https://www.stuttcars.com/1982-gaaco-935l/,1,length,4681 mm / 184.3 in
https://www.stuttcars.com/1982-gaaco-935l/,1,width,1971 mm / 77.6 in
https://www.stuttcars.com/1982-gaaco-935l/,1,transmission,4-Speed Manual
https://www.stuttcars.com/1982-gaaco-935l/,1,key drivers,"Jackie Ickx, Jochen Mass"
https://www.stuttcars.com/1981-kremer-k4/,1,type,Racing Car
https://www.stuttcars.com/1981-kremer-k4/,1,built at,"Cologne, Germany"
https://www.stuttcars.com/1981-kremer-k4/,1,engine,Type 930/80 Boxer-6
https://www.stuttcars.com/1981-kremer-k4/,1,position,"Rear, Longitudinal"
https://www.stuttcars.com/1981-kremer-k4/,1,aspiration,Twin KKK Turbochargers
https://www.stuttcars.com/1981-kremer-k4/,1,block material,Aluminum
https://www.stuttcars.com/1981-kremer-k4/,1,valvetrain,"SOHC, 2 Valves perCyl"
https://www.stuttcars.com/1981-kremer-k4/,1,fuel feed,Bosch-Kugelfisher Mechanical Fuel Injection
https://www.stuttcars.com/1981-kremer-k4/,1,displacement,2994 cc / 182.71 in³
https://www.stuttcars.com/1981-kremer-k4/,1,compression,7.2:1
https://www.stuttcars.com/1981-kremer-k4/,1,power,671.1 kw / 900 bhp @ 8000 rpm
https://www.stuttcars.com/1981-kremer-k4/,1,specific output,300.6 bhp per litre
https://www.stuttcars.com/1981-kremer-k4/,1,bhp/weight,878.05 bhp per tonne
https://www.stuttcars.com/1981-kremer-k4/,1,body / frame,Unitary Steel Monocoque w/Carbon-Kevlar Panels
https://www.stuttcars.com/1981-kremer-k4/,1,driven wheels,RWD
https://www.stuttcars.com/1981-kremer-k4/,1,front brakes,Ventilated Discs w/4-Piston Calipers
https://www.stuttcars.com/1981-kremer-k4/,1,rear brakes,Ventilated Discs w/4-Piston Calipers
https://www.stuttcars.com/1981-kremer-k4/,1,front wheels,F 40.6 x 26.7 cm / 16 x 10.5 in
https://www.stuttcars.com/1981-kremer-k4/,1,rear wheels,R 48.3 x 38.1 cm / 19 x 15 in
https://www.stuttcars.com/1981-kremer-k4/,1,steering,Rack & Pinion
https://www.stuttcars.com/1981-kremer-k4/,1,f suspension,"MacPherson Struts w/Bilstein Dampers, Anti-Roll Bar"
https://www.stuttcars.com/1981-kremer-k4/,1,r suspension,"Double Wishbones w/Bilstein Dampers, Anti-Roll Bar"
