year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
1984,5,BMW 635 CSi - BMW L6 3475 cc N/A,1,Class 7,Auto Budde,-,-,Axel Felder (D)/Franz-Josef Bröhling (D)/Peter Oberndorfer (D),NA,NA,NA,NA,NA,BMW,635 CSi,NA,NA,Result: winner - (133.263 kph) - margin: 2 lapsGrid:,winner - (133.263 kph) - margin: 2 lapsGrid:,finished,NA,NA,133.263 kph,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/635%20CSi.html,NA,NA
1984,13,BMW 528i - BMW L6 2799 cc N/A,2,Class 6,Auto Budde,-,-,Jochen Felder (D)/Peter Faubel (D)/Axel Felder (D),NA,NA,NA,NA,NA,BMW,528i,NA,NA,Result: 2nd (2 laps behind the winner)Grid:,2nd (2 laps behind the winner)Grid:,finished,NA,NA,2 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/528i.html,NA,NA
1984,32,Opel Manta GT/E - Opel L4 1979 cc N/A,3,Class 4,Mantzel Opel Tuning,Closed bodywork,Front-engined,Robert Walterscheid-Müller (D)/Jürgen Fritzsche (D)/Heinz-Otto Fritzsche (D),NA,NA,NA,NA,NA,Opel,Manta,GT/E,NA,Result: 3rd (4 laps behind the winner)Grid:,3rd (4 laps behind the winner)Grid:,finished,NA,NA,4 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Manta.html,https://www.racingsportscars.com/suffix/photo/Opel/Manta/GT__E.html,NA
1984,145,Ford Escort II RS 2000 - Ford L4 1993 cc N/A,4,Class 13,(D),Closed bodywork,Front-engined,Peter Feldin (D)/Andy Middendorf (D)/Erhard Hassel (D),NA,NA,NA,NA,NA,Ford,Escort,II RS 2000,NA,Result: 4th (5 laps behind the winner)Grid:,4th (5 laps behind the winner)Grid:,finished,NA,NA,5 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/II%20RS%202000.html,NA
1984,92,Audi quattro - Audi L5 2145 cc Turbo,5,Class 11,,-,-,Peter Seikel (D)/Hans-Joachim Nowak (D)/Lothar Schörg (A),NA,NA,NA,NA,NA,Audi,quattro,NA,NA,Result: 5th (6 laps behind the winner)Grid:,5th (6 laps behind the winner)Grid:,finished,NA,NA,6 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/quattro.html,NA,NA
1984,11,BMW 528i - BMW L6 2799 cc N/A,6,Class 6,Renngemeinschaft Bergisch-Gladbach e. V. im ADAC,-,-,Klaus Lindlar (D)/Werner Felder (D)/Norbert Philipps (D),NA,NA,NA,NA,NA,BMW,528i,NA,NA,Result: 6th (7 laps behind the winner)Grid:,6th (7 laps behind the winner)Grid:,finished,NA,NA,7 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/528i.html,NA,NA
1984,27,Opel Manta GT/E - Opel L4 1979 cc N/A,7,Class 4,Kissling Motorsport,Closed bodywork,Front-engined,Manfred Wollgarten (D)/Helmut Hennes (D)/Michael Prym (A),NA,NA,NA,NA,NA,Opel,Manta,GT/E,NA,Result: 7th (8 laps behind the winner)Grid:,7th (8 laps behind the winner)Grid:,finished,NA,NA,8 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Manta.html,https://www.racingsportscars.com/suffix/photo/Opel/Manta/GT__E.html,NA
1984,22,Alfa Romeo Alfetta GTV6 - Alfa Romeo V6 N/A,8,Class 5,,-,-,Günter Pollert (D)/Jürgen Zerha (D)/Werner Uetrecht (D),NA,NA,NA,NA,NA,Alfa Romeo,Alfetta GTV6,NA,NA,Result: 8th (9 laps behind the winner)Grid:,8th (9 laps behind the winner)Grid:,finished,NA,NA,9 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Alfa%20Romeo.html,https://www.racingsportscars.com/type/photo/Alfa%20Romeo/Alfetta%20GTV6.html,NA,NA
1984,48,VW Golf GTI - VW L4 1588 cc N/A,9,Class 3,MSC Wahlscheid e. V. im ADAC (D),Closed bodywork,Front-engined,Heinz Sprungmann/Gerhard Mennecken (D)/Dierk Meyer (D),NA,NA,NA,NA,NA,VW,Golf,GTI,NA,Result: 9th (11 laps behind the winner)Grid:,9th (11 laps behind the winner)Grid:,finished,NA,NA,11 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html,NA
1984,53,Toyota Corolla GT - Toyota L4 N/A,10,Class 3,East Belgian Racing Team,Closed bodywork,Front-engined,José Close (B)/André Hardy (B)/Emmanuel Remion (B),NA,NA,NA,NA,NA,Toyota,Corolla,GT,NA,Result: 10th (12 laps behind the winner)Grid:,10th (12 laps behind the winner)Grid:,finished,NA,NA,12 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/Corolla.html,https://www.racingsportscars.com/suffix/photo/Toyota/Corolla/GT.html,NA
