year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
2014,4,Audi R8 LMS ultra #AS42A0FGT314 0611 - Audi FSI V10/90° 4v DOHC 5205 cc N/A,1,SP9 GT3,Phoenix Racing,Closed bodywork,Mid-engined,Christopher Haase (D)/Chris Mamerow (D)/René Rast (D),NA,NA,NA,12/01/2018,Thomas Morper,Audi,R8 LMS,ultra,#AS42A0FGT314 0611,Result: winner - (167.435 kph) - margin: 2m59s737Grid:,winner - (167.435 kph) - margin: 2m59s737Grid:,finished,NA,NA,167.435 kph,NA,https://www.racingsportscars.com/tn/photo/2014/TN_Nurburgring-2014-06-22-004.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/R8%20LMS.html,https://www.racingsportscars.com/suffix/photo/Audi/R8%20LMS/ultra.html,https://www.racingsportscars.com/chassis/photo/AS42A0FGT314%200611.html
2014,1,Mercedes-Benz SLS AMG GT3 - Mercedes-Benz M159 V8/90° 4v DOHC 6208 cc N/A,2,SP9 GT3,Black Falcon Team,Closed bodywork,Front-engined,Jeroen Bleekemolen (NL)/Andreas Simonsen (S)/Christian Menzel (D)/Lance Arnold (D),NA,NA,NA,12/01/2018,Thomas Morper,Mercedes-Benz,SLS AMG,GT3,NA,Result: 2nd (2m59s737 behind the winner)Grid:,2nd (2m59s737 behind the winner)Grid:,finished,NA,NA,2m59s737 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2014/TN_Nurburgring-2014-06-22-001.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Mercedes-Benz.html,https://www.racingsportscars.com/type/photo/Mercedes-Benz/SLS%20AMG.html,https://www.racingsportscars.com/suffix/photo/Mercedes-Benz/SLS%20AMG/GT3.html,NA
2014,22,Mercedes-Benz SLS AMG GT3 - Mercedes-Benz M159 V8/90° 4v DOHC 6208 cc N/A,3,SP9 GT3,Rowe Racing (D),Closed bodywork,Front-engined,Michael Zehe (D)/Christian Hohenadel (D)/Maro Engel (D)/Nico Bastian (D),NA,NA,NA,12/01/2018,Thomas Morper,Mercedes-Benz,SLS AMG,GT3,NA,Result: 3rd (2 laps behind the winner)Grid:,3rd (2 laps behind the winner)Grid:,finished,NA,NA,2 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2014/TN_Nurburgring-2014-06-22-022.jpg,https://www.racingsportscars.com/photo/2014/Nurburgring-2014-06-22-022.jpg,https://www.racingsportscars.com/make/photo/Mercedes-Benz.html,https://www.racingsportscars.com/type/photo/Mercedes-Benz/SLS%20AMG.html,https://www.racingsportscars.com/suffix/photo/Mercedes-Benz/SLS%20AMG/GT3.html,NA
2014,44,Porsche 997 GT3 R - Porsche F6 4v DOHC 3996 cc N/A,4,SP9 GT3,Falken Motorsports,Closed bodywork,Rear-engined,Wolf Henzler (D)/Peter Dumbreck (GB)/Martin Ragginger (A)/Alexandre Imperatori (CH),NA,NA,NA,12/01/2018,Thomas Morper,Porsche,997 GT3 R,NA,NA,Result: 4th (2 laps behind the winner)Grid:,4th (2 laps behind the winner)Grid:,finished,NA,NA,2 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2014/TN_Nurburgring-2014-06-22-044.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/997%20GT3%20R.html,NA,NA
2014,7,Aston Martin V12 Vantage GT3 #006 - Aston Martin AM11/Prodrive V12/60° 4v DOHC 5935 cc N/A,5,SP9 GT3,Aston Martin Racing,Closed bodywork,Front-engined,/Darren Turner (GB)/Stefan Mücke (D)/Pedro Lamy (P),NA,NA,NA,12/01/2018,Thomas Morper,Aston Martin,V12 Vantage,GT3,#006,Result: 5th (2 laps behind the winner)Grid:,5th (2 laps behind the winner)Grid:,finished,NA,NA,2 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2014/TN_Nurburgring-2014-06-22-00007.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Aston%20Martin.html,https://www.racingsportscars.com/type/photo/Aston%20Martin/V12%20Vantage.html,https://www.racingsportscars.com/suffix/photo/Aston%20Martin/V12%20Vantage/GT3.html,https://www.racingsportscars.com/chassis/photo/AMRVANTAGEGT3-006.html
2014,20,BMW Z4 E89 GT3 - BMW P65 V8/90° 4v DOHC 4361 cc N/A,6,SP9 GT3,BMW Sports Trophy Team Schubert,Closed bodywork,Front-engined,/Claudia Hürtgen (D)/Dominik Baumann (A)/Jens Klingmann (D)/Martin Tomczyk (D),NA,NA,NA,12/01/2018,Thomas Morper,BMW,Z4,E89 GT3,NA,Result: 6th (2 laps behind the winner)Grid:,6th (2 laps behind the winner)Grid:,finished,NA,NA,2 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2014/TN_Nurburgring-2014-06-22-020.jpg,https://www.racingsportscars.com/photo/2014/Nurburgring-2014-06-22-020.jpg,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/Z4.html,https://www.racingsportscars.com/suffix/photo/BMW/Z4/E89%20GT3.html,NA
2014,15,Mercedes-Benz SLS AMG GT3 - Mercedes-Benz M159 V8/90° 4v DOHC 6208 cc N/A,7,SP9 GT3,HTP Motorsport GmbH,Closed bodywork,Front-engined,Harold Primat (CH)/Kenneth Heyer (D)/Maximilian Götz (D)/Roland Rehfeld (D),NA,NA,NA,12/01/2018,Thomas Morper,Mercedes-Benz,SLS AMG,GT3,NA,Result: 7th (3 laps behind the winner)Grid:,7th (3 laps behind the winner)Grid:,finished,NA,NA,3 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2014/TN_Nurburgring-2014-06-22-015.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Mercedes-Benz.html,https://www.racingsportscars.com/type/photo/Mercedes-Benz/SLS%20AMG.html,https://www.racingsportscars.com/suffix/photo/Mercedes-Benz/SLS%20AMG/GT3.html,NA
2014,28,BMW Z4 E89 GT3 - BMW P65 V8/90° 4v DOHC 4361 cc N/A,8,SP9 GT3,Walkenhorst Motorsport,Closed bodywork,Front-engined,Ferdinand Stuck (A)/Max Sandritter (D)/Christopher Brück (D)/Dennis Rostek (D),NA,NA,NA,12/01/2018,Thomas Morper,BMW,Z4,E89 GT3,NA,Result: 8th (5 laps behind the winner)Grid:,8th (5 laps behind the winner)Grid:,finished,NA,NA,5 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2014/TN_Nurburgring-2014-06-22-028.jpg,https://www.racingsportscars.com/photo/2014/Nurburgring-2014-06-22-028.jpg,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/Z4.html,https://www.racingsportscars.com/suffix/photo/BMW/Z4/E89%20GT3.html,NA
2014,502,Audi R8 LMS ultra - Audi FSI V10/90° 4v DOHC 5205 cc N/A,9,SP9 GT3,Audi race experience,Closed bodywork,Mid-engined,Felix Baumgartner (A)Pierre Kaffer (D)/Marco Werner (D)/Frank Biela (D),NA,NA,NA,12/01/2018,Thomas Morper,Audi,R8 LMS,ultra,NA,Result: 9th (6 laps behind the winner)Grid:,9th (6 laps behind the winner)Grid:,finished,NA,NA,6 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2014/TN_Nurburgring-2014-06-22-502.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/R8%20LMS.html,https://www.racingsportscars.com/suffix/photo/Audi/R8%20LMS/ultra.html,NA
2014,16,Audi R8 LMS ultra - Audi FSI V10/90° 4v DOHC 5205 cc N/A,10,SP9 GT3,,Closed bodywork,Mid-engined,Dennis Busch (D)/Marc Busch (D)/Manuel Lauck (D)/Stefan Landmann (A),NA,NA,NA,12/01/2018,Thomas Morper,Audi,R8 LMS,ultra,NA,Result: 10th (7 laps behind the winner)Grid:,10th (7 laps behind the winner)Grid:,finished,NA,NA,7 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2014/TN_Nurburgring-2014-06-22-016.jpg,https://www.racingsportscars.com/photo/2014/Nurburgring-2014-06-22-016.jpg,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/R8%20LMS.html,https://www.racingsportscars.com/suffix/photo/Audi/R8%20LMS/ultra.html,NA
2014,53,Lexus LF A Code X - Lexus,11,SP-Pro,Gazoo Racing,-,-,Akira Iida (J)/Juichi Wakisaka (J)/Takuto Iguchi (J),NA,NA,NA,12/01/2018,Thomas Morper,Lexus,LF,A Code X,NA,Result: 11th 1st in SP-Pro (8 laps behind the winner)Grid:,11th 1st in SP-Pro (8 laps behind the winner)Grid:,finished,NA,NA,8 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2014/TN_Nurburgring-2014-06-22-053.jpg,https://www.racingsportscars.com/photo/2014/Nurburgring-2014-06-22-053.jpg,https://www.racingsportscars.com/make/photo/Lexus.html,https://www.racingsportscars.com/type/photo/Lexus/LF.html,https://www.racingsportscars.com/suffix/photo/Lexus/LF/A%20Code%20X.html,NA
2014,56,Porsche 997 GT3 Cup - Porsche F6 4v DOHC N/A,12,SP7,Black Falcon Team,Closed bodywork,Rear-engined,Andreas Weishaupt (D)/Maik Rosenberg (D)/Hannes Plesse (D)/David Jahn (D),NA,NA,NA,12/01/2018,Thomas Morper,Porsche,997 GT3 Cup,NA,NA,Result: 12th 1st in SP7 (9 laps behind the winner)Grid:,12th 1st in SP7 (9 laps behind the winner)Grid:,finished,NA,NA,9 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2014/TN_Nurburgring-2014-06-22-056.jpg,https://www.racingsportscars.com/photo/2014/Nurburgring-2014-06-22-056.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/997%20GT3%20Cup.html,NA,NA
