year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,chassis,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,chassis_url,suffix_url
2009,1,Porsche 997 GT3 RSR #WP0ZZZ99Z8S799920 - Porsche F6 4v DOHC N/A,1,SP7,Manthey Racing,Closed bodywork,Rear-engined,Timo Bernhard (D)/Marc Lieb (D)/Romain Dumas (F)/Marcel Tiemann (D),NA,NA,NA,23/02/2018,Fabrice Bergenhuizen,Porsche,997 GT3 RSR,#WP0ZZZ99Z8S799920,NA,Result: winner - (163.330 kph) - margin: 1 lapGrid: 2nd (8:36.7270),winner - (163.330 kph) - margin: 1 lapGrid: 2nd (8:36.7270),finished,2,8:36.7270,163.330 kph,NA,https://www.racingsportscars.com/tn/photo/2009/TN_Nurburgring-2009-05-24-001.jpg,https://www.racingsportscars.com/photo/2009/Nurburgring-2009-05-24-001.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/997%20GT3%20RSR.html,https://www.racingsportscars.com/chassis/photo/WP0ZZZ99Z8S799920.html,NA
2009,97,Audi R8 LMS - Audi FSI V10/90° 4v DOHC 5205 cc N/A,2,SP9 GT3,Team Abt Sportsline,Closed bodywork,Mid-engined,Pierre Kaffer (D)Christian Abt (D)/Jean-François Hemroulle (B)/Lucas Luhr (D),NA,NA,NA,23/02/2018,Fabrice Bergenhuizen,Audi,R8 LMS,NA,NA,Result: 2nd 1st in SP9 GT3 (1 lap behind the winner)Grid: 4th (8:38.1810),2nd 1st in SP9 GT3 (1 lap behind the winner)Grid: 4th (8:38.1810),finished,4,8:38.1810,1 lap behind the winner,NA,https://www.racingsportscars.com/tn/photo/2009/TN_Nurburgring-2009-05-24-097.jpg,https://www.racingsportscars.com/photo/2009/Nurburgring-2009-05-24-097.jpg,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/R8%20LMS.html,NA,NA
2009,2,Porsche 997 GT3 Cup S #WP0ZZZ99Z7S798006 - Porsche F6 4v DOHC N/A,3,SP9 GT3,Manthey Racing GmbH,Closed bodywork,Rear-engined,Emmanuel Collard (F)/Wolf Henzler (D)/Richard Lietz (A)/Dirk Werner (D),NA,NA,NA,23/02/2018,Fabrice Bergenhuizen,Porsche,997 GT3 Cup,#WP0ZZZ99Z7S798006,S,Result: 3rd (3 laps behind the winner)Grid: 7th (8:41.2410),3rd (3 laps behind the winner)Grid: 7th (8:41.2410),finished,7,8:41.2410,3 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2009/TN_Nurburgring-2009-05-24-002.jpg,https://www.racingsportscars.com/photo/2009/Nurburgring-2009-05-24-002.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/997%20GT3%20Cup.html,https://www.racingsportscars.com/chassis/photo/WP0ZZZ99Z7S798006.html,https://www.racingsportscars.com/suffix/photo/Porsche/997%20GT3%20Cup/S.html
2009,18,Porsche 997 GT3 Cup - Porsche F6 4v DOHC N/A,4,SP9 GT3,Uwe Alzen Automotive,Closed bodywork,Rear-engined,Uwe Alzen (D)/Sascha Bert (D)/Lance Arnold (D)/Christopher Mies (D),NA,NA,NA,23/02/2018,Fabrice Bergenhuizen,Porsche,997 GT3 Cup,NA,NA,Result: 4th (5 laps behind the winner)Grid: 14th (8:49.4390),4th (5 laps behind the winner)Grid: 14th (8:49.4390),finished,14,8:49.4390,5 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2009/TN_Nurburgring-2009-05-24-018.jpg,https://www.racingsportscars.com/photo/2009/Nurburgring-2009-05-24-018.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/997%20GT3%20Cup.html,NA,NA
2009,99,Audi R8 LMS - Audi FSI V10/90° 4v DOHC 5205 cc N/A,5,SP9 GT3,Phoenix Racing,Closed bodywork,Mid-engined,Frank Stippler (D)Marc Basseng (D)/Marcel Fässler (CH)/Mike Rockenfeller (D),NA,NA,NA,23/02/2018,Fabrice Bergenhuizen,Audi,R8 LMS,NA,NA,Result: 5th (6 laps behind the winner)Grid: 3rd (8:37.5530),5th (6 laps behind the winner)Grid: 3rd (8:37.5530),finished,3,8:37.5530,6 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2009/TN_Nurburgring-2009-05-24-099.jpg,https://www.racingsportscars.com/photo/2009/Nurburgring-2009-05-24-099.jpg,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/R8%20LMS.html,NA,NA
2009,3,Porsche 997 GT3 RSR - Porsche F6 4v DOHC N/A,6,SP7,,Closed bodywork,Rear-engined,Sabine Schmitz (D)/Klaus Abbelen (D)/Edgar Althoff (D)/Kenneth Heyer (D),NA,NA,NA,23/02/2018,Fabrice Bergenhuizen,Porsche,997 GT3 RSR,NA,NA,Result: 6th (6 laps behind the winner)Grid: 16th (8:53.6500),6th (6 laps behind the winner)Grid: 16th (8:53.6500),finished,16,8:53.6500,6 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2009/TN_Nurburgring-2009-05-24-003.jpg,https://www.racingsportscars.com/photo/2009/Nurburgring-2009-05-24-003.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/997%20GT3%20RSR.html,NA,NA
2009,4,Porsche 997 GT3 #WP0ZZZ99Z5S798005 - Porsche F6 4v DOHC N/A,7,SP9 GT3,Manthey Racing GmbH,Closed bodywork,Rear-engined,Frank Kräling (D)/Marc Gindorf (D)/Peter Scharmach (D)/Marco Holzer (D),NA,NA,NA,23/02/2018,Fabrice Bergenhuizen,Porsche,997 GT3,#WP0ZZZ99Z5S798005,NA,Result: 7th (6 laps behind the winner)Grid: 18th (8:53.8610),7th (6 laps behind the winner)Grid: 18th (8:53.8610),finished,18,8:53.8610,6 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2009/TN_Nurburgring-2009-05-24-004.jpg,https://www.racingsportscars.com/photo/2009/Nurburgring-2009-05-24-004.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/997%20GT3.html,https://www.racingsportscars.com/chassis/photo/WP0ZZZ99Z5S798005.html,NA
2009,123,Porsche 997 GT3 Cup S - Porsche F6 4v DOHC N/A,8,SP9 GT3,Mühlner Motorsport SPRL,Closed bodywork,Rear-engined,Heinz-Josef Bermes (D)/Frank Schmickler (A)/Oliver Kainz (D)/Tim Bergmeister (D),NA,NA,NA,23/02/2018,Fabrice Bergenhuizen,Porsche,997 GT3 Cup,NA,S,Result: 8th (7 laps behind the winner)Grid: 12th (8:49.2030),8th (7 laps behind the winner)Grid: 12th (8:49.2030),finished,12,8:49.2030,7 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2009/TN_Nurburgring-2009-05-24-123.jpg,https://www.racingsportscars.com/photo/2009/Nurburgring-2009-05-24-123.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/997%20GT3%20Cup.html,NA,https://www.racingsportscars.com/suffix/photo/Porsche/997%20GT3%20Cup/S.html
2009,29,Porsche 997 GT3 RSR - Porsche F6 4v DOHC N/A,9,SP7,VIP Petfoods Australia,Closed bodywork,Rear-engined,Tony Quinn (GB)/Klark Quinn (AUS)/Craig Baird (NZ)/Grant Denyer (AUS),NA,NA,NA,23/02/2018,Fabrice Bergenhuizen,Porsche,997 GT3 RSR,NA,NA,Result: 9th (9 laps behind the winner)Grid: 29th (9:09.5310),9th (9 laps behind the winner)Grid: 29th (9:09.5310),finished,29,9:09.5310,9 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2009/TN_Nurburgring-2009-05-24-029.jpg,https://www.racingsportscars.com/photo/2009/Nurburgring-2009-05-24-029.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/997%20GT3%20RSR.html,NA,NA
2009,69,BMW Z4 M Coupe - BMW,10,SP6,,-,-,Rudi Adams (D)/Luca Ludwig (D)/Arnd Meier (D)/Markus Großmann (D),NA,NA,NA,23/02/2018,Fabrice Bergenhuizen,BMW,Z4,NA,M Coupe,Result: 10th 1st in SP6 (10 laps behind the winner)Grid: 20th (8:55.0880),10th 1st in SP6 (10 laps behind the winner)Grid: 20th (8:55.0880),finished,20,8:55.0880,10 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2009/TN_Nurburgring-2009-05-24-069.jpg,https://www.racingsportscars.com/photo/2009/Nurburgring-2009-05-24-069.jpg,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/Z4.html,NA,https://www.racingsportscars.com/suffix/photo/BMW/Z4/M%20Coupe.html
