year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url
1991,184,Honda Civic - Honda,48,Class 9,,-,-,Thor-Christian Ebbesvik (N)/Erik Fische/Lars Sundling,NA,NA,NA,NA,NA,Honda,Civic,NA,Result: 48th (23 laps behind the winner)Grid:,48th (23 laps behind the winner)Grid:,finished,NA,NA,23 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
1991,51,Opel Kadett GSi - Opel,49,Class 3,,Closed bodywork,Front-engined,Andreas Praschma/Jürgen Ilgner (D)/Wolfgang Bartlick (D)/Horst Rotter,NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: 49th (23 laps behind the winner)Grid:,49th (23 laps behind the winner)Grid:,finished,NA,NA,23 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
1991,87,Peugeot 205 GTi - Peugeot,50,Class 4,AC Rübenach,-,-,Franz Hasenstab/Jonny Pawasarat/Jürgen Endres,NA,NA,NA,NA,NA,Peugeot,205,GTi,Result: 50th (23 laps behind the winner)Grid:,50th (23 laps behind the winner)Grid:,finished,NA,NA,23 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/GTi.html
1991,172,Honda Civic - Honda,51,Class 9,MSC Ruhr Blitz Bochum,-,-,Dino Drössiger (D)/Heinz-Josef Bermes (D)/Gerd Holtkamp (D),NA,NA,NA,NA,NA,Honda,Civic,NA,Result: 51st (23 laps behind the winner)Grid:,51st (23 laps behind the winner)Grid:,finished,NA,NA,23 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
1991,72,Ford Fiesta XR2i - Ford,52,Class 4,S&P Scharpmann Ford Kuhn,-,-,Michael Funke (D)/Claudia Hürtgen (D)/Thomas Wirtz/Jenny van Hilten (L),NA,NA,NA,NA,NA,Ford,Fiesta,XR2i,Result: 52nd (23 laps behind the winner)Grid:,52nd (23 laps behind the winner)Grid:,finished,NA,NA,23 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Fiesta.html,https://www.racingsportscars.com/suffix/photo/Ford/Fiesta/XR2i.html
1991,49,VW Golf GTI - VW,53,Class 3,,-,-,Klaus Gödderz (D)/Jürgen Siebel (D)/Rudolf Feder,NA,NA,NA,NA,NA,VW,Golf,GTI,Result: 53rd (23 laps behind the winner)Grid:,53rd (23 laps behind the winner)Grid:,finished,NA,NA,23 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
1991,85,Ford Fiesta XR2i - Ford,54,Class 4,,-,-,"Jens Scheefeldt/Achim Stegmüller/Franz-Josef Bröhling, Jr. (D)/Claudia Hürtgen (D)",NA,NA,NA,NA,NA,Ford,Fiesta,XR2i,Result: 54th (24 laps behind the winner)Grid:,54th (24 laps behind the winner)Grid:,finished,NA,NA,24 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Fiesta.html,https://www.racingsportscars.com/suffix/photo/Ford/Fiesta/XR2i.html
1991,92,Škoda Favorit 135 L - Škoda N/A,55,Class 5,,-,-,Dirk Obermann (D)/Dieter Jakob/Willi Obermann (D),NA,NA,NA,NA,NA,Škoda,Favorit,135 L,Result: 55th (24 laps behind the winner)Grid:,55th (24 laps behind the winner)Grid:,finished,NA,NA,24 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/%c5%a0koda.html,https://www.racingsportscars.com/type/photo/%c5%a0koda/Favorit.html,https://www.racingsportscars.com/suffix/photo/%c5%a0koda/Favorit/135%20L.html
1991,199,Suzuki Swift GTi - Suzuki,56,Class 10,,-,-,Rüdiger Ott/Erwin Kalb/Fritz Haslbeck,NA,NA,NA,NA,NA,Suzuki,Swift,GTi,Result: 56th 1st in Class 10 (24 laps behind the winner)Grid:,56th 1st in Class 10 (24 laps behind the winner)Grid:,finished,NA,NA,24 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,https://www.racingsportscars.com/suffix/photo/Suzuki/Swift/GTi.html
1991,162,Opel Kadett GSi - Opel,57,Class 8,PSV Linz Motorsport,Closed bodywork,Front-engined,Peter Nemecek/Walter Perfler/Johann Pondorfer/Günter Muskovits,NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: 57th (24 laps behind the winner)Grid:,57th (24 laps behind the winner)Grid:,finished,NA,NA,24 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
1991,34,BMW M3 - BMW,58,Class 2,Stephan Erben Leasing,Closed bodywork,Front-engined,Hans-Günter Stoffel (D)/Reinhard Sesterheim/Hermann Caspers,NA,NA,NA,NA,NA,BMW,M3,NA,Result: 58th (24 laps behind the winner)Grid:,58th (24 laps behind the winner)Grid:,finished,NA,NA,24 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1991,100,Citroën AX Sport - Citroën,59,Class 5,,-,-,Ulrich-Walter Grafe/Bernhard Müller (D)/Michael Tanzberger/Wolfgang Drabiniok (D),NA,NA,NA,NA,NA,Citroën,AX,Sport,Result: 59th (25 laps behind the winner)Grid:,59th (25 laps behind the winner)Grid:,finished,NA,NA,25 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Citro%c3%abn.html,https://www.racingsportscars.com/type/photo/Citro%c3%abn/AX.html,https://www.racingsportscars.com/suffix/photo/Citro%c3%abn/AX/Sport.html
1991,64,Ford Fiesta XR2i - Ford,60,Class 4,,-,-,Oliver Eifert/Michael Schmölders/Knut Kreissl/Lothar Lenz,NA,NA,NA,NA,NA,Ford,Fiesta,XR2i,Result: 60th (25 laps behind the winner)Grid:,60th (25 laps behind the winner)Grid:,finished,NA,NA,25 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Fiesta.html,https://www.racingsportscars.com/suffix/photo/Ford/Fiesta/XR2i.html
1991,82,Ford Fiesta XR2i - Ford,61,Class 4,Ford Werke AG,-,-,Brigitte Briel/Anne Pauwels/Jürgen Zerha (D)/Tony Dron (GB),NA,NA,NA,NA,NA,Ford,Fiesta,XR2i,Result: 61st (25 laps behind the winner)Grid:,61st (25 laps behind the winner)Grid:,finished,NA,NA,25 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Fiesta.html,https://www.racingsportscars.com/suffix/photo/Ford/Fiesta/XR2i.html
1991,118,Ford Sierra Cosworth - Ford,62,Class 6,(D),-,-,Helmut Fortkort/Jürgen Stöcklein/Harald Böttner,NA,NA,NA,NA,NA,Ford,Sierra,Cosworth,Result: 62nd (25 laps behind the winner)Grid:,62nd (25 laps behind the winner)Grid:,finished,NA,NA,25 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/Cosworth.html
1991,109,Ford Sierra Cosworth - Ford,63,Class 6,,-,-,Hans-Georg Ströter (D)/Hans-Reiner Berg/Wolfgang Loosen/Alfred Vahsen (D),NA,NA,NA,NA,NA,Ford,Sierra,Cosworth,Result: 63rd (25 laps behind the winner)Grid:,63rd (25 laps behind the winner)Grid:,finished,NA,NA,25 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/Cosworth.html
1991,185,Honda Civic - Honda,64,Class 9,Fred Drössler,-,-,Fred Drössler/Karina Mundt/Michael Neumann (D)/Jochen Rönforth,NA,NA,NA,NA,NA,Honda,Civic,NA,Result: 64th (26 laps behind the winner)Grid:,64th (26 laps behind the winner)Grid:,finished,NA,NA,26 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
1991,66,Opel Corsa GSi - Opel,65,Class 4,,-,-,Lucien Franck/Robert Benoy (L)/Nico Demuth (L)/Bram van Hilten (L),NA,NA,NA,NA,NA,Opel,Corsa,GSi,Result: 65th (26 laps behind the winner)Grid:,65th (26 laps behind the winner)Grid:,finished,NA,NA,26 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Corsa.html,https://www.racingsportscars.com/suffix/photo/Opel/Corsa/GSi.html
1991,80,Ford Fiesta XR2i - Ford,66,Class 4,S&P Scharpmann Ford Kuhn,-,-,Josef Venc (CZ)/Delia Stegemann/Markus Gedlich (D)/Andrea Hild,NA,NA,NA,NA,NA,Ford,Fiesta,XR2i,Result: 66th (26 laps behind the winner)Grid:,66th (26 laps behind the winner)Grid:,finished,NA,NA,26 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Fiesta.html,https://www.racingsportscars.com/suffix/photo/Ford/Fiesta/XR2i.html
1991,156,Opel Kadett GSi - Opel,67,Class 8,,Closed bodywork,Front-engined,André Kleinschmidt/Helmut Abels/Stefan Kasterka,NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: 67th (26 laps behind the winner)Grid:,67th (26 laps behind the winner)Grid:,finished,NA,NA,26 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
1991,187,Honda Civic - Honda,68,Class 9,,-,-,"Karsten Molitor (D)/Carsten Veit/""Schmidt""",NA,NA,NA,NA,NA,Honda,Civic,NA,Result: 68th (26 laps behind the winner)Grid:,68th (26 laps behind the winner)Grid:,finished,NA,NA,26 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,NA
1991,144,Opel Kadett GSi - Opel,69,Class 8,Kreis Opel Sport,Closed bodywork,Front-engined,Frank Klaas/Hermann Lamberty/Gerhard Freudenberg,NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: 69th (26 laps behind the winner)Grid:,69th (26 laps behind the winner)Grid:,finished,NA,NA,26 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
1991,57,Opel Kadett GSi - Opel,70,Class 3,Mühlner Motorsport GmbH,Closed bodywork,Front-engined,Markus Boden/Gustav Epple/Stefan Legat/Andreas Frey,NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: 70th (26 laps behind the winner)Grid:,70th (26 laps behind the winner)Grid:,finished,NA,NA,26 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
1991,190,Peugeot 205 GTi - Peugeot,71,Class 10,Rheydter Club für Motorsport,-,-,Dagmar Verhoeven/Peter Schöller (A)/Norbert Mundorf,NA,NA,NA,NA,NA,Peugeot,205,GTi,Result: 71st (26 laps behind the winner)Grid:,71st (26 laps behind the winner)Grid:,finished,NA,NA,26 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/GTi.html
1991,110,Ford Sierra Cosworth - Ford,72,Class 6,,-,-,Maurizio Lusuardi (I)/Giovanni Bottazzi/Giandomenico Gherardi/Massimo Piacentini (I),NA,NA,NA,NA,NA,Ford,Sierra,Cosworth,Result: 72nd (26 laps behind the winner)Grid:,72nd (26 laps behind the winner)Grid:,finished,NA,NA,26 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/Cosworth.html
1991,55,VW Golf GTI - VW,73,Class 3,Scuderia Colonia,-,-,Andreas Jänichen/Gerhard Raab/Peter Lüllau,NA,NA,NA,NA,NA,VW,Golf,GTI,Result: 73rd (26 laps behind the winner)Grid:,73rd (26 laps behind the winner)Grid:,finished,NA,NA,26 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html
1991,193,Suzuki Swift GTi - Suzuki,74,Class 10,MSC Walldürn,-,-,Rudolf Brandl (D)/Horst Walter/Wolf-Dieter Ihle/Peter Kreuer,NA,NA,NA,NA,NA,Suzuki,Swift,GTi,Result: 74th (27 laps behind the winner)Grid:,74th (27 laps behind the winner)Grid:,finished,NA,NA,27 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,https://www.racingsportscars.com/suffix/photo/Suzuki/Swift/GTi.html
1991,181,Peugeot 205 GTi - Peugeot,75,Class 9,MSC Adenau,-,-,Dieter Grunenberg/Franz Deutz/Thomas Krüger (D)/Wolfgang Savelsbergh (D),NA,NA,NA,NA,NA,Peugeot,205,GTi,Result: 75th (27 laps behind the winner)Grid:,75th (27 laps behind the winner)Grid:,finished,NA,NA,27 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/GTi.html
1991,178,Peugeot 205 GTi - Peugeot,77,Class 9,Renngemeinschaft Sieglar,-,-,Andreas Schulte/Dirk Engels/Jochen Schramm (D),NA,NA,NA,NA,NA,Peugeot,205,GTi,Result: 77th (27 laps behind the winner)Grid:,77th (27 laps behind the winner)Grid:,finished,NA,NA,27 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/GTi.html
1991,76,Ford Fiesta XR2i - Ford,78,Class 4,EMSC Bitburg,-,-,Hilde Henry/Jörg Thull/Gerwin Scholz/Oliver Schielein,NA,NA,NA,NA,NA,Ford,Fiesta,XR2i,Result: 78th (27 laps behind the winner)Grid:,78th (27 laps behind the winner)Grid:,finished,NA,NA,27 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Fiesta.html,https://www.racingsportscars.com/suffix/photo/Ford/Fiesta/XR2i.html
1991,94,Škoda Favorit 135 L - Škoda N/A,79,Class 5,,-,-,Willi Obermann (D)/Svatopluk Kvaizar (CS)/Pavel Sibera,NA,NA,NA,NA,NA,Škoda,Favorit,135 L,Result: 79th (28 laps behind the winner)Grid:,79th (28 laps behind the winner)Grid:,finished,NA,NA,28 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/%c5%a0koda.html,https://www.racingsportscars.com/type/photo/%c5%a0koda/Favorit.html,https://www.racingsportscars.com/suffix/photo/%c5%a0koda/Favorit/135%20L.html
1991,141,Opel Kadett GSi - Opel,80,Class 8,,Closed bodywork,Front-engined,Rainer Stark/Thomas Frenzel/Ralf Holzmann,NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: 80th (28 laps behind the winner)Grid:,80th (28 laps behind the winner)Grid:,finished,NA,NA,28 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
1991,186,Peugeot 205 GTi - Peugeot,81,Class 9,,-,-,Gerd Hakenesch/Udo Kruse/Kurt Schwarzin (D),NA,NA,NA,NA,NA,Peugeot,205,GTi,Result: 81st (28 laps behind the winner)Grid:,81st (28 laps behind the winner)Grid:,finished,NA,NA,28 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/GTi.html
1991,182,Toyota Corolla (AE86) - Toyota N/A,82,Class 9,Scuderia Augustusburg Brühl,Closed bodywork,Front-engined,Franz Mönch/Uwe Mockenhaupt/Christian Wolter,NA,NA,NA,NA,NA,Toyota,Corolla,(AE86),Result: 82nd (29 laps behind the winner)Grid:,82nd (29 laps behind the winner)Grid:,finished,NA,NA,29 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/Corolla.html,https://www.racingsportscars.com/suffix/photo/Toyota/Corolla/(AE86).html
1991,69,Ford Fiesta XR2i - Ford,83,Class 4,,-,-,Detlev Klink/Dieter Fink/Georg Memminger (D)/F. Niemann,NA,NA,NA,NA,NA,Ford,Fiesta,XR2i,Result: 83rd (29 laps behind the winner)Grid:,83rd (29 laps behind the winner)Grid:,finished,NA,NA,29 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Fiesta.html,https://www.racingsportscars.com/suffix/photo/Ford/Fiesta/XR2i.html
1991,180,Peugeot 205 GTi - Peugeot,84,Class 9,,-,-,Uwe Schulz/Andreas Gücker/Eberhard Frech,NA,NA,NA,NA,NA,Peugeot,205,GTi,Result: 84th (29 laps behind the winner)Grid:,84th (29 laps behind the winner)Grid:,finished,NA,NA,29 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/GTi.html
1991,97,Suzuki Swift GTi - Suzuki,85,Class 5,,-,-,"Dieter Josting/Thomas Kuschnitzki/Alfred H. Susan, Jr.",NA,NA,NA,NA,NA,Suzuki,Swift,GTi,Result: 85th (29 laps behind the winner)Grid:,85th (29 laps behind the winner)Grid:,finished,NA,NA,29 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,https://www.racingsportscars.com/suffix/photo/Suzuki/Swift/GTi.html
1991,75,Ford Fiesta XR2i - Ford,86,Class 4,Ford Gerstmann Racing Team,-,-,"Thomas Marschall/Franz-Josef Bröhling, Jr. (D)/Sabine Schmitz (D)/Astrid Hild",NA,NA,NA,NA,NA,Ford,Fiesta,XR2i,Result: 86th (29 laps behind the winner)Grid:,86th (29 laps behind the winner)Grid:,finished,NA,NA,29 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Fiesta.html,https://www.racingsportscars.com/suffix/photo/Ford/Fiesta/XR2i.html
1991,148,Opel Kadett GSi - Opel,87,Class 8,,Closed bodywork,Front-engined,Pierluigi Grassetto (I)/Alessandro Berti (I)/Ugo Rettore,NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: 87th (29 laps behind the winner)Grid:,87th (29 laps behind the winner)Grid:,finished,NA,NA,29 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
1991,52,Opel Calibra GSi - Opel,88,Class 3,Kissling Motorsport,Closed bodywork,Front-engined,Siegfired Brielmann/Herbert Göpfert (D)/Paul Hulverscheid (D),NA,NA,NA,NA,NA,Opel,Calibra,GSi,Result: 88th (29 laps behind the winner)Grid:,88th (29 laps behind the winner)Grid:,finished,NA,NA,29 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Calibra.html,https://www.racingsportscars.com/suffix/photo/Opel/Calibra/GSi.html
1991,78,Ford Fiesta XR2i - Ford,89,Class 4,Ford Autohaus Roland Asch,-,-,Rudolf Vizethum/Jaqueline Groher/Thorsten Martick/Ingrid Steger,NA,NA,NA,NA,NA,Ford,Fiesta,XR2i,Result: 89th (30 laps behind the winner)Grid:,89th (30 laps behind the winner)Grid:,finished,NA,NA,30 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Fiesta.html,https://www.racingsportscars.com/suffix/photo/Ford/Fiesta/XR2i.html
1991,102,Suzuki Swift GTi - Suzuki,90,Class 5,,-,-,"""Schleicher""/Friedrich Leinemann (D)/Leinemann/Rosendahl",NA,NA,NA,NA,NA,Suzuki,Swift,GTi,Result: 90th (30 laps behind the winner)Grid:,90th (30 laps behind the winner)Grid:,finished,NA,NA,30 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,https://www.racingsportscars.com/suffix/photo/Suzuki/Swift/GTi.html
1991,74,Ford Fiesta XR2i - Ford,91,Class 4,,-,-,Michael Schmölders/Nicole Grothenrath/Oliver Eifert/Astrid Eifert,NA,NA,NA,NA,NA,Ford,Fiesta,XR2i,Result: 91st (31 laps behind the winner)Grid:,91st (31 laps behind the winner)Grid:,finished,NA,NA,31 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Fiesta.html,https://www.racingsportscars.com/suffix/photo/Ford/Fiesta/XR2i.html
1991,194,Suzuki Swift GTi - Suzuki,92,Class 10,AMC Deuerling,-,-,Armin Limmer/Heribert Pilz/Johann Süssbauer,NA,NA,NA,NA,NA,Suzuki,Swift,GTi,Result: 92nd (31 laps behind the winner)Grid:,92nd (31 laps behind the winner)Grid:,finished,NA,NA,31 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,https://www.racingsportscars.com/suffix/photo/Suzuki/Swift/GTi.html
1991,200,Peugeot 205 Rallye - Peugeot,93,Class 10,,-,-,Richard Sagnard/Claude Dorkel/Giraud Prive,NA,NA,NA,NA,NA,Peugeot,205,Rallye,Result: 93rd (32 laps behind the winner)Grid:,93rd (32 laps behind the winner)Grid:,finished,NA,NA,32 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/Rallye.html
1991,159,Opel Kadett GSi - Opel,94,Class 8,AMC Deuerling,Closed bodywork,Front-engined,"Herbert Schafberger/Toni Silberkorn/""Vogel""",NA,NA,NA,NA,NA,Opel,Kadett,GSi,Result: 94th (32 laps behind the winner)Grid:,94th (32 laps behind the winner)Grid:,finished,NA,NA,32 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi.html
1991,171,Toyota Corolla (AE86) - Toyota N/A,95,Class 9,VCB Berlin,Closed bodywork,Front-engined,Günter Gamalski (D)/Holger Päsler/Wolfgang Warnecke,NA,NA,NA,NA,NA,Toyota,Corolla,(AE86),Result: 95th (33 laps behind the winner)Grid:,95th (33 laps behind the winner)Grid:,finished,NA,NA,33 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/Corolla.html,https://www.racingsportscars.com/suffix/photo/Toyota/Corolla/(AE86).html
