year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
1987,67,Ford Sierra RS Cosworth # - Ford L4 1993 cc Turbo,1,Class 7,Ford Texaco Racing Team,Closed bodywork,Front-engined,Klaus Niedzwiedz (D)/Klaus Ludwig (D)/Steve Soper (GB),NA,NA,NA,NA,NA,Ford,Sierra,RS Cosworth,#,Result: winner - (142.301 kph) - margin: 4 lapsGrid:,winner - (142.301 kph) - margin: 4 lapsGrid:,finished,NA,NA,142.301 kph,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/RS%20Cosworth.html,https://www.racingsportscars.com/chassis/photo/Sierra-Eggenberger-01%23.html
1987,73,BMW 325i - BMW,2,Class 8,Auto Budde Team,-,-,Axel Felder (D)/Franz-Josef Bröhling (D)/Volker Strycek (D),NA,NA,NA,NA,NA,BMW,325i,NA,NA,Result: 2nd 1st in Class 8 (4 laps behind the winner)Grid:,2nd 1st in Class 8 (4 laps behind the winner)Grid:,finished,NA,NA,4 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/325i.html,NA,NA
1987,74,BMW M3 - BMW,3,Class 8,MK-Motorsport,Closed bodywork,Front-engined,Robert Walterscheid-Müller (D)/Jürgen Hamelmann (D)/Edgar Dören (D),NA,NA,NA,NA,NA,BMW,M3,NA,NA,Result: 3rd (6 laps behind the winner)Grid:,3rd (6 laps behind the winner)Grid:,finished,NA,NA,6 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA,NA
1987,72,BMW M3 # - BMW L4 2332 cc N/A,4,Class 8,BMW Motorsport GmbH,Closed bodywork,Front-engined,Winni Vogt (D)/Markus Oestreich (D)/Dieter Quester (A),NA,NA,NA,NA,NA,BMW,M3,NA,#,Result: 4th (7 laps behind the winner)Grid:,4th (7 laps behind the winner)Grid:,finished,NA,NA,7 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA,https://www.racingsportscars.com/chassis/photo/M3-BMW-Vogt%23.html
1987,78,BMW 323i - BMW,5,Class 8,,-,-,"""Mastop""/Franz Dufter (D)/Georg Memminger (D)",NA,NA,NA,NA,NA,BMW,323i,NA,NA,Result: 5th (8 laps behind the winner)Grid:,5th (8 laps behind the winner)Grid:,finished,NA,NA,8 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/323i.html,NA,NA
1987,31,Opel Manta - Opel,6,Class 3,Mich Opel Tuning,Closed bodywork,Front-engined,"Peter Hass (D)/Karl-Heinz Ternes/""Garuda""",NA,NA,NA,NA,NA,Opel,Manta,NA,NA,Result: 6th 1st in Class 3 (9 laps behind the winner)Grid:,6th 1st in Class 3 (9 laps behind the winner)Grid:,finished,NA,NA,9 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Manta.html,NA,NA
1987,2,Porsche 928 S - Porsche,7,Class 1,Müllerbräu Team Pfaffenhofen,-,-,Knuth Mentel (D)/Helge Probst (D)/Fritz Müller (D),NA,NA,NA,NA,NA,Porsche,928,S,NA,Result: 7th 1st in Class 1 (9 laps behind the winner)Grid:,7th 1st in Class 1 (9 laps behind the winner)Grid:,finished,NA,NA,9 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/928.html,https://www.racingsportscars.com/suffix/photo/Porsche/928/S.html,NA
1987,86,Opel Manta GT/E - Opel,8,Class 9,Kissling Motorsport Oberhausen,Closed bodywork,Front-engined,Manfred Wollgarten (D)/Helmut Hennes (D)/Wolfgang Becker,NA,NA,NA,NA,NA,Opel,Manta,GT/E,NA,Result: 8th 1st in Class 9 (11 laps behind the winner)Grid:,8th 1st in Class 9 (11 laps behind the winner)Grid:,finished,NA,NA,11 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Manta.html,https://www.racingsportscars.com/suffix/photo/Opel/Manta/GT__E.html,NA
1987,122,BMW M3 - BMW,10,Class 12,Avon Racing Deutschland,Closed bodywork,Front-engined,Friedrich Burgmann (D)/Jürgen Kremerskothen (D)/Theo Wirtz,NA,NA,NA,NA,NA,BMW,M3,NA,NA,Result: 10th 1st in Class 12 (14 laps behind the winner)Grid:,10th 1st in Class 12 (14 laps behind the winner)Grid:,finished,NA,NA,14 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA,NA
1987,95,Toyota Corolla (AE86) - Toyota N/A,11,Class 10,,Closed bodywork,Front-engined,Rudolf Sazma/Wolfgang Haugg (D)/Peter Packbier,NA,NA,NA,NA,NA,Toyota,Corolla,(AE86),NA,Result: 11th 1st in Class 10 (14 laps behind the winner)Grid:,11th 1st in Class 10 (14 laps behind the winner)Grid:,finished,NA,NA,14 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/Corolla.html,https://www.racingsportscars.com/suffix/photo/Toyota/Corolla/(AE86).html,NA
1987,15,Porsche 911 Carrera - Porsche F6 2v SOHC,12,Class 2,,Closed bodywork,Rear-engined,Franz Groß (D)/Thomas Spörel/Wilfried Müchen,NA,NA,NA,NA,NA,Porsche,911 Carrera,NA,NA,Result: 12th 1st in Class 2 (14 laps behind the winner)Grid:,12th 1st in Class 2 (14 laps behind the winner)Grid:,finished,NA,NA,14 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,NA,NA
1987,118,BMW M3 - BMW,13,Class 12,,Closed bodywork,Front-engined,Josef Bussinger (D)/Kurt König (D)/Walter Nussbaumer (CH),NA,NA,NA,NA,NA,BMW,M3,NA,NA,Result: 13th (14 laps behind the winner)Grid:,13th (14 laps behind the winner)Grid:,finished,NA,NA,14 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA,NA
1987,12,Opel Manta GT/E - Opel,14,Class 2,Mantzel Opel Tuning,Closed bodywork,Front-engined,Norbert Jülicher (D)/Jürgen Schmitt (D)/Otto Altenbach (D),NA,NA,NA,NA,NA,Opel,Manta,GT/E,NA,Result: 14th (15 laps behind the winner)Grid:,14th (15 laps behind the winner)Grid:,finished,NA,NA,15 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Manta.html,https://www.racingsportscars.com/suffix/photo/Opel/Manta/GT__E.html,NA
1987,180,Mercedes-Benz 190 E 2.3 - Mercedes-Benz N/A,15,Class 18,(D),Closed bodywork,Front-engined,Heiner Weiss (D)/Wolfgang Schrey (D)/Günter Schrey (D),NA,NA,NA,NA,NA,Mercedes-Benz,190 E,2.3,NA,Result: 15th 1st in Class 18 (15 laps behind the winner)Grid:,15th 1st in Class 18 (15 laps behind the winner)Grid:,finished,NA,NA,15 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Mercedes-Benz.html,https://www.racingsportscars.com/type/photo/Mercedes-Benz/190%20E.html,https://www.racingsportscars.com/suffix/photo/Mercedes-Benz/190%20E/2.3.html,NA
1987,93,Opel Manta GT/E - Opel,16,Class 9,Sachs Sporting,Closed bodywork,Front-engined,Richard Burdenski/Andreas Buhk/Georg Arbinger (D),NA,NA,NA,NA,NA,Opel,Manta,GT/E,NA,Result: 16th (15 laps behind the winner)Grid:,16th (15 laps behind the winner)Grid:,finished,NA,NA,15 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Manta.html,https://www.racingsportscars.com/suffix/photo/Opel/Manta/GT__E.html,NA
1987,178,Porsche 944 - Porsche,17,Class 16,MSC Stuttgart,-,-,Axel von Hatten/Jürgen Ditzinger (D)/Harald Hötzinger,NA,NA,NA,NA,NA,Porsche,944,NA,NA,Result: 17th 1st in Class 16 (15 laps behind the winner)Grid:,17th 1st in Class 16 (15 laps behind the winner)Grid:,finished,NA,NA,15 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/944.html,NA,NA
1987,144,VW Golf - VW,18,Class 14,(D),-,-,Willi Bergmeister (D)Karl-Heinz Kuhlendahl/Michael Lauer (D),NA,NA,NA,NA,NA,VW,Golf,NA,NA,Result: 18th 1st in Class 14 (16 laps behind the winner)Grid:,18th 1st in Class 14 (16 laps behind the winner)Grid:,finished,NA,NA,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,NA,NA
1987,71,BMW M3 - BMW,19,Class 8,Zakspeed BMW-Team,Closed bodywork,Front-engined,Marc Hessel/Eric van de Poele (B)/Karl Senne (D),NA,NA,NA,NA,NA,BMW,M3,NA,NA,Result: 19th (16 laps behind the winner)Grid:,19th (16 laps behind the winner)Grid:,finished,NA,NA,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA,NA
1987,98,Toyota Corolla - Toyota N/A,20,Class 10,East Belgian Racing Team,Closed bodywork,Front-engined,José Close (B)/André Hardy (B)/Günther Peters (B),NA,NA,NA,NA,NA,Toyota,Corolla,NA,NA,Result: 20th (16 laps behind the winner)Grid:,20th (16 laps behind the winner)Grid:,finished,NA,NA,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/Corolla.html,NA,NA
