year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
2002,1,Chrysler Viper GTS-R #C36 - Chrysler V10/90° 2v OHV 7986 cc N/A,1,A8,Zakspeed Racing GmbH & Co. KG (D),Closed bodywork,Front-engined,Peter Zakowski (D)/Pedro Lamy (P)/Robert Lechner (A),NA,NA,NA,NA,NA,Chrysler,Viper,GTS-R,#C36,Result: winner - (152.380 kph) - margin: 2 lapsGrid: 1st (9:12.8420),winner - (152.380 kph) - margin: 2 lapsGrid: 1st (9:12.8420),finished,1,9:12.8420,152.380 kph,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Chrysler.html,https://www.racingsportscars.com/type/photo/Chrysler/Viper.html,https://www.racingsportscars.com/suffix/photo/Chrysler/Viper/GTS-R.html,https://www.racingsportscars.com/chassis/photo/GTSR-C36.html
2002,2,Porsche 996 GT3 - Porsche F6 4v DOHC N/A,2,A7,H&R Spezialfedern,Closed bodywork,Rear-engined,Jürgen Alzen (D)/Arno Klasen (D)/Markus Oestreich (D)/Timo Bernhard (D),NA,NA,NA,NA,NA,Porsche,996 GT3,NA,NA,Result: 2nd 1st in A7 (2 laps behind the winner)Grid: 3rd (9:32.2960),2nd 1st in A7 (2 laps behind the winner)Grid: 3rd (9:32.2960),finished,3,9:32.2960,2 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/996%20GT3.html,NA,NA
2002,17,Porsche 996 GT3 - Porsche F6 4v DOHC N/A,3,A7,,Closed bodywork,Rear-engined,Wolfgang Destree (D)/Kersten Jodexnis (D)/Paul Hulverscheid (D)/Edgar Althoff (D),NA,NA,NA,NA,NA,Porsche,996 GT3,NA,NA,Result: 3rd (4 laps behind the winner)Grid: 6th (9:37.5060),3rd (4 laps behind the winner)Grid: 6th (9:37.5060),finished,6,9:37.5060,4 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/996%20GT3.html,NA,NA
2002,11,Porsche 996 GT3 - Porsche F6 4v DOHC N/A,4,A7,,Closed bodywork,Rear-engined,Georg Silbermayr (D)/Niki Leutwiler (CH)/Dieter Schornstein (D)/Holger Hesse,NA,NA,NA,NA,NA,Porsche,996 GT3,NA,NA,Result: 4th (4 laps behind the winner)Grid: 10th (9:41.7960),4th (4 laps behind the winner)Grid: 10th (9:41.7960),finished,10,9:41.7960,4 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/996%20GT3.html,NA,NA
2002,44,Nissan Skyline GT-R - Nissan,5,A7,Falken Motorsports,-,-,Roland Asch (D)/Dirk Schoysman (B)/Takayuki Kinoshita (J)/Tetsuya Tanaka (J),NA,NA,NA,NA,NA,Nissan,Skyline GT-R,NA,NA,Result: 5th (6 laps behind the winner)Grid: 4th (9:33.3040),5th (6 laps behind the winner)Grid: 4th (9:33.3040),finished,4,9:33.3040,6 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Nissan.html,https://www.racingsportscars.com/type/photo/Nissan/Skyline%20GT-R.html,NA,NA
2002,32,BMW M3 E36 - BMW,6,A6,,Closed bodywork,Front-engined,Michael Bäder/Tobias Hagenmeyer (D)/Ralf Schall (D)/Andy Bovensiepen (D),NA,NA,NA,NA,NA,BMW,M3,E36,NA,Result: 6th 1st in A6 (8 laps behind the winner)Grid: 13th (9:45.6110),6th 1st in A6 (8 laps behind the winner)Grid: 13th (9:45.6110),finished,13,9:45.6110,8 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,https://www.racingsportscars.com/suffix/photo/BMW/M3/E36.html,NA
2002,28,Porsche 996 GT3 - Porsche F6 4v DOHC N/A,7,A7,Podium Racing AB (S),Closed bodywork,Rear-engined,Lennart Pehrson (S)/Hans-Erik Andersson/Koit Veertee (S)/Ulf Karlsson (S),NA,NA,NA,NA,NA,Porsche,996 GT3,NA,NA,Result: 7th (8 laps behind the winner)Grid: 23rd (10:03.1530),7th (8 laps behind the winner)Grid: 23rd (10:03.1530),finished,23,10:03.1530,8 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/996%20GT3.html,NA,NA
2002,6,Porsche 996 GT3 Cup - Porsche F6 4v DOHC N/A,8,A7,,Closed bodywork,Rear-engined,Jörg Otto (D)/Jens Petersen (D)/Arthur Erkes (D)/Thomas Zinnow (D),NA,NA,NA,NA,NA,Porsche,996 GT3 Cup,NA,NA,Result: 8th (8 laps behind the winner)Grid: 17th (9:55.6710),8th (8 laps behind the winner)Grid: 17th (9:55.6710),finished,17,9:55.6710,8 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/996%20GT3%20Cup.html,NA,NA
2002,16,Porsche 996 GT3 Cup - Porsche F6 4v DOHC N/A,9,A7,,Closed bodywork,Rear-engined,Wolf Silvester (D)/Thomas Dill/Reiner Bitzer/Friederike Moritz,NA,NA,NA,NA,NA,Porsche,996 GT3 Cup,NA,NA,Result: 9th (9 laps behind the winner)Grid: 20th (9:59.1380),9th (9 laps behind the winner)Grid: 20th (9:59.1380),finished,20,9:59.1380,9 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/996%20GT3%20Cup.html,NA,NA
2002,4,Porsche 996 GT3 - Porsche F6 4v DOHC N/A,10,A7,Steam-Racing,Closed bodywork,Rear-engined,Michael Schratz (D)/Achim Berg (D)/Oliver Imfeld/Thomas Messer,NA,NA,NA,NA,NA,Porsche,996 GT3,NA,NA,Result: 10th (9 laps behind the winner)Grid: 30th (10:12.8550),10th (9 laps behind the winner)Grid: 30th (10:12.8550),finished,30,10:12.8550,9 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/996%20GT3.html,NA,NA
