year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
2023,30,Ferrari 296 GT3 #5024 (Oreca) - Ferrari Tipo F163CE V6/120° 4v DOHC 2992 cc GDI,1,SP9,Frikadelli Racing Team,Closed bodywork,Mid-engined,Earl Bamber (NZ)/Nicky Catsburg (NL)/David Pittard (GB)/Felipe Fernandez Laser (D),NA,NA,NA,08/12/2023,Thomas Morper,Ferrari,296,GT3,#5024,Result: winner - (170.456 kph) - margin: 26s911Grid: 4th (8:10.5180),winner - (170.456 kph) - margin: 26s911Grid: 4th (8:10.5180),finished,4,8:10.5180,170.456 kph,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Nurburgring-2023-05-21-030.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/296.html,https://www.racingsportscars.com/suffix/photo/Ferrari/296/GT3.html,https://www.racingsportscars.com/chassis/photo/F171%20GT3%205024.html
2023,98,BMW M4 G82 GT3 # - BMW P58 L6 4v DOHC 2993 cc M TwinPower Turbo,2,SP9,Rowe Racing (D),Closed bodywork,Front-engined,Marco Wittmann (D)/Sheldon van der Linde (ZA)/Dries Vanthoor (B)/Maxime Martin (B),NA,NA,NA,08/12/2023,Thomas Morper,BMW,M4,G82 GT3,#,Result: 2nd (26s911 behind the winner)Grid: 33rd (8:15.8340),2nd (26s911 behind the winner)Grid: 33rd (8:15.8340),finished,33,8:15.8340,26s911 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Nurburgring-2023-05-21-098.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M4.html,https://www.racingsportscars.com/suffix/photo/BMW/M4/G82%20GT3.html,https://www.racingsportscars.com/chassis/photo/G82-M4-GT3-Rowe-98%23.html
2023,4,Mercedes-AMG GT3 Evo - Mercedes-AMG M159 V8/90° 4v DOHC 6208 cc N/A,3,SP9,Mercedes-AMG Team Bilstein (D),Closed bodywork,Front-engined,/Luca Stolz (D)/Raffaele Marciello (I)/Philip Ellis (GB),NA,NA,NA,08/12/2023,Thomas Morper,Mercedes-AMG,GT3,Evo,NA,Result: 3rd (1m44s311 behind the winner)Grid: 1st (8:09.0580),3rd (1m44s311 behind the winner)Grid: 1st (8:09.0580),finished,1,8:09.0580,1m44s311 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Nurburgring-2023-05-21-004.jpg,https://www.racingsportscars.com/photo/2023/Nurburgring-2023-05-21-004.jpg,https://www.racingsportscars.com/make/photo/Mercedes-AMG.html,https://www.racingsportscars.com/type/photo/Mercedes-AMG/GT3.html,https://www.racingsportscars.com/suffix/photo/Mercedes-AMG/GT3/Evo.html,NA
2023,2,Mercedes-AMG GT3 Evo # - Mercedes-AMG M159 V8/90° 4v DOHC 6208 cc N/A,4,SP9,Mercedes-AMG Team GetSpeed (D),Closed bodywork,Front-engined,Adam Christodoulou (GB)/Maximilian Götz (D)/Fabian Schiller (D),NA,NA,NA,08/12/2023,Thomas Morper,Mercedes-AMG,GT3,Evo,#,Result: 4th (2m30s811 behind the winner)Grid: 10th (8:11.8240),4th (2m30s811 behind the winner)Grid: 10th (8:11.8240),finished,10,8:11.8240,2m30s811 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Nurburgring-2023-05-21-002.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Mercedes-AMG.html,https://www.racingsportscars.com/type/photo/Mercedes-AMG/GT3.html,https://www.racingsportscars.com/suffix/photo/Mercedes-AMG/GT3/Evo.html,https://www.racingsportscars.com/chassis/photo/AMG-GT3-GetSpeed-02%23.html
2023,96,Porsche 992 GT3 R I # - Porsche M97/80 F6 4v DOHC 4194 cc N/A,5,SP9,Rutronik - Racing (D),Closed bodywork,Rear-engined,Dennis Olsen (N)/Matteo Cairoli (I)/Julien Andlauer (F),NA,NA,NA,08/12/2023,Thomas Morper,Porsche,992 GT3 R,I,#,Result: 5th (7m38s378 behind the winner)Grid: 21st (8:12.5830),5th (7m38s378 behind the winner)Grid: 21st (8:12.5830),finished,21,8:12.5830,7m38s378 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Nurburgring-2023-05-21-096.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/992%20GT3%20R.html,https://www.racingsportscars.com/suffix/photo/Porsche/992%20GT3%20R/I.html,https://www.racingsportscars.com/chassis/photo/WP0ZZZ99ZPS299512.html
2023,39,Audi R8 LMS GT3 Evo II - Audi FSI V10/90° 4v DOHC 5205 cc N/A,6,SP9,"Audi Sport Team Land, (D)",Closed bodywork,Mid-engined,Christopher Haase (D)/Christopher Mies (D)/Patric Niederhauser (CH),NA,NA,NA,08/12/2023,Thomas Morper,Audi,R8 LMS,GT3 Evo II,NA,Result: 6th (1 lap behind the winner)Grid: 16th (8:13.0010),6th (1 lap behind the winner)Grid: 16th (8:13.0010),finished,16,8:13.0010,1 lap behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Nurburgring-2023-05-21-039.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/R8%20LMS.html,https://www.racingsportscars.com/suffix/photo/Audi/R8%20LMS/GT3%20Evo%20II.html,NA
2023,20,Ferrari 296 GT3 # (Oreca) - Ferrari Tipo F163CE V6/120° 4v DOHC 2992 cc GDI,7,SP9,WTM by Rinaldi Racing,Closed bodywork,Mid-engined,Leonard Weiss (D)/Jochen Krumbach (D)/Daniel Keilwitz (D)/Indy Dontje (NL),NA,NA,NA,08/12/2023,Thomas Morper,Ferrari,296,GT3,#,Result: 7th (1 lap behind the winner)Grid: 15th (8:13.0000),7th (1 lap behind the winner)Grid: 15th (8:13.0000),finished,15,8:13.0000,1 lap behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Nurburgring-2023-05-21-020.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/296.html,https://www.racingsportscars.com/suffix/photo/Ferrari/296/GT3.html,https://www.racingsportscars.com/chassis/photo/F171%20GT3%205072.html
2023,6,Mercedes-AMG GT3 Evo - Mercedes-AMG M159 V8/90° 4v DOHC 6208 cc N/A,8,SP9,Mercedes-AMG Team Bilstein (D),Closed bodywork,Front-engined,Haupt Hubert (D)/Jordan Love (AUS)/Arjun Maini (IND),NA,NA,NA,08/12/2023,Thomas Morper,Mercedes-AMG,GT3,Evo,NA,Result: 8th (1 lap behind the winner)Grid: 7th (8:11.3110),8th (1 lap behind the winner)Grid: 7th (8:11.3110),finished,7,8:11.3110,1 lap behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Nurburgring-2023-05-21-006.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Mercedes-AMG.html,https://www.racingsportscars.com/type/photo/Mercedes-AMG/GT3.html,https://www.racingsportscars.com/suffix/photo/Mercedes-AMG/GT3/Evo.html,NA
2023,27,Lamborghini Huracán GT3 Evo2 - Lamborghini V10/90° 4v DOHC 5204 cc N/A,9,SP9,ABT Sportsline,Closed bodywork,Mid-engined,Kelvin van der Linde (ZA)/Marco Mapelli (I)/Jordan Pepper (ZA)/Nicki Thiim (DK),NA,NA,NA,08/12/2023,Thomas Morper,Lamborghini,Huracán,GT3 Evo2,NA,Result: 9th (2 laps behind the winner)Grid: 3rd (8:10.4980),9th (2 laps behind the winner)Grid: 3rd (8:10.4980),finished,3,8:10.4980,2 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Nurburgring-2023-05-21-027.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Lamborghini.html,https://www.racingsportscars.com/type/photo/Lamborghini/Hurac%c3%a1n.html,https://www.racingsportscars.com/suffix/photo/Lamborghini/Hurac%c3%a1n/GT3%20Evo2.html,NA
2023,44,Porsche 992 GT3 R I - Porsche M97/80 F6 4v DOHC 4194 cc N/A,10,SP9,Falken Motorsports,Closed bodywork,Rear-engined,Tim Heinemann (D)/Nico Menzel (D)/Martin Ragginger (A),NA,NA,NA,08/12/2023,Thomas Morper,Porsche,992 GT3 R,I,NA,Result: 10th (2 laps behind the winner)Grid: 6th (8:11.2110),10th (2 laps behind the winner)Grid: 6th (8:11.2110),finished,6,8:11.2110,2 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2023/TN_Nurburgring-2023-05-21-044.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/992%20GT3%20R.html,https://www.racingsportscars.com/suffix/photo/Porsche/992%20GT3%20R/I.html,NA
