year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
2010,25,BMW M3 E92 GT #906 - BMW V8 4v 3999 cc N/A,1,E1-XP2,BMW Motorsport,Closed bodywork,Front-engined,Augusto Farfus (BR)/Uwe Alzen (D)/Jörg Müller (D)/Pedro Lamy (P),NA,NA,Dunlop,26/10/2020,Thomas Morper,BMW,M3,E92 GT,#906,Result: winner - (162.808 kph) - margin: 3m54s191Grid: 8th (8:32.8610),winner - (162.808 kph) - margin: 3m54s191Grid: 8th (8:32.8610),finished,8,8:32.8610,162.808 kph,NA,https://www.racingsportscars.com/tn/photo/2010/TN_Nurburgring-2010-05-16-025.jpg,https://www.racingsportscars.com/photo/2010/Nurburgring-2010-05-16-025.jpg,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,https://www.racingsportscars.com/suffix/photo/BMW/M3/E92%20GT.html,https://www.racingsportscars.com/chassis/photo/16-21__67-S%20906.html
2010,43,Ferrari F430 GTC #2630 - Ferrari F136 GT V8/90° 4v DOHC 3997 cc N/A,2,SP7,Hankook Team Farnbacher (D),Closed bodywork,Mid-engined,Dominik Farnbacher (D)/Allan Simonsen (DK)/Leh Keen (USA)/Marco Seefried (D),NA,NA,Hankook,26/10/2020,Thomas Morper,Ferrari,F430,GTC,#2630,Result: 2nd 1st in SP7 (3m54s191 behind the winner)Grid: 45th (9:20.5520) - 46th fastest qualifier,2nd 1st in SP7 (3m54s191 behind the winner)Grid: 45th (9:20.5520) - 46th fastest qualifier,finished,45,9:20.5520,3m54s191 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2010/TN_Nurburgring-2010-05-16-043.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/F430.html,https://www.racingsportscars.com/suffix/photo/Ferrari/F430/GTC.html,https://www.racingsportscars.com/chassis/photo/F131%20EVOGTC%202630.html
2010,97,Audi R8 LMS #AS42AOFGT3090214 - Audi FSI V10/90° 4v DOHC 5205 cc N/A,3,SP9 GT3,Phoenix Racing GmbH,Closed bodywork,Mid-engined,Dennis Rostek (D)/Luca Ludwig (D)/Marc Bronzel (D)/Markus Winkelhock (D),NA,NA,Michelin,26/10/2020,Thomas Morper,Audi,R8 LMS,NA,#AS42AOFGT3090214,Result: 3rd 1st in SP9 GT3 (1 lap behind the winner)Grid: 12th (8:37.8590),3rd 1st in SP9 GT3 (1 lap behind the winner)Grid: 12th (8:37.8590),finished,12,8:37.8590,1 lap behind the winner,NA,https://www.racingsportscars.com/tn/photo/2010/TN_Nurburgring-2010-05-16-097.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/R8%20LMS.html,NA,https://www.racingsportscars.com/chassis/photo/AS42A0FGT3090214.html
2010,76,BMW Z4 E89 GT3 #1002 - BMW V8/90° 4v DOHC N/A,4,SP9 GT3,Need for Speed by Schubert Motorsport,Closed bodywork,Front-engined,Marko Hartung (D)/Patrick Söderlund (S)/Edward Sandström (S)/Martin Öhlin (S),NA,NA,Dunlop,26/10/2020,Thomas Morper,BMW,Z4,E89 GT3,#1002,Result: 4th (2 laps behind the winner)Grid: 20th (8:47.0170),4th (2 laps behind the winner)Grid: 20th (8:47.0170),finished,20,8:47.0170,2 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2010/TN_Nurburgring-2010-05-16-076.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/Z4.html,https://www.racingsportscars.com/suffix/photo/BMW/Z4/E89%20GT3.html,https://www.racingsportscars.com/chassis/photo/E89Z4%201002.html
2010,102,Audi R8 LMS #AS42A0FGT3100204 - Audi FSI V10/90° 4v DOHC 5205 cc N/A,5,SP9 GT3,Black Falcon,Closed bodywork,Mid-engined,Christer Jöns (D)/Sean Paul Breslin (IRL)/Johannes Stuck (A)/Kenneth Heyer (D),NA,NA,Yokohama,26/10/2020,Thomas Morper,Audi,R8 LMS,NA,#AS42A0FGT3100204,Result: 5th (2 laps behind the winner)Grid: 17th (8:44.0700),5th (2 laps behind the winner)Grid: 17th (8:44.0700),finished,17,8:44.0700,2 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2010/TN_Nurburgring-2010-05-16-102.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/R8%20LMS.html,NA,https://www.racingsportscars.com/chassis/photo/AS42A0FGT3100204.html
2010,20,Porsche 997 GT3 Cup S #WP0ZZZ99Z9S799273 - Porsche F6 4v DOHC N/A,6,SP9 GT3,H & R Spezialfedern,Closed bodywork,Rear-engined,Jürgen Alzen (D)/Dominik Schwager (D)/Thomas Jäger (D)/Sascha Bert (D),NA,NA,NA,26/10/2020,Thomas Morper,Porsche,997 GT3 Cup,S,#WP0ZZZ99Z9S799273,Result: 6th (3 laps behind the winner)Grid: 10th (8:34.9060),6th (3 laps behind the winner)Grid: 10th (8:34.9060),finished,10,8:34.9060,3 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2010/TN_Nurburgring-2010-05-16-020.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/997%20GT3%20Cup.html,https://www.racingsportscars.com/suffix/photo/Porsche/997%20GT3%20Cup/S.html,https://www.racingsportscars.com/chassis/photo/WP0ZZZ99Z9S799273.html
2010,26,BMW M3 E92 GT #904 - BMW V8 4v 3999 cc N/A,7,E1-XP2,BMW Motorsport,Closed bodywork,Front-engined,Dirk Werner (D)/Andy Priaulx (GB)/Dirk Müller (D)/Dirk Adorf (D),NA,NA,Dunlop,18/11/2023,Thomas Morper and mariechen (CC-BY-SA-2.0),BMW,M3,E92 GT,#904,Result: 7th (4 laps behind the winner)Grid: 11th (8:36.8400),7th (4 laps behind the winner)Grid: 11th (8:36.8400),finished,11,8:36.8400,4 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2010/TN_Nurburgring-2010-05-16-026.jpg,https://www.racingsportscars.com/photo/2010/Nurburgring-2010-05-16-026.jpg,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,https://www.racingsportscars.com/suffix/photo/BMW/M3/E92%20GT.html,https://www.racingsportscars.com/chassis/photo/16-21__67-S%20904.html
2010,18,Porsche 997 GT3 Cup S #WP0ZZZ99Z9S798260 - Porsche F6 4v DOHC N/A,8,SP9 GT3,Team Rowe Motorsport,Closed bodywork,Rear-engined,Michael Zehe (D)/Marco Schelp (D)/Alex Roloff (D)/Mark Bullit (USA),NA,NA,Michelin,26/10/2020,Thomas Morper,Porsche,997 GT3 Cup,S,#WP0ZZZ99Z9S798260,Result: 8th (4 laps behind the winner)Grid: 18th (8:44.1330),8th (4 laps behind the winner)Grid: 18th (8:44.1330),finished,18,8:44.1330,4 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2010/TN_Nurburgring-2010-05-16-018.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/997%20GT3%20Cup.html,https://www.racingsportscars.com/suffix/photo/Porsche/997%20GT3%20Cup/S.html,https://www.racingsportscars.com/chassis/photo/WP0ZZZ99Z9S798260.html
2010,69,BMW Z4 E89 GT3 - BMW V8/90° 4v DOHC N/A,9,SP9 GT3,Dörr Motorsport,Closed bodywork,Front-engined,Stefan Aust (D)/Rudi Adams (D)/Jochen Übler (D)/Markus Großmann (D),NA,NA,Pirelli,26/10/2020,Thomas Morper,BMW,Z4,E89 GT3,NA,Result: 9th (5 laps behind the winner)Grid: 21st (8:47.0250),9th (5 laps behind the winner)Grid: 21st (8:47.0250),finished,21,8:47.0250,5 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2010/TN_Nurburgring-2010-05-16-069.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/Z4.html,https://www.racingsportscars.com/suffix/photo/BMW/Z4/E89%20GT3.html,NA
2010,35,Porsche 997 GT3 Cup #WP0ZZZ99Z7S798194 - Porsche F6 4v DOHC N/A,10,SP7,Scuderia Offenbach,Closed bodywork,Rear-engined,Matthias Weiland (D)/Rodney Forbes (AUS)/Kai Riemer (D)/David Horn (D),NA,NA,NA,26/10/2020,Thomas Morper,Porsche,997 GT3 Cup,NA,#WP0ZZZ99Z7S798194,Result: 10th (6 laps behind the winner)Grid: 31st (9:07.7500),10th (6 laps behind the winner)Grid: 31st (9:07.7500),finished,31,9:07.7500,6 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2010/TN_Nurburgring-2010-05-16-035.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/997%20GT3%20Cup.html,NA,https://www.racingsportscars.com/chassis/photo/WP0ZZZ99Z7S798194.html
