year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url
1990,28,BMW 325i - BMW,NA,Class 2,MSC Aachen e. V.,-,-,Herbert Wolf (D)/Uwe Eickwinkel (D)/Peter Schissel/Dariusch Ahrabian (D),NA,NA,NA,NA,NA,BMW,325i,NA,Result: disqualified (12 laps behind the winner)Grid:,disqualified (12 laps behind the winner)Grid:,other,NA,NA,NA,12 laps behind the winner,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/325i.html,NA
1990,14,BMW M3 - BMW,NA,Class 13,BMW M Team Schnitzer,Closed bodywork,Front-engined,Christian Danner (D)/Armin Hahne (D)/Franz Dufter (D)/Dieter Quester (A),NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,55,VW Scirocco 16V - VW,NA,Class 3,,-,-,Jürgen Hohenester (D)/Friedrich-Wilhem Stallmann (D)/Hans-Jörn Ley (D),NA,NA,NA,NA,NA,VW,Scirocco,16V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Scirocco.html,https://www.racingsportscars.com/suffix/photo/VW/Scirocco/16V.html
1990,108,BMW M3 - BMW,NA,Class 7,,Closed bodywork,Front-engined,Andreas Lautner (D)/Friedrich Scholl (D)/Joachim Utsch (D)/Wolfgang Jung,NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,192,Toyota Corolla (AE86) - Toyota N/A,NA,Class 9,,Closed bodywork,Front-engined,Jörg Graf/Volker Pohl/Peter Brings,NA,NA,NA,NA,NA,Toyota,Corolla,(AE86),Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/Corolla.html,https://www.racingsportscars.com/suffix/photo/Toyota/Corolla/(AE86).html
1990,194,Toyota Corolla - Toyota,NA,Class 9,,-,-,Volker Imhof (D)/Bruno Dietermann (D)/Wilfried Gollombeck (D)/Rolf Pick,NA,NA,NA,NA,NA,Toyota,Corolla,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/Corolla.html,NA
1990,129,BMW 318 is - BMW,NA,Class 8,,-,-,"Alfons Dötter/Alfons Dötter, Jr./Tommy Suchazka/Wolfgang König",NA,NA,NA,NA,NA,BMW,318,is,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/318.html,https://www.racingsportscars.com/suffix/photo/BMW/318/is.html
1990,146,BMW 318 is - BMW,NA,Class 8,,-,-,Reiner Matthes (D)/Jürgen Voll/Jürgen Meyer (D)/Christian Langreuther,NA,NA,NA,NA,NA,BMW,318,is,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/318.html,https://www.racingsportscars.com/suffix/photo/BMW/318/is.html
1990,20,BMW M3 - BMW,NA,Class 2,Herba Proficrafttools-Racing,Closed bodywork,Front-engined,Peter Faubel (D)/Robert Walterscheid-Müller (D)/Miloš Bychl (CS),NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,22,BMW M3 - BMW,NA,Class 2,RG. Bergisch-Gladbach e. V. im ADAC,Closed bodywork,Front-engined,Werner Felder (D)/Norbert Philipps (D)/Fritz Möller (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,111,BMW M3 - BMW,NA,Class 7,Scuderia Augustusburg Brühl e. V. im ADAC,Closed bodywork,Front-engined,Ingo Jeleniowski (D)/Hans-Werner Hilger (D)/Wolfgang Jacobs (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,5,Ford Sierra RS 500 - Ford,NA,Class 1,Selzer Motorsport,-,-,Dieter Selzer (D)/Hermann Tilke (D)/Franz-Josef Bröhling (D)/Peter John (D),NA,NA,NA,NA,NA,Ford,Sierra,RS 500,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/RS%20500.html
1990,40,VW Scirocco 16V - VW,NA,Class 3,,-,-,Andy Fink/Andreas Dahl/Frank Stamen (D),NA,NA,NA,NA,NA,VW,Scirocco,16V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Scirocco.html,https://www.racingsportscars.com/suffix/photo/VW/Scirocco/16V.html
1990,102,Audi 200 quattro Turbo - Audi Turbo,NA,Class 6,MSC Langenfeld e. V. im ADAC (D),Closed bodywork,Front-engined,Willi Bergmeister (D)/Karl-Heinz Kuhlendahl/Manfred Trint (D),NA,NA,NA,NA,NA,Audi,200,quattro Turbo,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/200.html,https://www.racingsportscars.com/suffix/photo/Audi/200/quattro%20Turbo.html
1990,186,Peugeot 205 GTi - Peugeot,NA,Class 9,AC Rübenach e. V.,-,-,Jürgen Endres/Hans Engels/Wolf-Dieter Feuerlein (D),NA,NA,NA,NA,NA,Peugeot,205,GTi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/GTi.html
1990,223,Porsche 944 Turbo - Porsche Turbo,NA,Class 11,,-,-,Bernhard Schnell/Harry Thoma/Peter Janitschek/Erwin Hämmerle,NA,NA,NA,NA,NA,Porsche,944,Turbo,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/944.html,https://www.racingsportscars.com/suffix/photo/Porsche/944/Turbo.html
1990,213,Suzuki Swift - Suzuki,NA,Class 10,,-,-,Fritz Wegerer (A)/Dietmar Walter,NA,NA,NA,NA,NA,Suzuki,Swift,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,NA
1990,175,Honda Civic (EF9) - Honda,NA,Class 9,B+M Racing Team,-,-,Frank Totz/Werner Blum/Wendelin Coste,NA,NA,NA,NA,NA,Honda,Civic,(EF9),Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,https://www.racingsportscars.com/suffix/photo/Honda/Civic/(EF9).html
1990,15,BMW M3 - BMW,NA,Class 13,BMW M Team Schnitzer,Closed bodywork,Front-engined,Johnny Cecotto (YV)/Steve Soper (GB)/Dieter Quester (A),NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,27,BMW M3 - BMW,NA,Class 2,mastop,Closed bodywork,Front-engined,Andy Bovensiepen (D)/Mario Ketterer (D)/Jürgen von Gartzen (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,88,Ford Sierra Cosworth - Ford,NA,Class 6,Ford Wolf Racing,-,-,Heiner Weiss (D)/Manfred Burkhard (D)/Georg Weber (D),NA,NA,NA,NA,NA,Ford,Sierra,Cosworth,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/Cosworth.html
1990,63,Honda Civic (EF9) - Honda,NA,Class 4,MSC Stuttgart e. V.,-,-,Günter Kühlewein (D)/Fritz Zentler/Wolfgang Süss,NA,NA,NA,NA,NA,Honda,Civic,(EF9),Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Honda.html,https://www.racingsportscars.com/type/photo/Honda/Civic.html,https://www.racingsportscars.com/suffix/photo/Honda/Civic/(EF9).html
1990,17,BMW M3 - BMW,NA,Class 13,Bohemia Cristal,Closed bodywork,Front-engined,Peter Fritsch (D)/Helmut Gall (D)/Frank Haack,NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,42,Opel Manta - Opel,NA,Class 3,,Closed bodywork,Front-engined,"""Garuda""/Reinhard Becker",NA,NA,NA,NA,NA,Opel,Manta,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Manta.html,NA
1990,85,Citroën AX Sport - Citroën,NA,Class 5,(L),-,-,Alain Majerus (L)/Nico Demuth (L)/Jose Renato Chartier (L),NA,NA,NA,NA,NA,Citroën,AX,Sport,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Citro%c3%abn.html,https://www.racingsportscars.com/type/photo/Citro%c3%abn/AX.html,https://www.racingsportscars.com/suffix/photo/Citro%c3%abn/AX/Sport.html
1990,133,Peugeot 205 GTi - Peugeot,NA,Class 8,Rheydter Club für Motorsport e. V.,-,-,Gunnar Hermann/Rainer von Klier,NA,NA,NA,NA,NA,Peugeot,205,GTi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/GTi.html
1990,41,Peugeot 205 GTi - Peugeot,NA,Class 3,,-,-,Gerard Görgen/Richard Sagnard/Christophe Gourmand/Serge Coudert (F),NA,NA,NA,NA,NA,Peugeot,205,GTi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/GTi.html
1990,144,Opel Kadett GSi 16V - Opel,NA,Class 8,,Closed bodywork,Front-engined,Rainer Stark/Ralf Kirchhoff/Thomas Frenzel,NA,NA,NA,NA,NA,Opel,Kadett,GSi 16V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi%2016V.html
1990,157,Opel Kadett GSi 16V - Opel,NA,Class 8,Mantzel Opel Tuning,Closed bodywork,Front-engined,Otto Fritzsche (D)/Jürgen Fritzsche (D)/Roland Senge,NA,NA,NA,NA,NA,Opel,Kadett,GSi 16V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi%2016V.html
1990,132,Opel Kadett GSi 16V - Opel,NA,Class 8,AC Inzell e. V.,Closed bodywork,Front-engined,Sepp Reiter (A)/Harald Schwarz/Stefano Piccolomini (I),NA,NA,NA,NA,NA,Opel,Kadett,GSi 16V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi%2016V.html
1990,204,Suzuki Swift - Suzuki,NA,Class 10,AC Monheim e. V.,-,-,Hermann Molitor (D)/Robert Göpfert/Herbert Göpfert (D)/Gunter Debatin,NA,NA,NA,NA,NA,Suzuki,Swift,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,NA
1990,163,Opel Kadett GSi 16V - Opel,NA,Class 8,Mamerow Automobiltechnik (D),Closed bodywork,Front-engined,Olaf Böhm/Günther Schulze-Ardey/Peter Mamerow (D)/Günter Schmidt,NA,NA,NA,NA,NA,Opel,Kadett,GSi 16V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi%2016V.html
1990,46,Opel Kadett GSi 16V - Opel,NA,Class 3,Kissling Motorsport,Closed bodywork,Front-engined,Lutz-Wilhelm Höhl/Paul Hulverscheid (D)/Wolfgang Kaufmann (D),NA,NA,NA,NA,NA,Opel,Kadett,GSi 16V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi%2016V.html
1990,31,BMW 325i - BMW,NA,Class 2,,-,-,Frank Hemmerich/Max Janitschek (D)/Örnulf Wirdheim (S),NA,NA,NA,NA,NA,BMW,325i,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/325i.html,NA
1990,193,Peugeot 205 GTi - Peugeot,NA,Class 9,,-,-,Ralf Fischer/Johannes Birkemeyer/Frank Fischer,NA,NA,NA,NA,NA,Peugeot,205,GTi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/GTi.html
1990,187,Peugeot 205 GTi - Peugeot,NA,Class 9,AC Rübenach e. V.,-,-,Ludwig Nett (D)/Jürgen Nett (D)/Jürgen Sebastian,NA,NA,NA,NA,NA,Peugeot,205,GTi,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Peugeot.html,https://www.racingsportscars.com/type/photo/Peugeot/205.html,https://www.racingsportscars.com/suffix/photo/Peugeot/205/GTi.html
1990,149,Opel Kadett GSi 16V - Opel,NA,Class 8,(D),Closed bodywork,Front-engined,Herbert Kummle (D)/Andrea Kummle (D)/Joachim Meier,NA,NA,NA,NA,NA,Opel,Kadett,GSi 16V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi%2016V.html
1990,38,Opel Manta - Opel,NA,Class 3,Scuderia Starnberger See,Closed bodywork,Front-engined,Jakob Straßer (D)/Robert Priller/Richard Burdenski,NA,NA,NA,NA,NA,Opel,Manta,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Manta.html,NA
1990,74,Ford Fiesta XR2i - Ford,NA,Class 4,Ford Werke AG,-,-,Susanne Kottulinsky/Rainer Braun (D)/Wolfgang Tramnitz/Tony Dron (GB),NA,NA,NA,NA,NA,Ford,Fiesta,XR2i,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Fiesta.html,https://www.racingsportscars.com/suffix/photo/Ford/Fiesta/XR2i.html
1990,214,Suzuki Swift - Suzuki,NA,Class 10,,-,-,Michael Gräfe/Boris Brunnacker/Konrad Agosti/Hartmut Bauer (D),NA,NA,NA,NA,NA,Suzuki,Swift,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,NA
1990,24,BMW M3 - BMW,NA,Class 2,Rheydter Club für Motorsport e. V.,Closed bodywork,Front-engined,Walter Prüser (D)/Rolf Jansen/Friedhelm Coenen (D),NA,NA,NA,NA,NA,BMW,M3,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA
1990,90,Ford Sierra Cosworth - Ford,NA,Class 6,Selzer Motorsport,-,-,"Dieter Selzer (D)/Franz-Josef Bröhling, Jr. (D)/Sabine Schmitz (D)/Fred Räk (D)",NA,NA,NA,NA,NA,Ford,Sierra,Cosworth,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/Cosworth.html
1990,56,Alfa Romeo GTV - Alfa Romeo,NA,Class 3,,-,-,Joel Wykeham (GB)/Nicholas Morgan/William Wykeham (GB),NA,NA,NA,NA,NA,Alfa Romeo,GTV,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Alfa%20Romeo.html,https://www.racingsportscars.com/type/photo/Alfa%20Romeo/GTV.html,NA
1990,99,Ford Sierra Cosworth - Ford,NA,Class 6,(I),-,-,Antonio Maniero (I)/Alessandro Arlotti/Maurizio Lusuardi (I)/Roberto Ragazzi (I),NA,NA,NA,NA,NA,Ford,Sierra,Cosworth,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/Cosworth.html
1990,207,Suzuki Swift - Suzuki,NA,Class 10,Mannheim-Heidelberg STC,-,-,"Armin Lambrich/Markus Messerschmidt/""Garfield""",NA,NA,NA,NA,NA,Suzuki,Swift,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Suzuki.html,https://www.racingsportscars.com/type/photo/Suzuki/Swift.html,NA
1990,37,Opel Kadett GSi 16V - Opel,NA,Class 3,Deutsches Opel Team (D),Closed bodywork,Front-engined,Günther Schmidt (D)/Klaus-Peter Thaler/Bernd Ostmann (D)/Peter Look,NA,NA,NA,NA,NA,Opel,Kadett,GSi 16V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi%2016V.html
1990,136,Alfa Romeo 75 TwinSpark - Alfa Romeo,NA,Class 8,Alfa Romeo,-,-,Franz Klammer (A)/Thomas Voigt/Uwe Baldes,NA,NA,NA,NA,NA,Alfa Romeo,75,TwinSpark,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Alfa%20Romeo.html,https://www.racingsportscars.com/type/photo/Alfa%20Romeo/75.html,https://www.racingsportscars.com/suffix/photo/Alfa%20Romeo/75/TwinSpark.html
1990,3,Ford Sierra RS 500 - Ford,NA,Class 1,Ford-Wolf-Racing,-,-,Jörg van Ommen (D)Thierry Tassin (B)/Otto Rensing (D)/Ralf Kelleners (D),NA,NA,NA,NA,NA,Ford,Sierra,RS 500,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Sierra.html,https://www.racingsportscars.com/suffix/photo/Ford/Sierra/RS%20500.html
1990,50,Opel Manta - Opel,NA,Class 3,,Closed bodywork,Front-engined,Lothar Upadek/Ottokar Upadek/Herbert Schnurpfeil,NA,NA,NA,NA,NA,Opel,Manta,NA,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Manta.html,NA
1990,208,Citroën AX Sport - Citroën,NA,Class 10,,-,-,Udo Plotkowiak/Uwe Klenke/Karl Fraund (D),NA,NA,NA,NA,NA,Citroën,AX,Sport,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Citro%c3%abn.html,https://www.racingsportscars.com/type/photo/Citro%c3%abn/AX.html,https://www.racingsportscars.com/suffix/photo/Citro%c3%abn/AX/Sport.html
1990,140,Opel Kadett GSi 16V - Opel,NA,Class 8,Mamerow Automobiltechnik,Closed bodywork,Front-engined,Peter Mamerow (D)/Jaap Bokhoven/Evert Bolderheij (NL)/Rolf Krepschik (D),NA,NA,NA,NA,NA,Opel,Kadett,GSi 16V,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/GSi%2016V.html
1990,64,Ford Fiesta XR2i - Ford,NA,Class 4,Asch RS Nachwuchsförderung,-,-,"Sabine Schmitz (D)/Susanne Schmitz/Franz-Josef Bröhling, Jr. (D)/Michael Trunk (D)",NA,NA,NA,NA,NA,Ford,Fiesta,XR2i,Result: did not finishGrid:,did not finishGrid:,not_finished,NA,NA,NA,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Fiesta.html,https://www.racingsportscars.com/suffix/photo/Ford/Fiesta/XR2i.html
