year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
1994,101,BMW M3 - BMW,1,Class 7,Heico Dienstleistungen,Closed bodywork,Front-engined,Karl-Heinz Wlazik (D)/Frank Katthöfer (D)/Fred Rosterg (D),NA,NA,NA,NA,NA,BMW,M3,NA,NA,Result: winner - (124.758 kph)Grid:,winner - (124.758 kph)Grid:,finished,NA,NA,124.758 kph,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA,NA
1994,131,Opel Astra - Opel,2,Class 9,Kreis Motorsport,-,-,Jürgen Baumgarten/Jürgen Fritzsche (D)/Heinz-Otto Fritzsche (D),NA,NA,NA,NA,NA,Opel,Astra,NA,NA,Result: 2nd 1st in Class 9 (0 laps behind the winner)Grid:,2nd 1st in Class 9 (0 laps behind the winner)Grid:,finished,NA,NA,0 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,NA,NA
1994,113,BMW M3 - BMW,3,Class 8,Autohaus K.O.K,Closed bodywork,Front-engined,Johannes Scheid (D)/Hans Widmann (D)/Ingo Jeleniowski (D),NA,NA,NA,NA,NA,BMW,M3,NA,NA,Result: 3rd 1st in Class 8 (1 lap behind the winner)Grid:,3rd 1st in Class 8 (1 lap behind the winner)Grid:,finished,NA,NA,1 lap behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA,NA
1994,22,BMW M3 - BMW,4,Class 3,Scheer Motorsport Team Budde,Closed bodywork,Front-engined,Klaus Scheer (D)/Uwe Schirrmeister/Hermann Tilke (D),NA,NA,NA,NA,NA,BMW,M3,NA,NA,Result: 4th 1st in Class 3 (1 lap behind the winner)Grid:,4th 1st in Class 3 (1 lap behind the winner)Grid:,finished,NA,NA,1 lap behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA,NA
1994,31,BMW M3 - BMW,5,Class 3,AC Bergisch-Land e. V. im AvD,Closed bodywork,Front-engined,Andreas Motte/Jürgen Hagenkötter/Thomas Stoltz/Harald Becker (D),NA,NA,NA,NA,NA,BMW,M3,NA,NA,Result: 5th (1 lap behind the winner)Grid:,5th (1 lap behind the winner)Grid:,finished,NA,NA,1 lap behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA,NA
1994,114,BMW M3 - BMW,6,Class 8,,Closed bodywork,Front-engined,Traudl Klink/Stefan Neuberger (D),NA,NA,NA,NA,NA,BMW,M3,NA,NA,Result: 6th (2 laps behind the winner)Grid:,6th (2 laps behind the winner)Grid:,finished,NA,NA,2 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M3.html,NA,NA
1994,128,Renault Clio I Williams - Renault,7,Class 9,Arkenau Motorsport,-,-,Christian Menzel (D)/Jörg Chmiela (D)/Armin Schmid (CH),NA,NA,NA,NA,NA,Renault,Clio,I Williams,NA,Result: 7th (2 laps behind the winner)Grid:,7th (2 laps behind the winner)Grid:,finished,NA,NA,2 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Renault.html,https://www.racingsportscars.com/type/photo/Renault/Clio.html,https://www.racingsportscars.com/suffix/photo/Renault/Clio/I%20Williams.html,NA
1994,102,Ford Escort Cosworth - Ford,8,Class 7,Ford Wolff Racing,Closed bodywork,Front-engined,Hans-Georg Ströter (D)/Hans-Reiner Berg/Max Janitschek (D)/Alfred Vahsen (D),NA,NA,NA,NA,NA,Ford,Escort,Cosworth,NA,Result: 8th (3 laps behind the winner)Grid:,8th (3 laps behind the winner)Grid:,finished,NA,NA,3 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/Cosworth.html,NA
1994,45,Opel Astra GSi - Opel,9,Class 4,Kreis Motorsport,-,-,Wolfgang Kudrass (D)/Karl Jacobs (B)/Dieter Bechthold,NA,NA,NA,NA,NA,Opel,Astra,GSi,NA,Result: 9th 1st in Class 4 (3 laps behind the winner)Grid:,9th 1st in Class 4 (3 laps behind the winner)Grid:,finished,NA,NA,3 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,https://www.racingsportscars.com/suffix/photo/Opel/Astra/GSi.html,NA
1994,60,VW Golf GTI - VW,10,Class 4,,-,-,Michael Dernedde/Ludwig Damminger/Karl Schestak,NA,NA,NA,NA,NA,VW,Golf,GTI,NA,Result: 10th (4 laps behind the winner)Grid:,10th (4 laps behind the winner)Grid:,finished,NA,NA,4 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html,NA
