year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
1977,1,Porsche 911 Carrera RS - Porsche F6 2v SOHC 2994 cc N/A,1,Gr.3,(D),Closed bodywork,Rear-engined,Fritz Müller (D)/Herbert Hechler (D),NA,NA,NA,NA,NA,Porsche,911 Carrera,RS,NA,Result: winner - (132.700 kph) - margin: 5 lapsGrid:,winner - (132.700 kph) - margin: 5 lapsGrid:,finished,NA,NA,132.700 kph,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,https://www.racingsportscars.com/suffix/photo/Porsche/911%20Carrera/RS.html,NA
1977,4,Porsche 911 Carrera RS 3.0 #911 360 1249 - Porsche F6 2v SOHC 2994 cc N/A,2,Gr.3,(D),Closed bodywork,Rear-engined,Wolfgang Walter (D)/Werner Prinz (D)/Rudolf Partsch (D),NA,NA,NA,NA,NA,Porsche,911 Carrera,RS 3.0,#911 360 1249,Result: 2nd (5 laps behind the winner)Grid:,2nd (5 laps behind the winner)Grid:,finished,NA,NA,5 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,https://www.racingsportscars.com/suffix/photo/Porsche/911%20Carrera/RS%203.0.html,https://www.racingsportscars.com/chassis/photo/911%20360%201249.html
1977,10,Opel Commodore GS/E - Opel L6 2784 cc N/A,3,Gr.1+2.0,ABEX-Pagid-Valvoline Racing Team (D),Closed bodywork,Front-engined,/Dietmar Hackner (D)/Axel Sonntag (D)/Johann Weisheidinger (D),NA,NA,NA,NA,NA,Opel,Commodore,GS/E,NA,Result: 3rd 1st in Gr.1+2.0 (5 laps behind the winner)Grid:,3rd 1st in Gr.1+2.0 (5 laps behind the winner)Grid:,finished,NA,NA,5 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Commodore.html,https://www.racingsportscars.com/suffix/photo/Opel/Commodore/GS__E.html,NA
1977,40,Alfa Romeo 2000 GTV - Alfa Romeo L4 1962 cc N/A,4,Gr.1 2.0,Alfa Romeo Hähn (D),-,-,Duilio Ghislotti (I)/Manfred Mohr (D)/Frank Mayr (D),NA,NA,NA,NA,NA,Alfa Romeo,2000 GTV,NA,NA,Result: 4th 1st in Gr.1 2.0 (7 laps behind the winner)Grid:,4th 1st in Gr.1 2.0 (7 laps behind the winner)Grid:,finished,NA,NA,7 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Alfa%20Romeo.html,https://www.racingsportscars.com/type/photo/Alfa%20Romeo/2000%20GTV.html,NA,NA
1977,50,VW Golf GTI - VW L4 1588 cc N/A,5,Gr.1 1.6,Schulz-Gruppe (D),Closed bodywork,Front-engined,Walter Piel (D)/Heinz-Jürgen Hoffknecht (D)/Jürgen Ilgner (D),NA,NA,NA,NA,NA,VW,Golf,GTI,NA,Result: 5th 1st in Gr.1 1.6 (8 laps behind the winner)Grid:,5th 1st in Gr.1 1.6 (8 laps behind the winner)Grid:,finished,NA,NA,8 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html,NA
1977,20,Ford Escort II RS 2000 - Ford L4 1993 cc N/A,6,Gr.1 2.0,KWS-Autotechnik-Team (D),Closed bodywork,Front-engined,Rudolf Dötsch (D)/Helmut Döring (D)/Hartmut Bauer (D),NA,NA,NA,NA,NA,Ford,Escort,II RS 2000,NA,Result: 6th (8 laps behind the winner)Grid:,6th (8 laps behind the winner)Grid:,finished,NA,NA,8 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/II%20RS%202000.html,NA
1977,21,Ford Escort II RS 2000 - Ford L4 1993 cc N/A,7,Gr.1 2.0,Ford Berkenkamp Valvoline Racing (D),Closed bodywork,Front-engined,Dieter Selzer (D)/Rolf Körner (D)/Günther Braumüller (D),NA,NA,NA,NA,NA,Ford,Escort,II RS 2000,NA,Result: 7th (10 laps behind the winner)Grid:,7th (10 laps behind the winner)Grid:,finished,NA,NA,10 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/II%20RS%202000.html,NA
1977,2,Porsche 911 Carrera RS - Porsche F6 2v SOHC 2994 cc N/A,8,Gr.3,Valvoline Racing (D),Closed bodywork,Rear-engined,Matthias Lörper (D)/Kurt Beise (D)/Joachim Oppermann (D),NA,NA,NA,NA,NA,Porsche,911 Carrera,RS,NA,Result: 8th (10 laps behind the winner)Grid:,8th (10 laps behind the winner)Grid:,finished,NA,NA,10 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,https://www.racingsportscars.com/suffix/photo/Porsche/911%20Carrera/RS.html,NA
1977,23,Ford Escort II RS 2000 - Ford L4 1993 cc N/A,9,Gr.1 2.0,Eichberg-Racing (D),Closed bodywork,Front-engined,Klaus Hackländer (D)/Alois Roppes (D),NA,NA,NA,NA,NA,Ford,Escort,II RS 2000,NA,Result: 9th (12 laps behind the winner)Grid:,9th (12 laps behind the winner)Grid:,finished,NA,NA,12 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/II%20RS%202000.html,NA
1977,58,VW Golf GTI - VW L4 1588 cc N/A,10,Gr.1 1.6,(D),Closed bodywork,Front-engined,Helmut Wittmann (D)/Thomas Zollmann (D)/Wolfgang Garbrock (D),NA,NA,NA,NA,NA,VW,Golf,GTI,NA,Result: 10th (14 laps behind the winner)Grid:,10th (14 laps behind the winner)Grid:,finished,NA,NA,14 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html,NA
