year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
2024,16,Audi R8 LMS GT3 Evo II - Audi V10/90° 4v DOHC 5205 cc N/A,1,SP9,Scherer Sport PHX (D),Closed bodywork,Mid-engined,Frank Stippler (D)/Christopher Mies (D)/Ricardo Feller (CH)/Dennis Marschall (D),NA,NA,NA,15/12/2024,© Michael Herzig-fotomich.de,Audi,R8 LMS,GT3 Evo II,NA,Result: winner - (54.952 kph) - margin: 0s603Grid: 3rd (8:11.4060),winner - (54.952 kph) - margin: 0s603Grid: 3rd (8:11.4060),finished,3,8:11.4060,54.952 kph,NA,https://www.racingsportscars.com/tn/photo/2024/TN_Nurburgring-2024-06-02-016.jpg,https://www.racingsportscars.com/photo/2024/Nurburgring-2024-06-02-016.jpg,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/R8%20LMS.html,https://www.racingsportscars.com/suffix/photo/Audi/R8%20LMS/GT3%20Evo%20II.html,NA
2024,911,Porsche 992 GT3 R I - Porsche M97/80 F6 4v DOHC 4194 cc N/A,2,SP9,Manthey EMA (D),Closed bodywork,Rear-engined,Laurens Vanthoor (B)/Thomas Preining (A)/Kevin Estre (F)/Ayhancan Güven (TR),NA,NA,NA,15/12/2024,© Michael Herzig-fotomich.de,Porsche,992 GT3 R,I,NA,Result: 2nd (0s603 behind the winner)Grid: 2nd (8:11.3980),2nd (0s603 behind the winner)Grid: 2nd (8:11.3980),finished,2,8:11.3980,0s603 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2024/TN_Nurburgring-2024-06-02-911.jpg,https://www.racingsportscars.com/photo/2024/Nurburgring-2024-06-02-911.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/992%20GT3%20R.html,https://www.racingsportscars.com/suffix/photo/Porsche/992%20GT3%20R/I.html,NA
2024,72,BMW M4 G82 GT3 - BMW P58 L6 4v DOHC 2993 cc M TwinPower Turbo,3,SP9,BMW M Team RMG (D),Closed bodywork,Front-engined,Dan Harper (GB)/Max Hesse (D)/Charles Weerts (B),NA,NA,NA,15/12/2024,© Michael Herzig-fotomich.de,BMW,M4,G82 GT3,NA,Result: 3rd (5s399 behind the winner)Grid: 1st (8:10.9920),3rd (5s399 behind the winner)Grid: 1st (8:10.9920),finished,1,8:10.9920,5s399 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2024/TN_Nurburgring-2024-06-02-072.jpg,https://www.racingsportscars.com/photo/2024/Nurburgring-2024-06-02-072.jpg,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M4.html,https://www.racingsportscars.com/suffix/photo/BMW/M4/G82%20GT3.html,NA
2024,4,Mercedes-AMG GT3 Evo # - Mercedes-AMG M159 V8/90° 4v DOHC 6208 cc N/A,4,SP9,Mercedes-AMG Team HRT (D),Closed bodywork,Front-engined,Luca Stolz (D)/Maximilian Götz (D)/Daniel Juncadella (E)DNS: Arjun Maini (IND),NA,NA,NA,15/12/2024,© Michael Herzig-fotomich.de,Mercedes-AMG,GT3,Evo,#,Result: 4th (5s646 behind the winner)Grid: 9th (8:13.1970),4th (5s646 behind the winner)Grid: 9th (8:13.1970),finished,9,8:13.1970,5s646 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2024/TN_Nurburgring-2024-06-02-004.jpg,https://www.racingsportscars.com/photo/2024/Nurburgring-2024-06-02-004.jpg,https://www.racingsportscars.com/make/photo/Mercedes-AMG.html,https://www.racingsportscars.com/type/photo/Mercedes-AMG/GT3.html,https://www.racingsportscars.com/suffix/photo/Mercedes-AMG/GT3/Evo.html,https://www.racingsportscars.com/chassis/photo/AMG%20GT3%20190%2023%20470.html
2024,27,Lamborghini Huracán GT3 Evo2 - Lamborghini V10/90° 4v DOHC 5204 cc N/A,5,SP9,Red Bull Team ABT (D),Closed bodywork,Mid-engined,Kelvin van der Linde (ZA)/Marco Mapelli (I)/Jordan Pepper (ZA),NA,NA,NA,15/12/2024,© Michael Herzig-fotomich.de,Lamborghini,Huracán,GT3 Evo2,NA,Result: 5th (6s168 behind the winner)Grid: 4th (8:11.5080),5th (6s168 behind the winner)Grid: 4th (8:11.5080),finished,4,8:11.5080,6s168 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2024/TN_Nurburgring-2024-06-02-027.jpg,https://www.racingsportscars.com/photo/2024/Nurburgring-2024-06-02-027.jpg,https://www.racingsportscars.com/make/photo/Lamborghini.html,https://www.racingsportscars.com/type/photo/Lamborghini/Hurac%c3%a1n.html,https://www.racingsportscars.com/suffix/photo/Lamborghini/Hurac%c3%a1n/GT3%20Evo2.html,NA
2024,33,Porsche 992 GT3 R I - Porsche M97/80 F6 4v DOHC 4194 cc N/A,6,SP9,Falken Motorsports (D),Closed bodywork,Rear-engined,Julien Andlauer (F)/Klaus Bachler (A)/Sven Müller (D)/Alessio Picariello (B),NA,NA,NA,15/12/2024,© Michael Herzig-fotomich.de,Porsche,992 GT3 R,I,NA,Result: 6th (6s723 behind the winner)Grid: 10th (8:13.6920),6th (6s723 behind the winner)Grid: 10th (8:13.6920),finished,10,8:13.6920,6s723 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2024/TN_Nurburgring-2024-06-02-033.jpg,https://www.racingsportscars.com/photo/2024/Nurburgring-2024-06-02-033.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/992%20GT3%20R.html,https://www.racingsportscars.com/suffix/photo/Porsche/992%20GT3%20R/I.html,NA
2024,98,BMW M4 G82 GT3 # - BMW P58 L6 4v DOHC 2993 cc M TwinPower Turbo,7,SP9,Rowe Racing (D),Closed bodywork,Front-engined,/Maxime Martin (B)/Raffaele Marciello (I)/Marco Wittmann (D)/Augusto Farfus (BR),NA,NA,NA,15/12/2024,© Michael Herzig-fotomich.de,BMW,M4,G82 GT3,#,Result: 7th (24s601 behind the winner)Grid: 21st (8:14.6960) - 17th fastest qualifier,7th (24s601 behind the winner)Grid: 21st (8:14.6960) - 17th fastest qualifier,finished,21,8:14.6960,24s601 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2024/TN_Nurburgring-2024-06-02-098.jpg,https://www.racingsportscars.com/photo/2024/Nurburgring-2024-06-02-098.jpg,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/M4.html,https://www.racingsportscars.com/suffix/photo/BMW/M4/G82%20GT3.html,https://www.racingsportscars.com/chassis/photo/G82-M4-GT3-Rowe-98%23.html
2024,15,Audi R8 LMS GT3 Evo II - Audi V10/90° 4v DOHC 5205 cc N/A,8,SP9,Scherer Sport PHX (D),Closed bodywork,Mid-engined,Frederic Vervisch (B)/Christopher Haase (D)/Markus Winkelhock (D)/Ricardo Feller (CH),NA,NA,NA,15/12/2024,© Michael Herzig-fotomich.de,Audi,R8 LMS,GT3 Evo II,NA,Result: 8th (25s047 behind the winner)Grid: 5th (8:11.5450),8th (25s047 behind the winner)Grid: 5th (8:11.5450),finished,5,8:11.5450,25s047 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2024/TN_Nurburgring-2024-06-02-015.jpg,https://www.racingsportscars.com/photo/2024/Nurburgring-2024-06-02-015.jpg,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/R8%20LMS.html,https://www.racingsportscars.com/suffix/photo/Audi/R8%20LMS/GT3%20Evo%20II.html,NA
2024,24,Porsche 992 GT3 R I # - Porsche M97/80 F6 4v DOHC 4194 cc N/A,9,SP9,Lionspeed GP (D),Closed bodywork,Rear-engined,Antares Au (HK)/Patric Niederhauser (CH)/Patrick Kolb (D)/Indy Dontje (NL),NA,NA,NA,15/12/2024,© Michael Herzig-fotomich.de,Porsche,992 GT3 R,I,#,Result: 9th (26s078 behind the winner)Grid: 12th (8:13.7700),9th (26s078 behind the winner)Grid: 12th (8:13.7700),finished,12,8:13.7700,26s078 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2024/TN_Nurburgring-2024-06-02-024.jpg,https://www.racingsportscars.com/photo/2024/Nurburgring-2024-06-02-024.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/992%20GT3%20R.html,https://www.racingsportscars.com/suffix/photo/Porsche/992%20GT3%20R/I.html,https://www.racingsportscars.com/chassis/photo/992R-Au%23.html
2024,44,Porsche 992 GT3 R I - Porsche M97/80 F6 4v DOHC 4194 cc N/A,10,SP9,Falken Motorsports (D),Closed bodywork,Rear-engined,Joel Eriksson (S)/Tim Heinemann (D)/Nico Menzel (D)/Martin Ragginger (A),NA,NA,NA,15/12/2024,© Michael Herzig-fotomich.de,Porsche,992 GT3 R,I,NA,Result: 10th (26s909 behind the winner)Grid: 14th (8:15.2080) - 18th fastest qualifier,10th (26s909 behind the winner)Grid: 14th (8:15.2080) - 18th fastest qualifier,finished,14,8:15.2080,26s909 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2024/TN_Nurburgring-2024-06-02-044.jpg,https://www.racingsportscars.com/photo/2024/Nurburgring-2024-06-02-044.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/992%20GT3%20R.html,https://www.racingsportscars.com/suffix/photo/Porsche/992%20GT3%20R/I.html,NA
