year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,chassis,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,chassis_url,suffix_url
2007,1,Porsche 997 GT3 RSR #WP0ZZZ99Z7S799927 - Porsche F6 4v DOHC N/A,1,SP7,Manthey Racing,Closed bodywork,Rear-engined,Timo Bernhard (D)/Marc Lieb (D)/Romain Dumas (F)/Marcel Tiemann (D),ratioparts/Krauth,yellow/green,Michelin,27/10/2017,Fabrice Bergenhuizen,Porsche,997 GT3 RSR,#WP0ZZZ99Z7S799927,NA,Result: winner - (157.689 kph) - margin: 1 lapGrid: 1st (8:39.5600),winner - (157.689 kph) - margin: 1 lapGrid: 1st (8:39.5600),finished,1,8:39.5600,157.689 kph,NA,https://www.racingsportscars.com/tn/photo/2007/TN_Nurburgring-2007-06-10-001.jpg,https://www.racingsportscars.com/photo/2007/Nurburgring-2007-06-10-001.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/997%20GT3%20RSR.html,https://www.racingsportscars.com/chassis/photo/WP0ZZZ99Z7S799927.html,NA
2007,3,Dodge Viper GTS-R #C52 - Dodge /Caldwell Development V8/90° 2v OHV 6200 cc N/A,2,SP8,Zakspeed Racing GmbH & Co. KG (D),Closed bodywork,Front-engined,Duncan Huisman (NL)/Tom Coronel (NL)/Patrick Simon (D)/Christophe Bouchut (F),Dodge,red/white,Michelin,27/10/2017,Fabrice Bergenhuizen,Dodge,Viper,#C52,GTS-R,Result: 2nd 1st in SP8 (1 lap behind the winner)Grid: 2nd (8:40.9140),2nd 1st in SP8 (1 lap behind the winner)Grid: 2nd (8:40.9140),finished,2,8:40.9140,1 lap behind the winner,NA,https://www.racingsportscars.com/tn/photo/2007/TN_Nurburgring-2007-06-10-003.jpg,https://www.racingsportscars.com/photo/2007/Nurburgring-2007-06-10-003.jpg,https://www.racingsportscars.com/make/photo/Dodge.html,https://www.racingsportscars.com/type/photo/Dodge/Viper.html,https://www.racingsportscars.com/chassis/photo/GTSR-C52.html,https://www.racingsportscars.com/suffix/photo/Dodge/Viper/GTS-R.html
2007,25,Porsche 996 GT3-RSR - Porsche,3,SP7,Land-Motorsport PZ Aschaffenburg,Closed bodywork,Rear-engined,Frank Stippler (D)Marc Basseng (D)/Marc Hennerici (D)/Dirk Adorf (D),"Bilstein,AEZ",yellow/blue,Pirelli,27/10/2017,Fabrice Bergenhuizen,Porsche,996 GT3-RSR,NA,NA,Result: 3rd (1 lap behind the winner)Grid: 3rd (8:44.7820),3rd (1 lap behind the winner)Grid: 3rd (8:44.7820),finished,3,8:44.7820,1 lap behind the winner,NA,https://www.racingsportscars.com/tn/photo/2007/TN_Nurburgring-2007-06-10-025.jpg,https://www.racingsportscars.com/photo/2007/Nurburgring-2007-06-10-025.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/996%20GT3-RSR.html,NA,NA
2007,2,Porsche Cayman - Porsche,4,SP7,Hankook / H & R Spezialfedern,-,-,Jürgen Alzen (D)/Uwe Alzen (D)/Christian Menzel (D)/Chris Mamerow (D),Hankook/H&R,black/white/orange,Hankook,27/10/2017,Fabrice Bergenhuizen,Porsche,Cayman,NA,NA,Result: 4th (4 laps behind the winner)Grid: 6th (8:51.1310),4th (4 laps behind the winner)Grid: 6th (8:51.1310),finished,6,8:51.1310,4 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2007/TN_Nurburgring-2007-06-10-002.jpg,https://www.racingsportscars.com/photo/2007/Nurburgring-2007-06-10-002.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/Cayman.html,NA,NA
2007,50,BMW Z4 M Coupe - BMW,5,SP6,Motorsport Arena Oschersleben,-,-,Hans-Joachim Stuck (D)Claudia Hürtgen (D)/Johannes Stuck (A)/Richard Göransson (S),NA,white,Dunlop,27/10/2017,Fabrice Bergenhuizen,BMW,Z4,NA,M Coupe,Result: 5th 1st in SP6 (6 laps behind the winner)Grid: 9th (8:53.8050),5th 1st in SP6 (6 laps behind the winner)Grid: 9th (8:53.8050),finished,9,8:53.8050,6 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2007/TN_Nurburgring-2007-06-10-050.jpg,https://www.racingsportscars.com/photo/2007/Nurburgring-2007-06-10-050.jpg,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/Z4.html,NA,https://www.racingsportscars.com/suffix/photo/BMW/Z4/M%20Coupe.html
2007,29,Porsche 997 GT3 RSR - Porsche F6 4v DOHC N/A,6,SP7,paragon AG,Closed bodywork,Rear-engined,Pierre Kaffer (D)Klaus Dieter Frers (D)/Patrick Bernhardt (D)/Jörg Hardt (D),paragon,white,NA,27/10/2017,Fabrice Bergenhuizen,Porsche,997 GT3 RSR,NA,NA,Result: 6th (8 laps behind the winner)Grid: 7th (8:51.3220),6th (8 laps behind the winner)Grid: 7th (8:51.3220),finished,7,8:51.3220,8 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2007/TN_Nurburgring-2007-06-10-029.jpg,https://www.racingsportscars.com/photo/2007/Nurburgring-2007-06-10-029.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/997%20GT3%20RSR.html,NA,NA
2007,15,Porsche 996 GT3-R - Porsche,7,SP7,,Closed bodywork,Rear-engined,Shane Fox/Wolfgang Weber (D)/Lothar Diederich/Uwe Nittel (D),NA,blue,NA,27/10/2017,Fabrice Bergenhuizen,Porsche,996 GT3-R,NA,NA,Result: 7th (9 laps behind the winner)Grid: 33rd (9:39.6830) - 35th fastest qualifier,7th (9 laps behind the winner)Grid: 33rd (9:39.6830) - 35th fastest qualifier,finished,33,9:39.6830,9 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2007/TN_Nurburgring-2007-06-10-015.jpg,https://www.racingsportscars.com/photo/2007/Nurburgring-2007-06-10-015.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/996%20GT3-R.html,NA,NA
2007,111,VW Golf V - VW,8,SP3T,Volkswagen Motorsport,Closed bodywork,Front-engined,René Rast (D)/Jimmy Johansen/Gruber Florian,NA,silver,Michelin,27/10/2017,Fabrice Bergenhuizen,VW,Golf,NA,V,Result: 8th 1st in SP3T (11 laps behind the winner)Grid: 38th (9:46.0580) - 40th fastest qualifier,8th 1st in SP3T (11 laps behind the winner)Grid: 38th (9:46.0580) - 40th fastest qualifier,finished,38,9:46.0580,11 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2007/TN_Nurburgring-2007-06-10-111.jpg,https://www.racingsportscars.com/photo/2007/Nurburgring-2007-06-10-111.jpg,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,NA,https://www.racingsportscars.com/suffix/photo/VW/Golf/V.html
2007,118,Opel Astra GTC - Opel,9,SP3,Kissling Motorsport,-,-,Heinz-Otto Fritzsche (D)/Jürgen Fritzsche (D)/Rainer Bastuck/Stefan Kissling (D),Bastuck,red/blue,NA,27/10/2017,Fabrice Bergenhuizen,Opel,Astra,NA,GTC,Result: 9th 1st in SP3 (11 laps behind the winner)Grid: 43rd (9:48.3150) - 45th fastest qualifier,9th 1st in SP3 (11 laps behind the winner)Grid: 43rd (9:48.3150) - 45th fastest qualifier,finished,43,9:48.3150,11 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2007/TN_Nurburgring-2007-06-10-118.jpg,https://www.racingsportscars.com/photo/2007/Nurburgring-2007-06-10-118.jpg,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Astra.html,NA,https://www.racingsportscars.com/suffix/photo/Opel/Astra/GTC.html
2007,69,BMW 130i - BMW N/A,10,SP4-5,,-,Front-engined,Rudi Adams (D)/Gregor Vogler/Arnd Meier (D)/Rainer Dörr (D),Pirelli,black,Pirelli,27/10/2017,Fabrice Bergenhuizen,BMW,130i,NA,NA,Result: 10th 1st in SP4-5 (11 laps behind the winner)Grid: 30th (9:36.2660) - 31st fastest qualifier,10th 1st in SP4-5 (11 laps behind the winner)Grid: 30th (9:36.2660) - 31st fastest qualifier,finished,30,9:36.2660,11 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2007/TN_Nurburgring-2007-06-10-069.jpg,https://www.racingsportscars.com/photo/2007/Nurburgring-2007-06-10-069.jpg,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/130i.html,NA,NA
