year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
1981,1,Ford Capri III 3.0S - Ford V6 2993 cc N/A,1,Gr.1+2.5,Gilden Kölsch Racing Team (D),Closed bodywork,Front-engined,Helmut Döring (D)/Dieter Gartmann (D)/Fritz Müller (D),NA,NA,NA,NA,NA,Ford,Capri,III 3.0S,NA,Result: winner - (125.540 kph)Grid:,winner - (125.540 kph)Grid:,finished,NA,NA,125.540 kph,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Capri.html,https://www.racingsportscars.com/suffix/photo/Ford/Capri/III%203.0S.html,NA
1981,2,Opel Monza 3.0E - Opel L6 2998 cc N/A,2,Gr.1+2.5,Gilden Kölsch Racing Team,Closed bodywork,Front-engined,Herbert Herler (D)/Rolf Stommelen (D)/Johann Weisheidinger (D),NA,NA,NA,NA,NA,Opel,Monza,3.0E,NA,Result: 2nd (10s47 behind the winner)Grid:,2nd (10s47 behind the winner)Grid:,finished,NA,NA,10s47 behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Monza.html,https://www.racingsportscars.com/suffix/photo/Opel/Monza/3.0E.html,NA
1981,23,Audi 80 5E - Audi L5 2145 cc N/A,3,Gr.1 2.5,Motorentechnik Kolb,-,-,Willi Bergmeister (D)Peter Seikel (D)/Hans-Joachim Nowak (D),NA,NA,NA,NA,NA,Audi,80,5E,NA,Result: 3rd 1st in Gr.1 2.5 (2 laps behind the winner)Grid:,3rd 1st in Gr.1 2.5 (2 laps behind the winner)Grid:,finished,NA,NA,2 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/80.html,https://www.racingsportscars.com/suffix/photo/Audi/80/5E.html,NA
1981,3,BMW 530i - BMW L6 2985 cc N/A,4,Gr.1+2.5,Valvoline Racing,Closed bodywork,Front-engined,Peter John (D)/Fritz Möller (D)/Dieter Miltz (D),NA,NA,NA,NA,NA,BMW,530i,NA,NA,Result: 4th (2 laps behind the winner)Grid:,4th (2 laps behind the winner)Grid:,finished,NA,NA,2 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/530i.html,NA,NA
1981,35,Ford Escort II RS 2000 - Ford L4 1993 cc N/A,5,Gr.1 2.0,Heidapal Racing Team,Closed bodywork,Front-engined,Klaus Niedzwiedz (D)Bernhard Dransmann (D)/Ulrich Burg,NA,NA,NA,NA,NA,Ford,Escort,II RS 2000,NA,Result: 5th 1st in Gr.1 2.0 (4 laps behind the winner)Grid:,5th 1st in Gr.1 2.0 (4 laps behind the winner)Grid:,finished,NA,NA,4 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/II%20RS%202000.html,NA
1981,109,VW Golf GTI # - VW L4 1588 cc N/A,6,Gr.1 1.6,MSC Wahlscheid e. V. im ADAC (D),Closed bodywork,Front-engined,Heinrich Sprungmann (D)/Gerhard Mennecken (D)/Dierk Meyer (D),NA,NA,NA,NA,NA,VW,Golf,GTI,#,Result: 6th 1st in Gr.1 1.6 (5 laps behind the winner)Grid:,6th 1st in Gr.1 1.6 (5 laps behind the winner)Grid:,finished,NA,NA,5 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html,https://www.racingsportscars.com/chassis/photo/Golf-Sprungmann%23.html
1981,113,Alfa Romeo Alfasud Sprint - Alfa Romeo F4 2v SOHC 1498 cc N/A,7,Gr.1 1.6,,Closed bodywork,Front-engined,Martin Weber (D)/Herbert Lingmann (D),NA,NA,NA,NA,NA,Alfa Romeo,Alfasud,Sprint,NA,Result: 7th (5 laps behind the winner)Grid:,7th (5 laps behind the winner)Grid:,finished,NA,NA,5 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Alfa%20Romeo.html,https://www.racingsportscars.com/type/photo/Alfa%20Romeo/Alfasud.html,https://www.racingsportscars.com/suffix/photo/Alfa%20Romeo/Alfasud/Sprint.html,NA
1981,64,Ford Escort II RS 2000 - Ford L4 1993 cc N/A,8,Gr.1 2.0,Brauneiser Renntechnik,Closed bodywork,Front-engined,Werner Lehnhoff (D)/Wilfried Eichen (D)/Jochen Felder (D),NA,NA,NA,NA,NA,Ford,Escort,II RS 2000,NA,Result: 8th (5 laps behind the winner)Grid:,8th (5 laps behind the winner)Grid:,finished,NA,NA,5 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/II%20RS%202000.html,NA
1981,44,Ford Escort II RS 2000 - Ford L4 1993 cc N/A,9,Gr.1 2.0,,Closed bodywork,Front-engined,Günter Warthofer (D)/Herbert Herbort/Jürgen Hamelmann (D),NA,NA,NA,NA,NA,Ford,Escort,II RS 2000,NA,Result: 9th (5 laps behind the winner)Grid:,9th (5 laps behind the winner)Grid:,finished,NA,NA,5 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/II%20RS%202000.html,NA
1981,11,Ford Capri III 3.0S - Ford V6 2993 cc N/A,10,Gr.1+2.5,Norddeutscher Automobilclub,Closed bodywork,Front-engined,Joachim Oppermann (D)/Rolf-Dieter Peschke (D)/Norbert Jülicher (D),NA,NA,NA,NA,NA,Ford,Capri,III 3.0S,NA,Result: 10th (6 laps behind the winner)Grid:,10th (6 laps behind the winner)Grid:,finished,NA,NA,6 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Capri.html,https://www.racingsportscars.com/suffix/photo/Ford/Capri/III%203.0S.html,NA
