year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
1978,1,Porsche 911 Carrera RS - Porsche F6 2v SOHC N/A,1,Gr.3,Müllerbräu-Valvoline-Racing (D),Closed bodywork,Rear-engined,Fritz Müller (D)/Herbert Hechler (D)/Franz Gschwender (D),NA,NA,NA,NA,NA,Porsche,911 Carrera,RS,NA,Result: winner - (134.160 kph) - margin: 5 lapsGrid:,winner - (134.160 kph) - margin: 5 lapsGrid:,finished,NA,NA,134.160 kph,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,https://www.racingsportscars.com/suffix/photo/Porsche/911%20Carrera/RS.html,NA
1978,30,Ford Escort II RS 2000 - Ford L4 1993 cc N/A,2,Gr.1 2.0,KWS Motorsport (D),Closed bodywork,Front-engined,Helmut Döring (D)/Hartmut Bauer (D)/Manfred Mohr (D),NA,NA,NA,NA,NA,Ford,Escort,II RS 2000,NA,Result: 2nd 1st in Gr.1 2.0 (5 laps behind the winner)Grid:,2nd 1st in Gr.1 2.0 (5 laps behind the winner)Grid:,finished,NA,NA,5 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/II%20RS%202000.html,NA
1978,3,Porsche 911 Carrera - Porsche F6 2v SOHC 2994 cc N/A,3,Gr.3,Norddeutscher Automobilclub (D),Closed bodywork,Rear-engined,Matthias Lörper (D)/Joachim Oppermann (D)/Karl-Josef Römer (D),NA,NA,NA,NA,NA,Porsche,911 Carrera,NA,NA,Result: 3rd (6 laps behind the winner)Grid:,3rd (6 laps behind the winner)Grid:,finished,NA,NA,6 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,NA,NA
1978,71,Audi 80 GTE - Audi L4 1588 cc N/A,4,Gr.1 1.6,ABEX Pagid Racing Team (D),-,-,Alfons Hohenester (D)/Peter Seikel (D)/Franz Schneider (D),NA,NA,NA,NA,NA,Audi,80,GTE,NA,Result: 4th 1st in Gr.1 1.6 (10 laps behind the winner)Grid:,4th 1st in Gr.1 1.6 (10 laps behind the winner)Grid:,finished,NA,NA,10 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/80.html,https://www.racingsportscars.com/suffix/photo/Audi/80/GTE.html,NA
1978,27,Ford Escort II RS 2000 - Ford L4 1993 cc N/A,5,Gr.1 2.0,Ford Berkenkamp Racing (D),Closed bodywork,Front-engined,Mathias Schneider (D)/Holger Soltwedel (D),NA,NA,NA,NA,NA,Ford,Escort,II RS 2000,NA,Result: 5th (10 laps behind the winner)Grid:,5th (10 laps behind the winner)Grid:,finished,NA,NA,10 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Escort.html,https://www.racingsportscars.com/suffix/photo/Ford/Escort/II%20RS%202000.html,NA
1978,66,VW Golf GTI - VW N/A,6,Gr.1 1.6,(D),Closed bodywork,Front-engined,Hans-Jörn Ley (D)/Josef Rietmann (D)/Kurt Beise (D),NA,NA,NA,NA,NA,VW,Golf,GTI,NA,Result: 6th (11 laps behind the winner)Grid:,6th (11 laps behind the winner)Grid:,finished,NA,NA,11 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/VW.html,https://www.racingsportscars.com/type/photo/VW/Golf.html,https://www.racingsportscars.com/suffix/photo/VW/Golf/GTI.html,NA
1978,4,Porsche 911 Carrera RS - Porsche F6 2v SOHC N/A,7,Gr.3,(D),Closed bodywork,Rear-engined,Knuth Mentel (D)/Helge Probst (D)/Heinz Gilges (D),NA,NA,NA,NA,NA,Porsche,911 Carrera,RS,NA,Result: 7th (12 laps behind the winner)Grid:,7th (12 laps behind the winner)Grid:,finished,NA,NA,12 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911%20Carrera.html,https://www.racingsportscars.com/suffix/photo/Porsche/911%20Carrera/RS.html,NA
1978,12,Opel Commodore GS/E - Opel L6 2v CIH N/A,8,Gr.1+2.0,ABEX Pagid Racing Team (D),Closed bodywork,Front-engined,Dietmar Hackner (D)/Heinz-Jürgen Mählenhoff (D)/Johann Weisheidinger (D),NA,NA,NA,NA,NA,Opel,Commodore,GS/E,NA,Result: 8th 1st in Gr.1+2.0 (13 laps behind the winner)Grid:,8th 1st in Gr.1+2.0 (13 laps behind the winner)Grid:,finished,NA,NA,13 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Commodore.html,https://www.racingsportscars.com/suffix/photo/Opel/Commodore/GS__E.html,NA
1978,43,Opel Kadett C GT/E - Opel L4 2v CIH 1979 cc N/A,9,Gr.1 2.0,Valvoline Racing (D),Closed bodywork,Front-engined,Johannes Habitz/Armin Duwe (D)/Horst Hoier (D),NA,NA,NA,NA,NA,Opel,Kadett,C GT/E,NA,Result: 9th (14 laps behind the winner)Grid:,9th (14 laps behind the winner)Grid:,finished,NA,NA,14 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Opel.html,https://www.racingsportscars.com/type/photo/Opel/Kadett.html,https://www.racingsportscars.com/suffix/photo/Opel/Kadett/C%20GT__E.html,NA
1978,58,Toyota Celica GT - Toyota N/A,10,Gr.1 1.6,Toyota Tuning Thönnes (D),-,-,Max Janitschek (D)/Karl-Heinz Schäfer (D)/Karl-Heinz Gürthler (D),NA,NA,NA,NA,NA,Toyota,Celica,GT,NA,Result: 10th (16 laps behind the winner)Grid:,10th (16 laps behind the winner)Grid:,finished,NA,NA,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Toyota.html,https://www.racingsportscars.com/type/photo/Toyota/Celica.html,https://www.racingsportscars.com/suffix/photo/Toyota/Celica/GT.html,NA
