year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,chassis,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,chassis_url,suffix_url
2015,28,Audi R8 LMS # - Audi FSI V10/90° 4v DOHC 5205 cc N/A,1,SP9 GT3,Audi Sport Team WRT (B),Closed bodywork,Mid-engined,Christopher Mies (D)/Edward Sandström (S)/Nico Müller (CH)/Laurens Vanthoor (B),R8/Audi Sport,silver (+black/red),Michelin,08/10/2017,Thomas Morper,Audi,R8 LMS,#,NA,Result: winner - (164.238 kph) - margin: 40s729Grid: 7th (8:19.4370),winner - (164.238 kph) - margin: 40s729Grid: 7th (8:19.4370),finished,7,8:19.4370,164.238 kph,NA,https://www.racingsportscars.com/tn/photo/2015/TN_Nurburgring-2015-05-17-028.jpg,https://www.racingsportscars.com/photo/2015/Nurburgring-2015-05-17-028.jpg,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/R8%20LMS.html,https://www.racingsportscars.com/chassis/photo/R8LMS-WRT-2015-silver%23.html,NA
2015,25,BMW Z4 E89 GT3 #1054 - BMW P65 V8/90° 4v DOHC 4361 cc N/A,2,SP9 GT3,BMW Sports Trophy Team Marc VDS,Closed bodywork,Front-engined,Maxime Martin (B)/Markus Palttala (FIN)/Lucas Luhr (D)/Richard Westbrook (GB),NA,NA,NA,08/10/2017,Thomas Morper,BMW,Z4,#1054,E89 GT3,Result: 2nd (40s729 behind the winner)Grid: 6th (8:19.3230),2nd (40s729 behind the winner)Grid: 6th (8:19.3230),finished,6,8:19.3230,40s729 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2015/TN_Nurburgring-2015-05-17-025.jpg,https://www.racingsportscars.com/photo/2015/Nurburgring-2015-05-17-025.jpg,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/Z4.html,https://www.racingsportscars.com/chassis/photo/E89Z4%201054.html,https://www.racingsportscars.com/suffix/photo/BMW/Z4/E89%20GT3.html
2015,44,Porsche 997 GT3 R - Porsche F6 4v DOHC 3996 cc N/A,3,SP9 GT3,Falken Motorsports,Closed bodywork,Rear-engined,Peter Dumbreck (GB)/Wolf Henzler (D)/Martin Ragginger (A)/Alexandre Imperatori (CH),NA,NA,NA,18/11/2023,Thomas Morper and Masanori Kawano (CC-BY-SA-4.0),Porsche,997 GT3 R,NA,NA,Result: 3rd (1 lap behind the winner)Grid: 19th (8:22.0640),3rd (1 lap behind the winner)Grid: 19th (8:22.0640),finished,19,8:22.0640,1 lap behind the winner,NA,https://www.racingsportscars.com/tn/photo/2015/TN_Nurburgring-2015-05-17-044.jpg,https://www.racingsportscars.com/photo/2015/Nurburgring-2015-05-17-044.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/997%20GT3%20R.html,NA,NA
2015,26,BMW Z4 E89 GT3 - BMW P65 V8/90° 4v DOHC 4361 cc N/A,4,SP9 GT3,BMW Sports Trophy Team Marc VDS,Closed bodywork,Front-engined,Augusto Farfus (BR)/Nicky Catsburg (NL)/Jörg Müller (D)/Dirk Adorf (D),NA,NA,NA,08/10/2017,Thomas Morper,BMW,Z4,NA,E89 GT3,Result: 4th (1 lap behind the winner)Grid: 1st (8:17.3940),4th (1 lap behind the winner)Grid: 1st (8:17.3940),finished,1,8:17.3940,1 lap behind the winner,NA,https://www.racingsportscars.com/tn/photo/2015/TN_Nurburgring-2015-05-17-026.jpg,https://www.racingsportscars.com/photo/2015/Nurburgring-2015-05-17-026.jpg,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/Z4.html,NA,https://www.racingsportscars.com/suffix/photo/BMW/Z4/E89%20GT3.html
2015,5,Mercedes-Benz SLS AMG GT3 - Mercedes-Benz M159 V8/90° 4v DOHC 6208 cc N/A,5,SP9 GT3,Black Falcon,Closed bodywork,Front-engined,Yelmer Buurman (NL)Abdulaziz Al Faisal (KSA)/Hubert Haupt (D)/Jaap van Lagen (NL),NA,NA,NA,08/10/2017,Thomas Morper,Mercedes-Benz,SLS AMG,NA,GT3,Result: 5th (1 lap behind the winner)Grid: 18th (8:21.7810),5th (1 lap behind the winner)Grid: 18th (8:21.7810),finished,18,8:21.7810,1 lap behind the winner,NA,https://www.racingsportscars.com/tn/photo/2015/TN_Nurburgring-2015-05-17-005.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Mercedes-Benz.html,https://www.racingsportscars.com/type/photo/Mercedes-Benz/SLS%20AMG.html,NA,https://www.racingsportscars.com/suffix/photo/Mercedes-Benz/SLS%20AMG/GT3.html
2015,17,BMW Z4 E89 GT3 - BMW P65 V8/90° 4v DOHC 4361 cc N/A,6,SP9 GT3,Walkenhorst Motorsport,Closed bodywork,Front-engined,Felipe Fernandez Laser (D)/Michela Cerruti (I)/John Edwards (USA)/Daniel Keilwitz (D),NA,NA,NA,08/10/2017,Thomas Morper,BMW,Z4,NA,E89 GT3,Result: 6th (3 laps behind the winner)Grid: 26th (8:30.1690),6th (3 laps behind the winner)Grid: 26th (8:30.1690),finished,26,8:30.1690,3 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2015/TN_Nurburgring-2015-05-17-017.jpg,https://www.racingsportscars.com/photo/2015/Nurburgring-2015-05-17-017.jpg,https://www.racingsportscars.com/make/photo/BMW.html,https://www.racingsportscars.com/type/photo/BMW/Z4.html,NA,https://www.racingsportscars.com/suffix/photo/BMW/Z4/E89%20GT3.html
2015,29,Audi R8 LMS # - Audi FSI V10/90° 4v DOHC 5205 cc N/A,7,SP9 GT3,Audi Sport Team WRT (B),Closed bodywork,Mid-engined,Pierre Kaffer (D)/Christer Joens (D)/Nicki Thiim (DK),R8/Audi Sport,red (+black/white),Michelin,08/10/2017,Thomas Morper,Audi,R8 LMS,#,NA,Result: 7th (3 laps behind the winner)Grid: 5th (8:19.0580),7th (3 laps behind the winner)Grid: 5th (8:19.0580),finished,5,8:19.0580,3 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2015/TN_Nurburgring-2015-05-17-029.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/R8%20LMS.html,https://www.racingsportscars.com/chassis/photo/R8LMS-WRT-2015-red%23.html,NA
2015,11,Bentley Continental GT3 - Bentley 4.0 TFSI V8/90° 4v DOHC 3993 cc Twin-Turbo,8,SP9 GT3,Bentley Team HTTP,Closed bodywork,Front-engined,Harold Primat (CH)/Christopher Brück (D)/Clemens Schmid (A)/Marco Seefried (D),NA,NA,NA,08/10/2017,Thomas Morper,Bentley,Continental GT3,NA,NA,Result: 8th (5 laps behind the winner)Grid: 21st (8:25.4830),8th (5 laps behind the winner)Grid: 21st (8:25.4830),finished,21,8:25.4830,5 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2015/TN_Nurburgring-2015-05-17-011.jpg,https://www.racingsportscars.com/photo/2015/Nurburgring-2015-05-17-011.jpg,https://www.racingsportscars.com/make/photo/Bentley.html,https://www.racingsportscars.com/type/photo/Bentley/Continental%20GT3.html,NA,NA
2015,35,Nissan GT-R Nismo GT3 #8A01 - Nissan VR38DETT V6/60° 4v DOHC 3799 cc Twin-Turbo,9,SP9 GT3,Nissan GT Academy Team RJN (GB),Closed bodywork,Front-engined,Alex Buncombe (GB)/Kazuki Hoshino (J)/Michael Krumm (D)/Lucas Ordoñez (E),NA,NA,NA,08/10/2017,Thomas Morper,Nissan,GT-R,#8A01,Nismo GT3,Result: 9th (5 laps behind the winner)Grid: 31st (8:35.9140),9th (5 laps behind the winner)Grid: 31st (8:35.9140),finished,31,8:35.9140,5 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2015/TN_Nurburgring-2015-05-17-035.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Nissan.html,https://www.racingsportscars.com/type/photo/Nissan/GT-R.html,https://www.racingsportscars.com/chassis/photo/R35GT3-8A01.html,https://www.racingsportscars.com/suffix/photo/Nissan/GT-R/Nismo%20GT3.html
2015,33,Mercedes-Benz SLS AMG GT3 - Mercedes-Benz M159 V8/90° 4v DOHC 6208 cc N/A,10,SP9 GT3,Team Premio,Closed bodywork,Front-engined,Kenneth Heyer (D)/Philipp Frommenwiler (CH)/Rob Huff (GB)/Christian Krognes (N),NA,NA,NA,08/10/2017,Thomas Morper,Mercedes-Benz,SLS AMG,NA,GT3,Result: 10th (5 laps behind the winner)Grid: 30th (8:43.6370),10th (5 laps behind the winner)Grid: 30th (8:43.6370),finished,30,8:43.6370,5 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2015/TN_Nurburgring-2015-05-17-033.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Mercedes-Benz.html,https://www.racingsportscars.com/type/photo/Mercedes-Benz/SLS%20AMG.html,NA,https://www.racingsportscars.com/suffix/photo/Mercedes-Benz/SLS%20AMG/GT3.html
2015,16,Audi R8 LMS ultra - Audi FSI V10/90° 4v DOHC 5205 cc N/A,11,SP9 GT3,,Closed bodywork,Mid-engined,Marc Busch (D)/Dennis Busch (D)/Christiaan Frankenhout (NL),NA,NA,NA,08/10/2017,Thomas Morper,Audi,R8 LMS,NA,ultra,Result: 11th (7 laps behind the winner)Grid: 32nd (8:36.0440),11th (7 laps behind the winner)Grid: 32nd (8:36.0440),finished,32,8:36.0440,7 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2015/TN_Nurburgring-2015-05-17-016.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/R8%20LMS.html,NA,https://www.racingsportscars.com/suffix/photo/Audi/R8%20LMS/ultra.html
2015,15,Audi R8 LMS ultra - Audi FSI V10/90° 4v DOHC 5205 cc N/A,12,SP9 GT3,Audi race experience,Closed bodywork,Mid-engined,Alex Yoong (MAL)/Frankie Cheng (CHN)/Marchy Lee (HK)/Shaun Thong (HK),NA,NA,NA,08/10/2017,Thomas Morper,Audi,R8 LMS,NA,ultra,Result: 12th (8 laps behind the winner)Grid: 33rd (8:37.5920),12th (8 laps behind the winner)Grid: 33rd (8:37.5920),finished,33,8:37.5920,8 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2015/TN_Nurburgring-2015-05-17-015.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/R8%20LMS.html,NA,https://www.racingsportscars.com/suffix/photo/Audi/R8%20LMS/ultra.html
2015,61,Porsche 991 GT3 Cup - Porsche F6 4v DOHC 3800 cc N/A,13,SP7,Black Falcon Team TMD Friction,Closed bodywork,Rear-engined,Gerwin Schuring (NL)/Philipp Eng (A)/Manuel Metzger (D)/Hannes Plesse (D),NA,NA,NA,08/10/2017,Thomas Morper,Porsche,991 GT3 Cup,NA,NA,Result: 13th 1st in SP7 (8 laps behind the winner)Grid: 29th (8:39.6900),13th 1st in SP7 (8 laps behind the winner)Grid: 29th (8:39.6900),finished,29,8:39.6900,8 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2015/TN_Nurburgring-2015-05-17-061.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/991%20GT3%20Cup.html,NA,NA
2015,53,Lexus LF A Code X - Lexus,14,SP-Pro,Team Toyota Gazoo Racing,-,-,Masahiko Kageyama (J)/Hiroaki Ishiura (J)/Kazuya Oshima (J)/Takuto Iguchi (J),NA,NA,NA,08/10/2017,Thomas Morper,Lexus,LF,NA,A Code X,Result: 14th 1st in SP-Pro (9 laps behind the winner)Grid: 23rd (8:26.2800),14th 1st in SP-Pro (9 laps behind the winner)Grid: 23rd (8:26.2800),finished,23,8:26.2800,9 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2015/TN_Nurburgring-2015-05-17-053.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Lexus.html,https://www.racingsportscars.com/type/photo/Lexus/LF.html,NA,https://www.racingsportscars.com/suffix/photo/Lexus/LF/A%20Code%20X.html
