track,date,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
daytona,1967-02-05,23,Ferrari 330 P3/4 Barchetta #0846 - Ferrari V12/60° 3v 4000 cc N/A,1,P+2.0,Ferrari s.p.a. (I),Open bodywork,Mid-engined,Lorenzo Bandini (I)/Chris Amon (NZ),"unknown
Registration: PROVA MO 56?",red,NA,06/06/2011,Charlie Richardson and Louis Galanos,Ferrari,330 P3,/4 Barchetta,#0846,Result: winner - (170.088 kph) - margin: 3 lapsGrid: 4th (1:55.6000),winner - (170.088 kph) - margin: 3 lapsGrid: 4th (1:55.6000),finished,4,1:55.6000,170.088 kph,NA,https://www.racingsportscars.com/tn/photo/1967/TN_Daytona-1967-02-05-023.jpg,https://www.racingsportscars.com/photo/1967/Daytona-1967-02-05-023.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/330%20P3.html,https://www.racingsportscars.com/suffix/photo/Ferrari/330%20P3/__4%20Barchetta.html,https://www.racingsportscars.com/chassis/photo/0846%20%5b330P3%5d.html
daytona,1967-02-05,24,Ferrari 330 P4 #0856 - Ferrari V12/60° 3v DOHC 4000 cc N/A,2,P+2.0,Ferrari s.p.a. (I),Closed bodywork,Mid-engined,Mike Parkes (GB)/Ludovico Scarfiotti (I),NA,red,NA,08/11/2009,Louis Galanos and Don Anderson,Ferrari,330 P4,NA,#0856,Result: 2nd (3 laps behind the winner)Grid: 6th (1:56.4000),2nd (3 laps behind the winner)Grid: 6th (1:56.4000),finished,6,1:56.4000,3 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1967/TN_Daytona-1967-02-05-024.jpg,https://www.racingsportscars.com/photo/1967/Daytona-1967-02-05-024.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/330%20P4.html,NA,https://www.racingsportscars.com/chassis/photo/0856%20%5b330P4%5d.html
daytona,1967-02-05,26,Ferrari 412 P Berlinetta #0844 - Ferrari V12/60° 2v SOHC 3967 cc N/A,3,P+2.0,North American Racing Team (USA),Closed bodywork,Mid-engined,Pedro Rodriguez (MEX)/Jean Guichet (F),GOODYEAR,red,Goodyear,11/10/2020,Glenn Burnett and Louis Galanos,Ferrari,412 P,Berlinetta,#0844,Result: 3rd (29 laps behind the winner)Grid: 3rd (1:55.4000),3rd (29 laps behind the winner)Grid: 3rd (1:55.4000),finished,3,1:55.4000,29 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1967/TN_Daytona-1967-02-05-026.jpg,https://www.racingsportscars.com/photo/1967/Daytona-1967-02-05-026.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/412%20P.html,https://www.racingsportscars.com/suffix/photo/Ferrari/412%20P/Berlinetta.html,https://www.racingsportscars.com/chassis/photo/0844%20%5b330P3%5d.html
daytona,1967-02-05,52,Porsche 910 #003 - Porsche Typ 901/21 F6 2v SOHC 1991 cc N/A,4,P2.0,Porsche of Stuttgart (D),Closed bodywork,Mid-engined,"Hans Herrmann (D)/Jo Siffert (CH)listed, never drove: Jochen Rindt (A)",NA,white,Dunlop,11/10/2020,Glenn Burnett,Porsche,910,NA,#003,Result: 4th 1st in P2.0 (48 laps behind the winner)Grid: 17th (2:05.0000),4th 1st in P2.0 (48 laps behind the winner)Grid: 17th (2:05.0000),finished,17,2:05.0000,48 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1967/TN_Daytona-1967-02-05-052.jpg,https://www.racingsportscars.com/photo/1967/Daytona-1967-02-05-052.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/910.html,NA,https://www.racingsportscars.com/chassis/photo/910-003.html
daytona,1967-02-05,55,Porsche 906 LH #153 - Porsche Typ 901 F6 2v SOHC 1991 cc N/A,5,P2.0,Squadra Tartaruga Switz. (CH),Closed bodywork,Mid-engined,Dieter Spoerry (CH)/Rico Steinemann (CH),Squadra Tartaruga,red (+white),NA,11/10/2020,Glenn Burnett and Joe Nolen,Porsche,906,LH,#153,Result: 5th (58 laps behind the winner)Grid: 20th (2:08.0000),5th (58 laps behind the winner)Grid: 20th (2:08.0000),finished,20,2:08.0000,58 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1967/TN_Daytona-1967-02-05-055.jpg,https://www.racingsportscars.com/photo/1967/Daytona-1967-02-05-055.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/906.html,https://www.racingsportscars.com/suffix/photo/Porsche/906/LH.html,https://www.racingsportscars.com/chassis/photo/906-153.html
daytona,1967-02-05,11,Ford GT40 #1049 - Ford V8/90° 2v OHV 4736 cc N/A,6,S+2.0,J. W. Automotive (GD) (GB),Closed bodywork,Mid-engined,Dick Thompson (USA)Jacky Ickx (B),FORD,dark blue (+orange),NA,04/01/2023,Puchino (CC-BY-SA-3.0),Ford,GT40,NA,#1049,Result: 6th 1st in S+2.0 (65 laps behind the winner)Grid: 13th (2:01.1000),6th 1st in S+2.0 (65 laps behind the winner)Grid: 13th (2:01.1000),finished,13,2:01.1000,65 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1967/TN_Daytona-1967-02-05-011.jpg,https://www.racingsportscars.com/photo/1967/Daytona-1967-02-05-011.jpg,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/GT40.html,NA,https://www.racingsportscars.com/chassis/photo/GT40%20P__1049.html
daytona,1967-02-05,1,Ford Mk II #1012 - Ford FE-series 427 V8/90° 2v OHV 6982 cc N/A,7,P+2.0,Ford Motor Co. (Shelby American) (USA),Closed bodywork,Mid-engined,"Bruce McLaren (NZ)/Lucien Bianchi (B)listed, never drove: Dan Gurney (USA), A. J. Foyt (USA)",FORD,yellow (+black),Goodyear,08/11/2009,Don Anderson,Ford,Mk II,NA,#1012,Result: 7th (73 laps behind the winner)Grid: 7th (1:56.7000),7th (73 laps behind the winner)Grid: 7th (1:56.7000),finished,7,1:56.7000,73 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1967/TN_Daytona-1967-02-05-001.jpg,https://www.racingsportscars.com/photo/1967/Daytona-1967-02-05-001.jpg,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/Mk%20II.html,NA,https://www.racingsportscars.com/chassis/photo/GT40%20P__1012.html
daytona,1967-02-05,20,Ford GT40 #GT/103 - Ford 289 V8/90° 2v OHV 4727 cc N/A,8,S+2.0,"William Wonder, Inc. (USA)",-,Mid-engined,William Wonder (USA)/Raymond Caldwell (USA),NA,deep red,NA,NA,NA,Ford,GT40,NA,#GT/103,Result: 8th (93 laps behind the winner)Grid: 24th (2:10.8000),8th (93 laps behind the winner)Grid: 24th (2:10.8000),finished,24,2:10.8000,93 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Ford.html,https://www.racingsportscars.com/type/photo/Ford/GT40.html,NA,https://www.racingsportscars.com/chassis/photo/GT__103.html
daytona,1967-02-05,54,Porsche 911 S # - Porsche F6 2v SOHC 1991 cc N/A,9,GT2.0,RBM Motors (USA),Closed bodywork,Rear-engined,Jack Ryan (USA)/Bill Bencker (USA),NA,dark,NA,04/01/2023,Jelle ter Veer,Porsche,911,S,#,Result: 9th 1st in GT2.0 (111 laps behind the winner)Grid: 35th (2:21.7000),9th 1st in GT2.0 (111 laps behind the winner)Grid: 35th (2:21.7000),finished,35,2:21.7000,111 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1967/TN_Daytona-1967-02-05-054.jpg,https://www.racingsportscars.com/photo/1967/Daytona-1967-02-05-054.jpg,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911.html,https://www.racingsportscars.com/suffix/photo/Porsche/911/S.html,https://www.racingsportscars.com/chassis/photo/911S-RBM%23.html
daytona,1967-02-05,61,Porsche 911 - Porsche F6 2v SOHC 1991 cc N/A,10,T2.0,George P. Drolsom (USA),Closed bodywork,Rear-engined,George Drolsom (USA)/Harold Williamson (USA),NA,NA,NA,NA,NA,Porsche,911,NA,NA,Result: 10th 1st in T2.0 (124 laps behind the winner)Grid: 42nd (2:29.4000),10th 1st in T2.0 (124 laps behind the winner)Grid: 42nd (2:29.4000),finished,42,2:29.4000,124 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/about.html#contrib,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/911.html,NA,NA
